replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,1.0,0.96,-9181.41,18439.23,38,-9181.41,18437.2,37,0.2397,0.2533,Convergence/flat likelihood
2,SRV,1.0,0.96,-9181.44,18439.29,38,-9181.44,18437.26,37,0.2397,0.2533,Convergence/flat likelihood
3,SRV,0.9606,0.95,-9181.41,18439.23,38,-9181.42,18437.21,37,0.2397,0.2533,Convergence/flat likelihood
4,SRV,0.9681,0.96,-9181.41,18439.22,38,-9181.41,18437.2,37,0.2396,0.2536,Convergence/flat likelihood
5,SRV,0.9713,0.95,-9181.42,18439.25,38,-9181.42,18437.23,37,0.2395,0.2534,Convergence/flat likelihood
6,SRV,1.0,0.95,-9181.41,18439.23,38,-9181.41,18437.21,37,0.2397,0.2533,Convergence/flat likelihood
7,SRV,1.0,0.95,-9181.42,18439.23,38,-9181.41,18437.21,37,0.2399,0.2531,Convergence/flat likelihood
8,SRV,1.0,0.95,-9181.42,18439.24,38,-9181.42,18437.22,37,0.2397,0.2533,Convergence/flat likelihood
9,SRV,0.9672,0.95,-9181.41,18439.23,38,-9181.41,18437.21,37,0.2397,0.2533,Convergence/flat likelihood
10,SRV,1.0,0.95,-9181.4,18439.2,38,-9181.39,18437.15,37,0.2397,0.2533,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.9519,0.94,-9181.4,18443.23,40,-9181.4,18441.22,39,0.2397,0.2533,Convergence/flat likelihood
2,SRV+Double,0.9529,0.94,-9181.06,18442.57,40,-9181.06,18440.55,39,0.2397,0.2533,Convergence/flat likelihood
3,SRV+Double,0.9357,0.94,-9181.4,18443.24,40,-9181.4,18441.23,39,0.2397,0.2533,Convergence/flat likelihood
4,SRV+Double,0.9431,0.94,-9181.4,18443.25,40,-9181.41,18441.24,39,0.2397,0.2533,Convergence/flat likelihood
5,SRV+Double,0.9535,0.93,-9181.37,18443.18,40,-9181.37,18441.16,39,0.24,0.2533,Convergence/flat likelihood
6,SRV+Double,1.0,0.94,-9181.39,18443.23,40,-9181.05,18440.52,39,0.2397,0.2533,Convergence/flat likelihood
7,SRV+Double,1.0,0.94,-9181.4,18443.25,40,-9181.35,18441.13,39,0.2397,0.2533,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.9279,0.93,-9181.37,18443.18,40,-9181.37,18441.17,39,0.2397,0.2533,Convergence/flat likelihood
9,SRV+Double,1.0,2.62,-12015.78,24112.0,40,-9180.98,18440.38,39,0.2397,0.2533,Convergence/flat likelihood
10,SRV+Double,0.9407,0.94,-9181.41,18443.27,40,-9181.41,18441.25,39,0.2397,0.2533,Convergence/flat likelihood
1,SRV+Double+Triple,1.0,0.94,-9181.46,18447.42,42,-9181.36,18445.19,41,0.2397,0.2533,Convergence/flat likelihood
2,SRV+Double+Triple,0.9253,0.93,-9180.98,18446.44,42,-9180.98,18444.43,41,0.2397,0.2533,Convergence/flat likelihood
3,SRV+Double+Triple,0.9216,0.93,-9180.98,18446.45,42,-9180.98,18444.44,41,0.2397,0.2533,Convergence/flat likelihood
4,SRV+Double+Triple,0.9463,0.93,-9181.36,18447.21,42,-9181.36,18445.19,41,0.2397,0.2533,Convergence/flat likelihood
5,SRV+Double+Triple,1.0,0.94,-9181.12,18446.72,42,-9180.98,18444.43,41,0.2397,0.2533,Convergence/flat likelihood
6,SRV+Double+Triple,1.0,0.94,-9181.36,18447.2,42,-9181.0,18444.46,41,0.2395,0.2534,Convergence/flat likelihood
7,SRV+Double+Triple,1.0,0.93,-9181.37,18447.24,42,-9181.37,18445.21,41,0.2397,0.2533,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.9421,0.93,-9180.98,18446.45,42,-9180.98,18444.43,41,0.2397,0.2533,Convergence/flat likelihood
9,SRV+Double+Triple,1.0,0.94,-9181.05,18446.58,42,-9181.05,18444.56,41,0.2397,0.2533,Convergence/flat likelihood
10,SRV+Double+Triple,0.9371,0.94,-9181.45,18447.4,42,-9181.46,18445.38,41,0.2397,0.2533,Convergence/flat likelihood; Collapsed rate class
