replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.6948,0.94,-9181.34,18439.09,38,-9181.42,18437.22,37,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.6959,0.94,-9181.41,18439.22,38,-9181.49,18437.35,37,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.7009,0.94,-9181.39,18439.17,38,-9181.46,18437.3,37,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.6929,0.94,-9181.34,18439.08,38,-9181.42,18437.22,37,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.7117,0.94,-9181.32,18439.04,38,-9181.39,18437.15,37,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.7058,0.94,-9181.33,18439.07,38,-9181.41,18437.19,37,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.7017,0.94,-9181.34,18439.08,38,-9181.41,18437.21,37,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.6987,0.94,-9181.34,18439.09,38,-9181.42,18437.22,37,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.7332,0.94,-9181.33,18439.06,38,-9181.39,18437.16,37,0.2382,0.2514,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.7167,0.94,-9181.29,18438.99,38,-9181.36,18437.1,37,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.8578,0.96,-9181.2,18442.85,40,-9181.22,18440.86,39,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.9142,0.96,-9181.23,18442.9,40,-9181.24,18440.89,39,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.9039,0.98,-9181.17,18442.78,40,-9181.18,18440.78,39,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.877,0.97,-9181.18,18442.8,40,-9181.19,18440.8,39,0.2381,0.2511,Convergence/flat likelihood
5,SRV+Double,1.0,0.97,-9181.23,18442.91,40,-9181.19,18440.81,39,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,1.0,0.97,-9181.17,18442.79,40,-9181.17,18440.76,39,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.9567,0.98,-9181.18,18442.79,40,-9181.18,18440.78,39,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.8872,0.97,-9181.19,18442.81,40,-9181.2,18440.81,39,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.8264,0.97,-9181.2,18442.85,40,-9181.23,18440.88,39,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.9027,0.97,-9180.76,18441.96,40,-9180.77,18439.96,39,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,1.0,0.97,-9181.2,18446.89,42,-9180.77,18444.0,41,0.2381,0.2511,Convergence/flat likelihood
2,SRV+Double+Triple,0.8286,0.97,-9180.84,18446.18,42,-9180.87,18444.2,41,0.2381,0.2511,Convergence/flat likelihood
3,SRV+Double+Triple,1.0,0.96,-9181.28,18447.04,42,-9180.77,18444.01,41,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.896,0.98,-9180.76,18446.0,42,-9180.77,18444.0,41,0.2381,0.2511,Convergence/flat likelihood
5,SRV+Double+Triple,0.9044,0.98,-9181.17,18446.83,42,-9181.18,18444.82,41,0.2381,0.2511,Convergence/flat likelihood
6,SRV+Double+Triple,0.8212,0.97,-9181.23,18446.95,42,-9181.26,18444.98,41,0.2386,0.2519,Convergence/flat likelihood
7,SRV+Double+Triple,0.4036,0.83,-9180.84,18448.2,43,-9181.19,18446.87,42,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.8494,0.97,-9180.84,18446.16,42,-9180.85,18444.17,41,0.2381,0.2511,Convergence/flat likelihood
9,SRV+Double+Triple,0.8278,0.97,-9180.83,18446.16,42,-9180.86,18444.18,41,0.2381,0.2511,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.9112,0.98,-9181.16,18446.81,42,-9181.17,18444.8,41,0.2381,0.2511,Convergence/flat likelihood
