run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,1.007,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.138,,82.036
SRV,1,alternative,reference,omega,Negative selection,0.647,,17.964
SRV,1,alternative,test,omega,Diversifying selection,1.006,,0.0
SRV,1,alternative,test,omega,Diversifying selection,1.007,,0.0
SRV,1,alternative,test,omega,Negative selection,0.155,,82.036
SRV,1,alternative,test,omega,Negative selection,0.665,,17.964
SRV,1,alternative,test,omega,Negative selection,0.138,,82.036
SRV,1,alternative,test,omega,Negative selection,0.647,,17.964
SRV,1,null,reference,omega,Diversifying selection,1.701,,0.0
SRV,1,null,reference,omega,Negative selection,0.139,,81.635
SRV,1,null,reference,omega,Negative selection,0.638,,18.365
SRV,1,null,test,omega,Diversifying selection,1.701,,0.0
SRV,1,null,test,omega,Negative selection,0.139,,81.635
SRV,1,null,test,omega,Negative selection,0.638,,18.365
SRV,2,alternative,reference,omega,Negative selection,0.157,,67.755
SRV,2,alternative,reference,omega,Negative selection,0.201,,24.922
SRV,2,alternative,reference,omega,Neutral evolution,1.0,,7.323
SRV,2,alternative,test,omega,Negative selection,0.175,,67.755
SRV,2,alternative,test,omega,Negative selection,0.221,,24.922
SRV,2,alternative,test,omega,Negative selection,0.157,,67.755
SRV,2,alternative,test,omega,Negative selection,0.201,,24.922
SRV,2,alternative,test,omega,Neutral evolution,1.0,,7.323
SRV,2,alternative,test,omega,Neutral evolution,1.0,,7.323
SRV,2,null,reference,omega,Negative selection,0.159,,67.827
SRV,2,null,reference,omega,Negative selection,0.204,,24.884
SRV,2,null,reference,omega,Neutral evolution,1.0,,7.289
SRV,2,null,test,omega,Negative selection,0.159,,67.827
SRV,2,null,test,omega,Negative selection,0.204,,24.884
SRV,2,null,test,omega,Neutral evolution,1.0,,7.289
SRV,3,alternative,reference,omega,Negative selection,0.138,,67.99
SRV,3,alternative,reference,omega,Negative selection,0.272,,25.267
SRV,3,alternative,reference,omega,Neutral evolution,1.0,,6.743
SRV,3,alternative,test,omega,Negative selection,0.155,,67.99
