model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.042,0.0,SRV,1
alternative,reference,Negative selection,0.0,34.229,SRV,1
alternative,reference,Negative selection,0.363,65.771,SRV,1
alternative,test,Diversifying selection,1.051,0.0,SRV,1
alternative,test,Diversifying selection,1.042,0.0,SRV,1
alternative,test,Negative selection,0.0,34.229,SRV,1
alternative,test,Negative selection,0.288,65.771,SRV,1
alternative,test,Negative selection,0.0,34.229,SRV,1
alternative,test,Negative selection,0.363,65.771,SRV,1
null,reference,Diversifying selection,6.01,0.079,SRV,1
null,reference,Negative selection,0.009,34.918,SRV,1
null,reference,Negative selection,0.344,65.004,SRV,1
null,test,Diversifying selection,6.01,0.079,SRV,1
null,test,Negative selection,0.009,34.918,SRV,1
null,test,Negative selection,0.344,65.004,SRV,1
alternative,reference,Diversifying selection,1.057,0.0,SRV,2
alternative,reference,Negative selection,0.0,34.13,SRV,2
alternative,reference,Negative selection,0.362,65.87,SRV,2
alternative,test,Diversifying selection,1.07,0.0,SRV,2
alternative,test,Diversifying selection,1.057,0.0,SRV,2
alternative,test,Negative selection,0.0,34.13,SRV,2
alternative,test,Negative selection,0.288,65.87,SRV,2
alternative,test,Negative selection,0.0,34.13,SRV,2
alternative,test,Negative selection,0.362,65.87,SRV,2
null,reference,Diversifying selection,6.056,0.077,SRV,2
null,reference,Negative selection,0.009,34.738,SRV,2
null,reference,Negative selection,0.343,65.186,SRV,2
null,test,Diversifying selection,6.056,0.077,SRV,2
null,test,Negative selection,0.009,34.738,SRV,2
null,test,Negative selection,0.343,65.186,SRV,2
alternative,reference,Negative selection,0.168,87.404,SRV,3
alternative,reference,Negative selection,0.645,10.366,SRV,3
alternative,reference,Neutral evolution,1.0,2.23,SRV,3
alternative,test,Negative selection,0.132,87.404,SRV,3
alternative,test,Negative selection,0.608,10.366,SRV,3
alternative,test,Negative selection,0.168,87.404,SRV,3
alternative,test,Negative selection,0.645,10.366,SRV,3
alternative,test,Neutral evolution,1.0,2.23,SRV,3
alternative,test,Neutral evolution,1.0,2.23,SRV,3
null,reference,Diversifying selection,5.473,0.018,SRV,3
null,reference,Negative selection,0.148,84.959,SRV,3
null,reference,Negative selection,0.692,15.023,SRV,3
null,test,Diversifying selection,5.473,0.018,SRV,3
null,test,Negative selection,0.148,84.959,SRV,3
null,test,Negative selection,0.692,15.023,SRV,3
alternative,reference,Diversifying selection,1.197,0.0,SRV,4
alternative,reference,Negative selection,0.149,79.666,SRV,4
alternative,reference,Negative selection,0.583,20.334,SRV,4
alternative,test,Diversifying selection,1.23,0.0,SRV,4
alternative,test,Diversifying selection,1.197,0.0,SRV,4
alternative,test,Negative selection,0.112,79.666,SRV,4
alternative,test,Negative selection,0.537,20.334,SRV,4
alternative,test,Negative selection,0.149,79.666,SRV,4
alternative,test,Negative selection,0.583,20.334,SRV,4
null,reference,Diversifying selection,4.896,0.083,SRV,4
null,reference,Negative selection,0.136,78.944,SRV,4
null,reference,Negative selection,0.573,20.973,SRV,4
null,test,Diversifying selection,4.896,0.083,SRV,4
null,test,Negative selection,0.136,78.944,SRV,4
null,test,Negative selection,0.573,20.973,SRV,4
alternative,reference,Diversifying selection,1.003,0.0,SRV,5
alternative,reference,Negative selection,0.0,34.263,SRV,5
alternative,reference,Negative selection,0.362,65.737,SRV,5
alternative,test,Diversifying selection,1.004,0.0,SRV,5
alternative,test,Diversifying selection,1.003,0.0,SRV,5
alternative,test,Negative selection,0.0,34.263,SRV,5
alternative,test,Negative selection,0.289,65.737,SRV,5
alternative,test,Negative selection,0.0,34.263,SRV,5
alternative,test,Negative selection,0.362,65.737,SRV,5
null,reference,Diversifying selection,6.393,0.064,SRV,5
null,reference,Negative selection,0.003,33.919,SRV,5
null,reference,Negative selection,0.343,66.017,SRV,5
null,test,Diversifying selection,6.393,0.064,SRV,5
null,test,Negative selection,0.003,33.919,SRV,5
null,test,Negative selection,0.343,66.017,SRV,5
alternative,reference,Diversifying selection,1.022,0.0,SRV,6
alternative,reference,Negative selection,0.0,35.505,SRV,6
alternative,reference,Negative selection,0.372,64.495,SRV,6
alternative,test,Diversifying selection,1.028,0.0,SRV,6
alternative,test,Diversifying selection,1.022,0.0,SRV,6
alternative,test,Negative selection,0.0,35.505,SRV,6
alternative,test,Negative selection,0.294,64.495,SRV,6
alternative,test,Negative selection,0.0,35.505,SRV,6
alternative,test,Negative selection,0.372,64.495,SRV,6
null,reference,Diversifying selection,6.65,0.044,SRV,6
null,reference,Negative selection,0.011,36.352,SRV,6
null,reference,Negative selection,0.352,63.604,SRV,6
null,test,Diversifying selection,6.65,0.044,SRV,6
