replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.176,1.23,-9180.41,18437.23,38,-9181.33,18437.04,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.1761,1.23,-9180.41,18437.23,38,-9181.33,18437.04,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.2701,1.14,-9180.82,18438.05,38,-9181.43,18437.24,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.2613,1.15,-9180.78,18437.95,38,-9181.41,18437.2,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.1764,1.22,-9180.41,18437.23,38,-9181.33,18437.03,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.1756,1.24,-9180.42,18437.24,38,-9181.34,18437.05,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.1779,1.22,-9180.42,18437.23,38,-9181.32,18437.03,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.2546,1.15,-9180.76,18437.91,38,-9181.4,18437.19,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.1771,1.23,-9180.42,18437.23,38,-9181.33,18437.03,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.2486,1.16,-9180.7,18437.8,38,-9181.37,18437.12,37,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.221,1.15,-9180.61,18441.66,40,-9181.36,18441.14,39,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.2457,1.15,-9180.64,18441.72,40,-9181.31,18441.05,39,0.2488,0.202,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.2318,1.15,-9180.59,18441.62,40,-9181.3,18441.03,39,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.2366,1.14,-9180.65,18441.75,40,-9181.35,18441.13,39,0.2489,0.2021,Convergence/flat likelihood
5,SRV+Double,0.208,1.17,-9180.48,18441.4,40,-9181.27,18440.96,39,0.2489,0.2021,Convergence/flat likelihood
6,SRV+Double,0.2042,1.19,-9180.1,18440.64,40,-9180.9,18440.23,39,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.2099,1.18,-9180.48,18441.4,40,-9181.26,18440.95,39,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.2074,1.18,-9180.47,18441.38,40,-9181.26,18440.95,39,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.3839,1.15,-9180.61,18441.67,40,-9180.99,18440.4,39,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.3824,1.15,-9180.61,18441.65,40,-9180.99,18440.4,39,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.2171,1.15,-9180.23,18444.95,42,-9180.99,18444.45,41,0.2488,0.202,Convergence/flat likelihood
2,SRV+Double+Triple,0.4092,1.15,-9180.6,18445.69,42,-9180.94,18444.35,41,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.2052,1.19,-9180.1,18444.69,42,-9180.9,18444.27,41,0.2489,0.2021,Convergence/flat likelihood
4,SRV+Double+Triple,0.2114,1.19,-9180.49,18445.46,42,-9181.27,18445.0,41,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.2069,1.18,-9180.46,18445.41,42,-9181.26,18444.98,41,0.2489,0.2021,Convergence/flat likelihood
6,SRV+Double+Triple,0.2232,1.16,-9180.19,18444.87,42,-9180.93,18444.33,41,0.2489,0.2021,Convergence/flat likelihood
7,SRV+Double+Triple,0.2076,1.18,-9180.47,18445.43,42,-9181.27,18445.0,41,0.2489,0.2021,Convergence/flat likelihood
8,SRV+Double+Triple,0.2283,1.15,-9180.61,18445.71,42,-9181.34,18445.14,41,0.2489,0.2021,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.2049,1.17,-9180.1,18444.69,42,-9180.91,18444.28,41,0.2489,0.2021,Convergence/flat likelihood
10,SRV+Double+Triple,0.3647,1.16,-9180.49,18445.47,42,-9180.9,18444.27,41,0.2489,0.2021,Convergence/flat likelihood
