replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.3362,1.19,-6798.48,13657.46,30,-6798.94,13656.35,29,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.3401,1.19,-6798.48,13657.47,30,-6798.94,13656.35,29,0.2421,0.1978,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.3413,1.17,-6798.51,13657.52,30,-6798.96,13656.39,29,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.3384,1.2,-6798.48,13657.46,30,-6798.93,13656.34,29,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.3386,1.21,-6798.47,13657.44,30,-6798.93,13656.33,29,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.3368,1.2,-6798.48,13657.46,30,-6798.94,13656.35,29,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.3392,1.19,-6798.49,13657.48,30,-6798.94,13656.36,29,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.3433,1.17,-6798.52,13657.54,30,-6798.97,13656.4,29,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.3419,1.18,-6798.5,13657.5,30,-6798.95,13656.37,29,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.3385,1.2,-6798.48,13657.46,30,-6798.93,13656.34,29,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.3402,1.3,-6798.44,13661.46,32,-6798.9,13660.33,31,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.3286,1.2,-6798.45,13661.47,32,-6798.93,13660.39,31,0.2422,0.1975,Convergence/flat likelihood
3,SRV+Double,0.3338,1.27,-6798.41,13661.4,32,-6798.88,13660.3,31,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.3278,1.19,-6798.46,13661.5,32,-6798.94,13660.42,31,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.3211,1.19,-6798.45,13661.48,32,-6798.95,13660.43,31,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.3298,1.23,-6798.43,13661.44,32,-6798.91,13660.36,31,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.3318,1.19,-6798.46,13661.49,32,-6798.93,13660.4,31,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.3388,1.18,-6798.47,13661.51,32,-6798.93,13660.39,31,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.331,1.26,-6798.44,13661.45,32,-6798.91,13660.36,31,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.3278,1.18,-6798.46,13661.5,32,-6798.94,13660.42,31,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.322,1.17,-6797.52,13663.69,34,-6798.01,13662.64,33,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.3133,1.28,-6797.44,13663.52,34,-6797.95,13662.5,33,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.3161,1.23,-6797.48,13663.61,34,-6797.98,13662.58,33,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.3233,1.17,-6797.53,13663.7,34,-6798.02,13662.64,33,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.3174,1.17,-6797.52,13663.69,34,-6798.02,13662.66,33,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.3156,1.23,-6797.48,13663.61,34,-6797.99,13662.58,33,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.3172,1.22,-6797.49,13663.63,34,-6797.99,13662.59,33,0.2422,0.1975,Convergence/flat likelihood
8,SRV+Double+Triple,0.3214,1.18,-6797.51,13663.67,34,-6798.0,13662.62,33,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.3196,1.17,-6797.53,13663.7,34,-6798.02,13662.66,33,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.3224,1.17,-6797.53,13663.7,34,-6798.02,13662.64,33,0.2422,0.1975,Convergence/flat likelihood; Collapsed rate class
