model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,7.444,SRV,1
null,2,1.08,89.583,SRV,1
null,3,1.08,2.973,SRV,1
null,1,0.0,7.377,SRV,2
null,2,1.08,1.522,SRV,2
null,3,1.08,91.102,SRV,2
null,1,0.0,7.434,SRV,3
null,2,1.08,4.327,SRV,3
null,3,1.08,88.239,SRV,3
null,1,0.0,0.084,SRV,4
null,2,0.0,7.28,SRV,4
null,3,1.079,92.636,SRV,4
null,1,0.0,7.435,SRV,5
null,2,1.08,5.757,SRV,5
null,3,1.08,86.808,SRV,5
null,1,0.0,7.369,SRV,6
null,2,1.08,16.474,SRV,6
null,3,1.08,76.157,SRV,6
null,1,0.0,7.407,SRV,7
null,2,1.08,88.202,SRV,7
null,3,1.08,4.391,SRV,7
null,1,0.0,7.064,SRV,8
null,2,0.0,0.401,SRV,8
null,3,1.081,92.536,SRV,8
null,1,0.0,7.442,SRV,9
null,2,0.0,0.0,SRV,9
null,3,1.08,92.558,SRV,9
null,1,0.0,7.437,SRV,10
null,2,1.08,79.111,SRV,10
null,3,1.08,13.452,SRV,10
