model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,7.444,SRV,1
null,2,1.08,92.556,SRV,1
null,3,1.129,0.0,SRV,1
null,1,0.0,7.375,SRV,2
null,2,1.08,3.375,SRV,2
null,3,1.08,89.25,SRV,2
null,1,0.0,0.318,SRV,3
null,2,0.0,7.111,SRV,3
null,3,1.08,92.571,SRV,3
null,1,0.0,3.461,SRV,4
null,2,0.0,3.967,SRV,4
null,3,1.08,92.571,SRV,4
null,1,0.0,0.616,SRV,5
null,2,0.0,6.773,SRV,5
null,3,1.08,92.611,SRV,5
null,1,0.0,7.372,SRV,6
null,2,1.08,16.8,SRV,6
null,3,1.08,75.828,SRV,6
null,1,0.0,7.431,SRV,8
null,2,1.08,83.093,SRV,8
null,3,1.08,9.477,SRV,8
null,1,0.0,7.426,SRV,9
null,2,1.02,0.0,SRV,9
null,3,1.08,92.574,SRV,9
null,1,0.0,7.348,SRV,10
null,2,1.079,92.652,SRV,10
null,3,1.113,0.0,SRV,10
