replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.7932,1.1,-6798.91,13658.32,30.0,-6798.94,13656.35,29.0,0.2308,0.1969,Convergence/flat likelihood
2,SRV,0.7189,1.21,-6798.84,13658.19,30.0,-6798.91,13656.29,29.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.9012,1.08,-6798.95,13658.4,30.0,-6798.96,13656.39,29.0,0.2308,0.1969,Convergence/flat likelihood
4,SRV,0.7794,1.12,-6798.89,13658.28,30.0,-6798.93,13656.33,29.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.7519,1.15,-6798.86,13658.23,30.0,-6798.91,13656.29,29.0,0.2308,0.1969,Convergence/flat likelihood
6,SRV,0.7474,1.17,-6798.87,13658.24,30.0,-6798.92,13656.31,29.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
7,SRV,,,,,,,,,0.2308,0.1969,
8,SRV,0.8029,1.11,-6798.91,13658.32,30.0,-6798.94,13656.35,29.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.7748,1.12,-6798.88,13658.27,30.0,-6798.92,13656.32,29.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.6574,1.37,-6798.79,13658.08,30.0,-6798.89,13656.25,29.0,0.2308,0.1969,Convergence/flat likelihood
1,SRV+Double,0.7449,1.18,-6798.83,13662.24,32.0,-6798.89,13660.31,31.0,0.2308,0.1969,Convergence/flat likelihood
2,SRV+Double,0.8076,1.09,-6798.88,13662.34,32.0,-6798.91,13660.37,31.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.7982,1.1,-6798.87,13662.32,32.0,-6798.9,13660.35,31.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.7438,1.18,-6798.83,13662.24,32.0,-6798.89,13660.31,31.0,0.2308,0.1969,Convergence/flat likelihood
5,SRV+Double,0.6637,1.28,-6798.76,13662.1,32.0,-6798.86,13660.25,31.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.7999,1.1,-6798.87,13662.32,32.0,-6798.91,13660.35,31.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.7319,1.19,-6798.82,13662.22,32.0,-6798.88,13660.3,31.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.739,1.18,-6798.83,13662.23,32.0,-6798.88,13660.31,31.0,0.2308,0.1969,Convergence/flat likelihood
9,SRV+Double,0.7486,1.17,-6798.84,13662.25,32.0,-6798.89,13660.31,31.0,0.2308,0.1969,Convergence/flat likelihood
10,SRV+Double,0.7871,1.11,-6798.87,13662.31,32.0,-6798.9,13660.34,31.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,1.0,1.03,-6797.52,13663.7,34.0,-6797.52,13661.66,33.0,0.2308,0.1969,Convergence/flat likelihood
2,SRV+Double+Triple,0.8563,1.06,-6797.65,13663.94,34.0,-6797.66,13661.94,33.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.854,1.06,-6797.64,13663.93,34.0,-6797.66,13661.93,33.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.8991,1.05,-6797.67,13663.98,34.0,-6797.68,13661.96,33.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.8533,1.06,-6797.65,13663.94,34.0,-6797.66,13661.94,33.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.8548,1.06,-6797.65,13663.94,34.0,-6797.66,13661.94,33.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.8592,1.06,-6797.65,13663.95,34.0,-6797.67,13661.94,33.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.8615,1.05,-6797.65,13663.95,34.0,-6797.67,13661.95,33.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.8859,1.04,-6797.67,13664.0,34.0,-6797.68,13661.98,33.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.8663,1.05,-6797.66,13663.96,34.0,-6797.67,13661.95,33.0,0.2308,0.1969,Convergence/flat likelihood; Collapsed rate class
