replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0429,2.39,-6176.5,12421.43,34.0,-6178.55,12423.5,33.0,0.3615,0.4175,Convergence/flat likelihood
2,SRV,0.0213,4.27,-6175.88,12420.19,34.0,-6178.53,12423.46,33.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.0415,2.39,-6176.48,12421.39,34.0,-6178.56,12423.52,33.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.0424,2.37,-6176.49,12421.41,34.0,-6178.55,12423.5,33.0,0.3615,0.4175,Convergence/flat likelihood
5,SRV,0.0217,4.19,-6175.9,12420.23,34.0,-6178.53,12423.47,33.0,0.3615,0.4175,Convergence/flat likelihood
6,SRV,0.0229,20.29,-6175.93,12420.28,34.0,-6178.52,12423.44,33.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.0248,3.3,-6176.02,12420.47,34.0,-6178.54,12423.48,33.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.0252,3.25,-6176.03,12420.49,34.0,-6178.53,12423.47,33.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.0255,3.19,-6176.04,12420.51,34.0,-6178.53,12423.48,33.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
10,SRV,,,,,,,,,0.3615,0.4175,
1,SRV+Double,0.7074,1.74,-6176.44,12425.36,36.0,-6176.51,12423.48,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.7708,1.74,-6176.44,12425.37,36.0,-6176.48,12423.43,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.7252,1.67,-6176.47,12425.42,36.0,-6176.53,12423.52,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.6947,1.66,-6176.46,12425.4,36.0,-6176.54,12423.53,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.6393,5.81,-6176.34,12425.16,36.0,-6176.45,12423.35,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.7164,1.75,-6176.44,12425.36,36.0,-6176.5,12423.46,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.7128,1.82,-6176.43,12425.33,36.0,-6176.49,12423.44,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.637,5.57,-6176.34,12425.16,36.0,-6176.45,12423.35,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.7472,1.67,-6176.47,12425.43,36.0,-6176.52,12423.5,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.7276,1.78,-6176.43,12425.33,36.0,-6176.49,12423.43,35.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.7033,1.66,-6176.46,12429.46,38.0,-6176.54,12427.58,37.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.6333,5.89,-6176.33,12429.2,38.0,-6176.45,12427.4,37.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.7063,1.67,-6176.47,12429.48,38.0,-6176.54,12427.59,37.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.6958,1.63,-6176.46,12429.46,38.0,-6176.54,12427.59,37.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.2867,4.4,-6175.88,12428.29,38.0,-6176.44,12427.4,37.0,0.3615,0.4175,Convergence/flat likelihood
6,SRV+Double+Triple,0.6342,11.37,-6176.34,12429.22,38.0,-6176.45,12427.41,37.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.7052,1.69,-6176.46,12429.45,38.0,-6176.53,12427.57,37.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.706,1.69,-6176.46,12429.46,38.0,-6176.53,12427.57,37.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.7274,1.66,-6176.47,12429.47,38.0,-6176.53,12427.57,37.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.6966,1.66,-6176.46,12429.46,38.0,-6176.54,12427.59,37.0,0.3615,0.4175,Convergence/flat likelihood; Collapsed rate class
