model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.979,0.298,SRV,1
alternative,reference,Negative selection,0.004,63.17,SRV,1
alternative,reference,Negative selection,0.969,36.531,SRV,1
alternative,test,Diversifying selection,1.144,0.298,SRV,1
alternative,test,Diversifying selection,1.979,0.298,SRV,1
alternative,test,Negative selection,0.341,63.17,SRV,1
alternative,test,Negative selection,0.994,36.531,SRV,1
alternative,test,Negative selection,0.004,63.17,SRV,1
alternative,test,Negative selection,0.969,36.531,SRV,1
null,reference,Diversifying selection,2.4,0.334,SRV,1
null,reference,Negative selection,0.003,62.783,SRV,1
null,reference,Negative selection,0.974,36.883,SRV,1
null,test,Diversifying selection,2.4,0.334,SRV,1
null,test,Negative selection,0.003,62.783,SRV,1
null,test,Negative selection,0.974,36.883,SRV,1
alternative,reference,Diversifying selection,2.55,2.426,SRV,2
alternative,reference,Negative selection,0.082,70.701,SRV,2
alternative,reference,Negative selection,0.907,26.873,SRV,2
alternative,test,Diversifying selection,1.399,2.426,SRV,2
alternative,test,Diversifying selection,2.55,2.426,SRV,2
alternative,test,Negative selection,0.407,70.701,SRV,2
alternative,test,Negative selection,0.966,26.873,SRV,2
alternative,test,Negative selection,0.082,70.701,SRV,2
alternative,test,Negative selection,0.907,26.873,SRV,2
null,reference,Diversifying selection,2.545,2.462,SRV,2
null,reference,Negative selection,0.081,70.26,SRV,2
null,reference,Negative selection,0.919,27.279,SRV,2
null,test,Diversifying selection,2.545,2.462,SRV,2
null,test,Negative selection,0.081,70.26,SRV,2
null,test,Negative selection,0.919,27.279,SRV,2
alternative,reference,Diversifying selection,3.146,2.617,SRV,3
alternative,reference,Negative selection,0.085,62.797,SRV,3
alternative,reference,Negative selection,0.664,34.586,SRV,3
alternative,test,Diversifying selection,1.548,2.617,SRV,3
alternative,test,Diversifying selection,3.146,2.617,SRV,3
alternative,test,Negative selection,0.391,62.797,SRV,3
alternative,test,Negative selection,0.855,34.586,SRV,3
alternative,test,Negative selection,0.085,62.797,SRV,3
alternative,test,Negative selection,0.664,34.586,SRV,3
null,reference,Diversifying selection,2.551,3.088,SRV,3
null,reference,Negative selection,0.049,62.384,SRV,3
null,reference,Negative selection,0.755,34.528,SRV,3
null,test,Diversifying selection,2.551,3.088,SRV,3
null,test,Negative selection,0.049,62.384,SRV,3
null,test,Negative selection,0.755,34.528,SRV,3
