run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,1.503,,0.953
SRV,1,alternative,reference,omega,Negative selection,0.0,,63.828
SRV,1,alternative,reference,omega,Neutral evolution,1.0,,35.22
SRV,1,alternative,test,omega,Diversifying selection,14.712,,0.953
SRV,1,alternative,test,omega,Diversifying selection,1.503,,0.953
SRV,1,alternative,test,omega,Negative selection,0.0,,63.828
SRV,1,alternative,test,omega,Negative selection,0.0,,63.828
SRV,1,alternative,test,omega,Neutral evolution,1.0,,35.22
SRV,1,alternative,test,omega,Neutral evolution,1.0,,35.22
SRV,1,null,reference,omega,Diversifying selection,1.479,,0.837
SRV,1,null,reference,omega,Negative selection,0.004,,63.677
SRV,1,null,reference,omega,Negative selection,0.999,,35.486
SRV,1,null,test,omega,Diversifying selection,1.479,,0.837
SRV,1,null,test,omega,Negative selection,0.004,,63.677
SRV,1,null,test,omega,Negative selection,0.999,,35.486
SRV,2,alternative,reference,omega,Diversifying selection,2.9,,4.566
SRV,2,alternative,reference,omega,Negative selection,0.048,,12.095
SRV,2,alternative,reference,omega,Negative selection,0.288,,83.339
SRV,2,alternative,test,omega,Diversifying selection,3.166,,4.566
SRV,2,alternative,test,omega,Diversifying selection,2.9,,4.566
SRV,2,alternative,test,omega,Negative selection,0.037,,12.095
SRV,2,alternative,test,omega,Negative selection,0.26,,83.339
SRV,2,alternative,test,omega,Negative selection,0.048,,12.095
SRV,2,alternative,test,omega,Negative selection,0.288,,83.339
SRV,2,null,reference,omega,Diversifying selection,2.301,,6.94
SRV,2,null,reference,omega,Negative selection,0.0,,19.986
SRV,2,null,reference,omega,Negative selection,0.291,,73.074
SRV,2,null,test,omega,Diversifying selection,2.301,,6.94
SRV,2,null,test,omega,Negative selection,0.0,,19.986
SRV,2,null,test,omega,Negative selection,0.291,,73.074
SRV,3,alternative,reference,omega,Diversifying selection,1.629,,0.937
SRV,3,alternative,reference,omega,Negative selection,0.0,,63.895
SRV,3,alternative,reference,omega,Neutral evolution,1.0,,35.168
SRV,3,alternative,test,omega,Diversifying selection,15.149,,0.937
SRV,3,alternative,test,omega,Diversifying selection,1.629,,0.937
SRV,3,alternative,test,omega,Negative selection,0.0,,63.895
SRV,3,alternative,test,omega,Negative selection,0.0,,63.895
SRV,3,alternative,test,omega,Neutral evolution,1.0,,35.168
