model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.205,36.906,SRV,1
null,2,1.361,0.0,SRV,1
null,3,1.465,63.094,SRV,1
null,1,0.219,32.333,SRV,2
null,2,0.219,5.607,SRV,2
null,3,1.478,62.06,SRV,2
null,1,0.201,36.616,SRV,3
null,2,0.837,0.0,SRV,3
null,3,1.462,63.384,SRV,3
null,1,0.205,36.93,SRV,4
null,2,1.311,0.0,SRV,4
null,3,1.465,63.07,SRV,4
null,1,0.197,5.04,SRV,5
null,2,0.214,32.387,SRV,5
null,3,1.471,62.573,SRV,5
null,1,0.203,2.785,SRV,6
null,2,0.219,34.958,SRV,6
null,3,1.474,62.257,SRV,6
null,1,0.216,37.772,SRV,7
null,2,1.458,0.0,SRV,7
null,3,1.476,62.228,SRV,7
null,1,0.218,34.301,SRV,8
null,2,0.223,3.64,SRV,8
null,3,1.478,62.059,SRV,8
null,1,0.218,34.94,SRV,9
null,2,0.222,2.951,SRV,9
null,3,1.477,62.109,SRV,9
