replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.6511,1.17,-6032.46,12141.33,38,-6032.57,12139.51,37,0.2268,0.1791,Convergence/flat likelihood
2,SRV,0.6557,1.16,-6032.46,12141.32,38,-6032.56,12139.5,37,0.2268,0.1791,Convergence/flat likelihood
3,SRV,0.66,1.16,-6032.46,12141.32,38,-6032.56,12139.49,37,0.2268,0.1791,Convergence/flat likelihood
4,SRV,0.6581,1.16,-6032.46,12141.32,38,-6032.56,12139.5,37,0.2268,0.1791,Convergence/flat likelihood
5,SRV,0.6549,1.16,-6032.46,12141.32,38,-6032.56,12139.5,37,0.2268,0.1791,Convergence/flat likelihood
6,SRV,0.6575,1.16,-6032.46,12141.32,38,-6032.56,12139.49,37,0.2268,0.1791,Convergence/flat likelihood
7,SRV,0.6572,1.16,-6032.46,12141.32,38,-6032.56,12139.5,37,0.2268,0.1791,Convergence/flat likelihood
8,SRV,0.6581,1.16,-6032.46,12141.32,38,-6032.56,12139.5,37,0.2268,0.1791,Convergence/flat likelihood
9,SRV,0.6559,1.16,-6032.46,12141.32,38,-6032.56,12139.5,37,0.2268,0.1791,Convergence/flat likelihood
10,SRV,0.6596,1.16,-6032.46,12141.32,38,-6032.56,12139.5,37,0.2268,0.1791,Convergence/flat likelihood
1,SRV+Double,0.6527,1.16,-6032.46,12145.37,40,-6032.57,12143.55,39,0.2268,0.1791,Convergence/flat likelihood
2,SRV+Double,0.6541,1.16,-6032.46,12145.36,40,-6032.56,12143.54,39,0.2268,0.1791,Convergence/flat likelihood
3,SRV+Double,0.6488,1.17,-6032.47,12145.38,40,-6032.57,12143.57,39,0.2268,0.1791,Convergence/flat likelihood
4,SRV+Double,0.6493,1.18,-6032.47,12145.38,40,-6032.57,12143.57,39,0.2268,0.1791,Convergence/flat likelihood
5,SRV+Double,0.6554,1.17,-6032.46,12145.37,40,-6032.56,12143.55,39,0.2268,0.1791,Convergence/flat likelihood
6,SRV+Double,0.654,1.16,-6032.46,12145.37,40,-6032.56,12143.55,39,0.2268,0.1791,Convergence/flat likelihood
7,SRV+Double,0.6487,1.17,-6032.47,12145.38,40,-6032.57,12143.56,39,0.2268,0.1791,Convergence/flat likelihood
8,SRV+Double,0.6513,1.16,-6032.46,12145.37,40,-6032.57,12143.56,39,0.2268,0.1791,Convergence/flat likelihood
9,SRV+Double,0.6571,1.16,-6032.46,12145.36,40,-6032.56,12143.54,39,0.2268,0.1791,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.7383,1.16,-6032.5,12145.44,40,-6032.56,12143.53,39,0.2268,0.1791,Convergence/flat likelihood
1,SRV+Double+Triple,0.6556,1.16,-6032.46,12149.42,42,-6032.56,12147.59,41,0.2268,0.1791,Convergence/flat likelihood
2,SRV+Double+Triple,0.6532,1.17,-6032.51,12149.51,42,-6032.61,12147.69,41,0.2268,0.1791,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.6475,1.17,-6032.47,12149.42,42,-6032.57,12147.61,41,0.2268,0.1791,Convergence/flat likelihood
4,SRV+Double+Triple,0.6557,1.16,-6032.46,12149.4,42,-6032.56,12147.58,41,0.2268,0.1791,Convergence/flat likelihood
5,SRV+Double+Triple,0.6477,1.17,-6032.47,12149.42,42,-6032.57,12147.61,41,0.2268,0.1791,Convergence/flat likelihood
6,SRV+Double+Triple,0.6483,1.17,-6032.47,12149.42,42,-6032.57,12147.61,41,0.2268,0.1791,Convergence/flat likelihood
7,SRV+Double+Triple,0.6546,1.17,-6032.46,12149.42,42,-6032.56,12147.59,41,0.2268,0.1791,Convergence/flat likelihood
8,SRV+Double+Triple,0.6502,1.17,-6032.46,12149.42,42,-6032.57,12147.6,41,0.2268,0.1791,Convergence/flat likelihood
9,SRV+Double+Triple,0.6556,1.16,-6032.46,12149.41,42,-6032.56,12147.58,41,0.2268,0.1791,Convergence/flat likelihood
10,SRV+Double+Triple,0.6565,1.17,-6032.46,12149.42,42,-6032.56,12147.59,41,0.2268,0.1791,Convergence/flat likelihood
