model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,19.397,SRV,1
null,2,0.983,75.03,SRV,1
null,3,4.704,5.572,SRV,1
null,1,0.0,19.803,SRV,2
null,2,0.998,75.083,SRV,2
null,3,4.899,5.114,SRV,2
null,1,0.0,19.464,SRV,3
null,2,0.987,75.115,SRV,3
null,3,4.77,5.421,SRV,3
null,1,0.0,19.834,SRV,4
null,2,0.999,75.072,SRV,4
null,3,4.908,5.094,SRV,4
null,1,0.0,19.966,SRV,5
null,2,1.001,74.919,SRV,5
null,3,4.89,5.115,SRV,5
null,1,0.0,19.932,SRV,6
null,2,1.0,74.938,SRV,6
null,3,4.885,5.13,SRV,6
null,1,0.0,19.898,SRV,7
null,2,1.0,75.0,SRV,7
null,3,4.898,5.102,SRV,7
null,1,0.0,19.64,SRV,8
null,2,0.992,75.07,SRV,8
null,3,4.823,5.29,SRV,8
null,1,0.0,19.862,SRV,9
null,2,0.999,75.033,SRV,9
null,3,4.9,5.105,SRV,9
null,1,0.0,19.891,SRV,10
null,2,1.0,75.013,SRV,10
null,3,4.905,5.096,SRV,10
