replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.9583,1.05,-6822.34,13717.08,36,-6822.34,13715.07,35,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.9439,1.05,-6822.34,13717.08,36,-6822.34,13715.07,35,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.9449,1.05,-6822.33,13717.08,36,-6822.34,13715.06,35,0.2746,0.2425,Convergence/flat likelihood
4,SRV,0.9314,1.05,-6822.33,13717.08,36,-6822.34,13715.07,35,0.2746,0.2425,Convergence/flat likelihood
5,SRV,0.9419,1.05,-6822.33,13717.08,36,-6822.34,13715.07,35,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.9384,1.05,-6822.33,13717.08,36,-6822.34,13715.07,35,0.2746,0.2425,Convergence/flat likelihood
7,SRV,1.0,1.05,-6822.43,13717.28,36,-6822.34,13715.07,35,0.2746,0.2425,Convergence/flat likelihood
8,SRV,1.0,1.04,-6822.42,13717.26,36,-6822.34,13715.06,35,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.946,1.05,-6822.34,13717.08,36,-6822.34,13715.07,35,0.2746,0.2425,Convergence/flat likelihood
10,SRV,0.9417,1.05,-6822.34,13717.08,36,-6822.34,13715.07,35,0.2746,0.2425,Convergence/flat likelihood
1,SRV+Double,0.9453,1.05,-6822.34,13721.13,38,-6822.34,13719.11,37,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.9504,1.04,-6822.4,13721.27,38,-6822.41,13719.25,37,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.983,1.05,-6822.34,13721.13,38,-6822.34,13719.11,37,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.9424,1.05,-6822.33,13721.13,38,-6822.34,13719.11,37,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,1.0,1.04,-6822.43,13721.33,38,-6822.34,13719.11,37,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.9342,1.05,-6822.33,13721.13,38,-6822.34,13719.11,37,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.9341,1.05,-6822.33,13721.13,38,-6822.34,13719.11,37,0.2746,0.2425,Convergence/flat likelihood
8,SRV+Double,0.94,1.05,-6822.34,13721.13,38,-6822.34,13719.11,37,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,1.0,1.05,-6822.45,13721.35,38,-6822.4,13719.23,37,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.9469,1.05,-6822.34,13721.13,38,-6822.34,13719.11,37,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.93,1.05,-6822.33,13725.17,40,-6822.34,13723.16,39,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.9525,1.05,-6822.34,13725.18,40,-6822.34,13723.16,39,0.2746,0.2425,Convergence/flat likelihood
3,SRV+Double+Triple,0.9401,1.05,-6822.34,13725.18,40,-6822.34,13723.16,39,0.2746,0.2425,Convergence/flat likelihood
4,SRV+Double+Triple,0.9342,1.05,-6822.34,13725.18,40,-6822.34,13723.16,39,0.2746,0.2425,Convergence/flat likelihood
5,SRV+Double+Triple,0.9325,1.05,-6822.33,13725.18,40,-6822.34,13723.16,39,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,1.0,1.05,-6822.43,13725.36,40,-6822.34,13723.16,39,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,1.0,1.04,-6822.43,13725.38,40,-6822.43,13723.35,39,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.931,1.05,-6822.33,13725.18,40,-6822.34,13723.16,39,0.2746,0.2425,Convergence/flat likelihood
9,SRV+Double+Triple,1.0,1.05,-6822.44,13725.38,40,-6822.34,13723.16,39,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.9366,1.05,-6822.33,13725.18,40,-6822.34,13723.16,39,0.2746,0.2425,Convergence/flat likelihood; Collapsed rate class
