model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.358,32.515,SRV,1
null,2,1.052,59.341,SRV,1
null,3,3.185,8.144,SRV,1
null,1,0.0,9.639,SRV,2
null,2,0.876,81.097,SRV,2
null,3,3.129,9.264,SRV,2
null,1,0.657,51.89,SRV,3
null,2,0.658,28.979,SRV,3
null,3,2.448,19.131,SRV,3
null,1,0.0,9.764,SRV,4
null,2,0.879,81.109,SRV,4
null,3,3.146,9.127,SRV,4
null,1,0.343,31.196,SRV,5
null,2,1.048,60.865,SRV,5
null,3,3.216,7.939,SRV,5
null,1,0.0,9.673,SRV,6
null,2,0.876,81.081,SRV,6
null,3,3.131,9.246,SRV,6
null,1,0.0,9.738,SRV,7
null,2,0.879,81.155,SRV,7
null,3,3.152,9.107,SRV,7
null,1,0.0,9.794,SRV,8
null,2,0.88,81.185,SRV,8
null,3,3.161,9.02,SRV,8
null,1,0.0,9.651,SRV,9
null,2,0.877,81.152,SRV,9
null,3,3.138,9.197,SRV,9
null,1,0.0,9.744,SRV,10
null,2,0.878,81.101,SRV,10
null,3,3.142,9.155,SRV,10
