model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,9.283,SRV,1
null,2,0.867,81.074,SRV,1
null,3,3.084,9.642,SRV,1
null,1,0.0,9.533,SRV,2
null,2,0.874,81.18,SRV,2
null,3,3.127,9.286,SRV,2
null,1,0.0,9.71,SRV,3
null,2,0.878,81.099,SRV,3
null,3,3.136,9.191,SRV,3
null,1,0.0,9.716,SRV,4
null,2,0.878,81.125,SRV,4
null,3,3.144,9.159,SRV,4
null,1,0.0,10.028,SRV,5
null,2,0.888,81.375,SRV,5
null,3,3.224,8.598,SRV,5
null,1,0.0,9.408,SRV,6
null,2,0.871,81.173,SRV,6
null,3,3.11,9.419,SRV,6
null,1,0.0,9.33,SRV,7
null,2,0.868,81.113,SRV,7
null,3,3.093,9.557,SRV,7
null,1,0.0,9.632,SRV,8
null,2,0.876,81.127,SRV,8
null,3,3.131,9.241,SRV,8
null,1,0.0,9.347,SRV,9
null,2,0.869,81.116,SRV,9
null,3,3.094,9.538,SRV,9
null,1,0.499,50.646,SRV,10
null,2,1.16,39.671,SRV,10
null,3,2.966,9.683,SRV,10
