model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,test,Negative selection,0.323,49.963,SRV+Double,5
alternative,test,Negative selection,0.103,50.037,SRV+Double,5
alternative,test,Negative selection,0.324,49.963,SRV+Double,5
null,reference,Diversifying selection,6.525,0.0,SRV+Double,5
null,reference,Negative selection,0.104,49.887,SRV+Double,5
null,reference,Negative selection,0.323,50.113,SRV+Double,5
null,test,Diversifying selection,6.525,0.0,SRV+Double,5
null,test,Negative selection,0.104,49.887,SRV+Double,5
null,test,Negative selection,0.323,50.113,SRV+Double,5
alternative,reference,Diversifying selection,1.616,0.733,SRV+Double,6
alternative,reference,Negative selection,0.102,24.315,SRV+Double,6
alternative,reference,Negative selection,0.236,74.953,SRV+Double,6
alternative,test,Diversifying selection,1.615,0.733,SRV+Double,6
alternative,test,Diversifying selection,1.616,0.733,SRV+Double,6
alternative,test,Negative selection,0.102,24.315,SRV+Double,6
alternative,test,Negative selection,0.237,74.953,SRV+Double,6
alternative,test,Negative selection,0.102,24.315,SRV+Double,6
alternative,test,Negative selection,0.236,74.953,SRV+Double,6
null,reference,Diversifying selection,1.64,0.725,SRV+Double,6
null,reference,Negative selection,0.103,24.199,SRV+Double,6
null,reference,Negative selection,0.235,75.076,SRV+Double,6
null,test,Diversifying selection,1.64,0.725,SRV+Double,6
null,test,Negative selection,0.103,24.199,SRV+Double,6
null,test,Negative selection,0.235,75.076,SRV+Double,6
alternative,reference,Diversifying selection,1.922,0.057,SRV+Double,7
alternative,reference,Negative selection,0.091,41.669,SRV+Double,7
alternative,reference,Negative selection,0.3,58.273,SRV+Double,7
alternative,test,Diversifying selection,1.929,0.057,SRV+Double,7
alternative,test,Diversifying selection,1.922,0.057,SRV+Double,7
alternative,test,Negative selection,0.089,41.669,SRV+Double,7
alternative,test,Negative selection,0.297,58.273,SRV+Double,7
alternative,test,Negative selection,0.091,41.669,SRV+Double,7
alternative,test,Negative selection,0.3,58.273,SRV+Double,7
null,reference,Diversifying selection,1.912,0.064,SRV+Double,7
null,reference,Negative selection,0.091,41.639,SRV+Double,7
null,reference,Negative selection,0.299,58.297,SRV+Double,7
null,test,Diversifying selection,1.912,0.064,SRV+Double,7
null,test,Negative selection,0.091,41.639,SRV+Double,7
null,test,Negative selection,0.299,58.297,SRV+Double,7
alternative,reference,Diversifying selection,1.213,0.753,SRV+Double,8
alternative,reference,Negative selection,0.127,53.345,SRV+Double,8
alternative,reference,Negative selection,0.298,45.903,SRV+Double,8
alternative,test,Diversifying selection,1.214,0.753,SRV+Double,8
alternative,test,Diversifying selection,1.213,0.753,SRV+Double,8
alternative,test,Negative selection,0.126,53.345,SRV+Double,8
alternative,test,Negative selection,0.297,45.903,SRV+Double,8
alternative,test,Negative selection,0.127,53.345,SRV+Double,8
alternative,test,Negative selection,0.298,45.903,SRV+Double,8
null,reference,Diversifying selection,1.281,0.724,SRV+Double,8
null,reference,Negative selection,0.128,53.263,SRV+Double,8
