replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.6089,1.12,-6822.21,13716.83,36,-6822.34,13715.07,35,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.6137,1.11,-6822.21,13716.83,36,-6822.34,13715.07,35,0.2749,0.27,Convergence/flat likelihood
3,SRV,0.613,1.11,-6822.21,13716.83,36,-6822.34,13715.07,35,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.5475,1.11,-6822.16,13716.73,36,-6822.34,13715.07,35,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.8041,1.11,-6822.31,13717.03,36,-6822.34,13715.07,35,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.6224,1.11,-6822.22,13716.85,36,-6822.34,13715.07,35,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.6222,1.11,-6822.22,13716.85,36,-6822.34,13715.07,35,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.6092,1.11,-6822.21,13716.83,36,-6822.34,13715.07,35,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.6135,1.11,-6822.21,13716.84,36,-6822.34,13715.07,35,0.2749,0.27,Convergence/flat likelihood
10,SRV,0.5417,1.11,-6822.25,13716.91,36,-6822.44,13715.26,35,0.2749,0.27,Convergence/flat likelihood
1,SRV+Double,0.582,1.1,-6822.11,13720.68,38,-6822.26,13718.96,37,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.5838,1.1,-6822.11,13720.68,38,-6822.26,13718.96,37,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.581,1.1,-6822.11,13720.68,38,-6822.26,13718.96,37,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.638,1.1,-6822.16,13720.78,38,-6822.27,13718.97,37,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.5828,1.1,-6822.11,13720.68,38,-6822.26,13718.96,37,0.2749,0.27,Convergence/flat likelihood
6,SRV+Double,0.5845,1.1,-6822.12,13720.69,38,-6822.26,13718.96,37,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.6346,1.1,-6822.15,13720.77,38,-6822.27,13718.97,37,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.5856,1.1,-6822.11,13720.69,38,-6822.26,13718.96,37,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.5828,1.1,-6822.11,13720.68,38,-6822.26,13718.96,37,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.5848,1.1,-6822.11,13720.69,38,-6822.26,13718.96,37,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.7236,1.07,-6821.77,13724.05,40,-6821.84,13722.15,39,0.2749,0.27,Convergence/flat likelihood
2,SRV+Double+Triple,0.7167,1.07,-6821.77,13724.04,40,-6821.83,13722.15,39,0.2749,0.27,Convergence/flat likelihood
3,SRV+Double+Triple,0.7308,1.07,-6821.78,13724.06,40,-6821.84,13722.15,39,0.2749,0.27,Convergence/flat likelihood
4,SRV+Double+Triple,0.7298,1.06,-6821.78,13724.06,40,-6821.84,13722.16,39,0.2749,0.27,Convergence/flat likelihood
5,SRV+Double+Triple,0.713,1.07,-6821.76,13724.03,40,-6821.83,13722.14,39,0.2749,0.27,Convergence/flat likelihood
6,SRV+Double+Triple,0.7161,1.06,-6821.76,13724.03,40,-6821.83,13722.14,39,0.2749,0.27,Convergence/flat likelihood
7,SRV+Double+Triple,0.7176,1.07,-6821.76,13724.03,40,-6821.83,13722.14,39,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.7128,1.07,-6821.76,13724.03,40,-6821.83,13722.14,39,0.2749,0.27,Convergence/flat likelihood
9,SRV+Double+Triple,0.7117,1.07,-6821.76,13724.03,40,-6821.83,13722.14,39,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.7159,1.07,-6821.76,13724.03,40,-6821.83,13722.14,39,0.2749,0.27,Convergence/flat likelihood; Collapsed rate class
