model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,3.989,0.574,SRV,1
alternative,reference,Negative selection,0.065,69.133,SRV,1
alternative,reference,Neutral evolution,1.0,30.293,SRV,1
alternative,test,Diversifying selection,3.864,0.574,SRV,1
alternative,test,Diversifying selection,3.989,0.574,SRV,1
alternative,test,Negative selection,0.069,69.133,SRV,1
alternative,test,Negative selection,0.065,69.133,SRV,1
alternative,test,Neutral evolution,1.0,30.293,SRV,1
alternative,test,Neutral evolution,1.0,30.293,SRV,1
null,reference,Diversifying selection,3.31,0.673,SRV,1
null,reference,Negative selection,0.056,68.358,SRV,1
null,reference,Neutral evolution,1.0,30.969,SRV,1
null,test,Diversifying selection,3.31,0.673,SRV,1
null,test,Negative selection,0.056,68.358,SRV,1
null,test,Neutral evolution,1.0,30.969,SRV,1
alternative,reference,Diversifying selection,2.963,3.216,SRV,2
alternative,reference,Negative selection,0.102,65.921,SRV,2
alternative,reference,Negative selection,0.679,30.863,SRV,2
alternative,test,Diversifying selection,2.894,3.216,SRV,2
alternative,test,Diversifying selection,2.963,3.216,SRV,2
alternative,test,Negative selection,0.107,65.921,SRV,2
alternative,test,Negative selection,0.685,30.863,SRV,2
alternative,test,Negative selection,0.102,65.921,SRV,2
alternative,test,Negative selection,0.679,30.863,SRV,2
null,reference,Diversifying selection,2.738,3.44,SRV,2
null,reference,Negative selection,0.088,65.202,SRV,2
null,reference,Negative selection,0.701,31.358,SRV,2
null,test,Diversifying selection,2.738,3.44,SRV,2
null,test,Negative selection,0.088,65.202,SRV,2
null,test,Negative selection,0.701,31.358,SRV,2
alternative,reference,Diversifying selection,309.889,0.027,SRV,3
alternative,reference,Negative selection,0.0,61.58,SRV,3
alternative,reference,Negative selection,0.947,38.393,SRV,3
alternative,test,Diversifying selection,4.883,0.027,SRV,3
alternative,test,Diversifying selection,309.889,0.027,SRV,3
alternative,test,Negative selection,0.0,61.58,SRV,3
alternative,test,Negative selection,0.985,38.393,SRV,3
alternative,test,Negative selection,0.0,61.58,SRV,3
alternative,test,Negative selection,0.947,38.393,SRV,3
null,reference,Diversifying selection,315.316,0.023,SRV,3
null,reference,Negative selection,0.001,61.32,SRV,3
null,reference,Negative selection,0.943,38.657,SRV,3
null,test,Diversifying selection,315.316,0.023,SRV,3
null,test,Negative selection,0.001,61.32,SRV,3
null,test,Negative selection,0.943,38.657,SRV,3
alternative,reference,Diversifying selection,2.535,6.117,SRV,4
alternative,reference,Negative selection,0.175,51.002,SRV,4
alternative,reference,Negative selection,0.299,42.881,SRV,4
alternative,test,Diversifying selection,2.502,6.117,SRV,4
alternative,test,Diversifying selection,2.535,6.117,SRV,4
alternative,test,Negative selection,0.179,51.002,SRV,4
alternative,test,Negative selection,0.304,42.881,SRV,4
alternative,test,Negative selection,0.175,51.002,SRV,4
alternative,test,Negative selection,0.299,42.881,SRV,4
null,reference,Diversifying selection,2.125,8.293,SRV,4
null,reference,Negative selection,0.158,69.145,SRV,4
null,reference,Negative selection,0.382,22.563,SRV,4
null,test,Diversifying selection,2.125,8.293,SRV,4
null,test,Negative selection,0.158,69.145,SRV,4
null,test,Negative selection,0.382,22.563,SRV,4
alternative,reference,Diversifying selection,2.11,5.117,SRV,5
alternative,reference,Negative selection,0.117,77.193,SRV,5
alternative,reference,Negative selection,0.98,17.69,SRV,5
alternative,test,Diversifying selection,2.065,5.117,SRV,5
alternative,test,Diversifying selection,2.11,5.117,SRV,5
alternative,test,Negative selection,0.125,77.193,SRV,5
alternative,test,Negative selection,0.951,17.69,SRV,5
alternative,test,Negative selection,0.117,77.193,SRV,5
alternative,test,Negative selection,0.98,17.69,SRV,5
null,reference,Diversifying selection,2.064,5.126,SRV,5
null,reference,Negative selection,0.117,77.022,SRV,5
null,reference,Negative selection,0.982,17.853,SRV,5
null,test,Diversifying selection,2.064,5.126,SRV,5
null,test,Negative selection,0.117,77.022,SRV,5
null,test,Negative selection,0.982,17.853,SRV,5
alternative,reference,Diversifying selection,2.454,1.435,SRV,6
alternative,reference,Negative selection,0.054,68.645,SRV,6
alternative,reference,Negative selection,0.994,29.92,SRV,6
alternative,test,Diversifying selection,2.429,1.435,SRV,6
alternative,test,Diversifying selection,2.454,1.435,SRV,6
alternative,test,Negative selection,0.056,68.645,SRV,6
alternative,test,Negative selection,0.994,29.92,SRV,6
alternative,test,Negative selection,0.054,68.645,SRV,6
alternative,test,Negative selection,0.994,29.92,SRV,6
null,reference,Diversifying selection,2.352,1.489,SRV,6
null,reference,Negative selection,0.053,68.645,SRV,6
null,reference,Negative selection,0.998,29.866,SRV,6
null,test,Diversifying selection,2.352,1.489,SRV,6
null,test,Negative selection,0.053,68.645,SRV,6
null,test,Negative selection,0.998,29.866,SRV,6
alternative,reference,Diversifying selection,3.204,1.269,SRV,7
alternative,reference,Negative selection,0.088,72.05,SRV,7
alternative,reference,Negative selection,0.995,26.681,SRV,7
alternative,test,Diversifying selection,3.119,1.269,SRV,7
alternative,test,Diversifying selection,3.204,1.269,SRV,7
alternative,test,Negative selection,0.093,72.05,SRV,7
alternative,test,Negative selection,0.995,26.681,SRV,7
alternative,test,Negative selection,0.088,72.05,SRV,7
alternative,test,Negative selection,0.995,26.681,SRV,7
null,reference,Diversifying selection,2.914,1.374,SRV,7
null,reference,Negative selection,0.083,71.616,SRV,7
null,reference,Neutral evolution,1.0,27.011,SRV,7
null,test,Diversifying selection,2.914,1.374,SRV,7
null,test,Negative selection,0.083,71.616,SRV,7
null,test,Neutral evolution,1.0,27.011,SRV,7
alternative,reference,Diversifying selection,1.642,12.262,SRV,8
alternative,reference,Negative selection,0.0,44.693,SRV,8
alternative,reference,Negative selection,0.393,43.045,SRV,8
alternative,test,Diversifying selection,1.611,12.262,SRV,8
alternative,test,Diversifying selection,1.642,12.262,SRV,8
alternative,test,Negative selection,0.0,44.693,SRV,8
alternative,test,Negative selection,0.407,43.045,SRV,8
alternative,test,Negative selection,0.0,44.693,SRV,8
alternative,test,Negative selection,0.393,43.045,SRV,8
null,reference,Diversifying selection,1.632,12.31,SRV,8
null,reference,Negative selection,0.001,44.77,SRV,8
null,reference,Negative selection,0.394,42.921,SRV,8
null,test,Diversifying selection,1.632,12.31,SRV,8
null,test,Negative selection,0.001,44.77,SRV,8
null,test,Negative selection,0.394,42.921,SRV,8
alternative,reference,Diversifying selection,2.247,7.505,SRV,9
alternative,reference,Negative selection,0.148,60.009,SRV,9
alternative,reference,Negative selection,0.351,32.486,SRV,9
alternative,test,Diversifying selection,2.221,7.505,SRV,9
alternative,test,Diversifying selection,2.247,7.505,SRV,9
alternative,test,Negative selection,0.152,60.009,SRV,9
alternative,test,Negative selection,0.356,32.486,SRV,9
alternative,test,Negative selection,0.148,60.009,SRV,9
alternative,test,Negative selection,0.351,32.486,SRV,9
null,reference,Diversifying selection,2.153,8.02,SRV,9
null,reference,Negative selection,0.146,63.956,SRV,9
null,reference,Negative selection,0.376,28.024,SRV,9
null,test,Diversifying selection,2.153,8.02,SRV,9
null,test,Negative selection,0.146,63.956,SRV,9
null,test,Negative selection,0.376,28.024,SRV,9
alternative,reference,Diversifying selection,2.963,4.459,SRV,10
alternative,reference,Negative selection,0.0,14.053,SRV,10
alternative,reference,Negative selection,0.295,81.487,SRV,10
alternative,test,Diversifying selection,2.888,4.459,SRV,10
alternative,test,Diversifying selection,2.963,4.459,SRV,10
alternative,test,Negative selection,0.0,14.053,SRV,10
alternative,test,Negative selection,0.304,81.487,SRV,10
alternative,test,Negative selection,0.0,14.053,SRV,10
alternative,test,Negative selection,0.295,81.487,SRV,10
null,reference,Diversifying selection,2.186,7.474,SRV,10
null,reference,Negative selection,0.0,26.354,SRV,10
null,reference,Negative selection,0.315,66.172,SRV,10
null,test,Diversifying selection,2.186,7.474,SRV,10
null,test,Negative selection,0.0,26.354,SRV,10
null,test,Negative selection,0.315,66.172,SRV,10
alternative,reference,Diversifying selection,2.003,7.706,SRV+Double,1
alternative,reference,Negative selection,0.161,83.872,SRV+Double,1
alternative,reference,Negative selection,0.971,8.422,SRV+Double,1
alternative,test,Diversifying selection,1.989,7.706,SRV+Double,1
alternative,test,Diversifying selection,2.003,7.706,SRV+Double,1
alternative,test,Negative selection,0.164,83.872,SRV+Double,1
alternative,test,Negative selection,0.971,8.422,SRV+Double,1
alternative,test,Negative selection,0.161,83.872,SRV+Double,1
alternative,test,Negative selection,0.971,8.422,SRV+Double,1
null,reference,Diversifying selection,1.987,7.702,SRV+Double,1
null,reference,Negative selection,0.159,83.719,SRV+Double,1
null,reference,Negative selection,0.992,8.578,SRV+Double,1
null,test,Diversifying selection,1.987,7.702,SRV+Double,1
null,test,Negative selection,0.159,83.719,SRV+Double,1
null,test,Negative selection,0.992,8.578,SRV+Double,1
alternative,reference,Diversifying selection,1.926,10.317,SRV+Double,2
alternative,reference,Negative selection,0.0,3.93,SRV+Double,2
alternative,reference,Negative selection,0.201,85.753,SRV+Double,2
alternative,test,Diversifying selection,1.913,10.317,SRV+Double,2
alternative,test,Diversifying selection,1.926,10.317,SRV+Double,2
alternative,test,Negative selection,0.0,3.93,SRV+Double,2
alternative,test,Negative selection,0.204,85.753,SRV+Double,2
alternative,test,Negative selection,0.0,3.93,SRV+Double,2
alternative,test,Negative selection,0.201,85.753,SRV+Double,2
null,reference,Diversifying selection,1.924,10.331,SRV+Double,2
null,reference,Negative selection,0.0,3.924,SRV+Double,2
null,reference,Negative selection,0.201,85.745,SRV+Double,2
null,test,Diversifying selection,1.924,10.331,SRV+Double,2
null,test,Negative selection,0.0,3.924,SRV+Double,2
