replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0087,1.55,-6818.9,13710.21,36,-6822.34,13715.07,35,0.3062,0.1556,Collapsed rate class
2,SRV,0.0087,1.55,-6818.9,13710.2,36,-6822.34,13715.07,35,0.3062,0.1556,Collapsed rate class
3,SRV,0.0086,1.56,-6818.89,13710.19,36,-6822.34,13715.07,35,0.3062,0.1556,Collapsed rate class
4,SRV,0.0081,1.82,-6818.84,13710.09,36,-6822.34,13715.07,35,0.3062,0.1556,Collapsed rate class
5,SRV,0.0087,1.55,-6818.9,13710.2,36,-6822.34,13715.07,35,0.3062,0.1556,
6,SRV,0.008,1.94,-6818.84,13710.09,36,-6822.35,13715.09,35,0.3062,0.1556,Collapsed rate class
7,SRV,0.0081,1.83,-6818.84,13710.09,36,-6822.34,13715.07,35,0.3062,0.1556,Collapsed rate class
8,SRV,0.0082,1.97,-6818.84,13710.1,36,-6822.34,13715.07,35,0.3062,0.1556,Collapsed rate class
9,SRV,0.0081,1.84,-6818.84,13710.09,36,-6822.34,13715.08,35,0.3062,0.1556,Collapsed rate class
10,SRV,0.0081,1.93,-6818.84,13710.08,36,-6822.34,13715.08,35,0.3062,0.1556,Collapsed rate class
1,SRV+Double,0.0081,1.83,-6818.84,13714.14,38,-6822.34,13719.12,37,0.3062,0.1556,Collapsed rate class
2,SRV+Double,0.0081,1.84,-6818.84,13714.13,38,-6822.34,13719.12,37,0.3062,0.1556,Collapsed rate class
3,SRV+Double,0.0081,1.83,-6818.84,13714.14,38,-6822.35,13719.13,37,0.3062,0.1556,Collapsed rate class
4,SRV+Double,0.0081,1.84,-6818.84,13714.13,38,-6822.34,13719.13,37,0.3062,0.1556,Collapsed rate class
5,SRV+Double,0.0081,1.84,-6818.84,13714.13,38,-6822.35,13719.13,37,0.3062,0.1556,Collapsed rate class
6,SRV+Double,0.0082,1.82,-6818.84,13714.14,38,-6822.34,13719.11,37,0.3062,0.1556,Collapsed rate class
7,SRV+Double,0.0081,1.63,-6818.84,13714.14,38,-6822.34,13719.12,37,0.3062,0.1556,Collapsed rate class
8,SRV+Double,0.0082,1.83,-6818.84,13714.14,38,-6822.34,13719.11,37,0.3062,0.1556,Collapsed rate class
9,SRV+Double,0.0081,1.63,-6818.84,13714.14,38,-6822.35,13719.13,37,0.3062,0.1556,
10,SRV+Double,0.0086,1.56,-6818.9,13714.27,38,-6822.35,13719.14,37,0.3062,0.1556,
1,SRV+Double+Triple,0.0079,1.76,-6818.81,13718.13,40,-6822.34,13723.17,39,0.3062,0.1556,Collapsed rate class
2,SRV+Double+Triple,0.0079,1.9,-6818.82,13718.14,40,-6822.34,13723.17,39,0.3062,0.1556,Collapsed rate class
3,SRV+Double+Triple,0.0079,1.76,-6818.81,13718.13,40,-6822.34,13723.16,39,0.3062,0.1556,
4,SRV+Double+Triple,0.0079,1.76,-6818.81,13718.14,40,-6822.34,13723.16,39,0.3062,0.1556,Collapsed rate class
5,SRV+Double+Triple,0.0079,1.76,-6818.82,13718.14,40,-6822.34,13723.16,39,0.3062,0.1556,Collapsed rate class
6,SRV+Double+Triple,0.0079,1.89,-6818.81,13718.13,40,-6822.34,13723.17,39,0.3062,0.1556,Collapsed rate class
7,SRV+Double+Triple,0.0079,1.78,-6818.81,13718.13,40,-6822.34,13723.17,39,0.3062,0.1556,
8,SRV+Double+Triple,0.0103,1.55,-6819.05,13718.6,40,-6822.34,13723.16,39,0.3062,0.1556,Collapsed rate class
9,SRV+Double+Triple,0.0078,1.82,-6818.81,13718.12,40,-6822.34,13723.16,39,0.3062,0.1556,
10,SRV+Double+Triple,0.0079,1.75,-6818.82,13718.14,40,-6822.34,13723.16,39,0.3062,0.1556,
