replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0044,27.05,-6173.84,12416.11,34,-6177.9,12422.2,33,0.404,0.161,Convergence/flat likelihood
2,SRV,0.0131,0.0,-6175.45,12419.33,34,-6178.53,12423.46,33,0.404,0.161,Collapsed rate class
3,SRV,0.0045,26.77,-6173.84,12416.11,34,-6177.88,12422.17,33,0.404,0.161,Convergence/flat likelihood
4,SRV,0.0131,0.0,-6175.45,12419.33,34,-6178.53,12423.47,33,0.404,0.161,Collapsed rate class
5,SRV,0.0044,36.89,-6173.83,12416.09,34,-6177.89,12422.18,33,0.404,0.161,Convergence/flat likelihood
6,SRV,0.0022,26.91,-6173.84,12416.11,34,-6178.52,12423.45,33,0.404,0.161,Convergence/flat likelihood
7,SRV,0.0045,29.74,-6173.84,12416.1,34,-6177.88,12422.17,33,0.404,0.161,Convergence/flat likelihood
8,SRV,0.0131,0.0,-6175.45,12419.33,34,-6178.53,12423.46,33,0.404,0.161,Collapsed rate class
9,SRV,0.0046,18.06,-6173.86,12416.16,34,-6177.88,12422.17,33,0.404,0.161,Convergence/flat likelihood
10,SRV,0.0044,50.0,-6173.82,12416.08,34,-6177.88,12422.17,33,0.404,0.161,Convergence/flat likelihood
1,SRV+Double,0.0024,11.83,-6173.9,12420.29,36,-6178.53,12427.51,35,0.404,0.161,Collapsed rate class
2,SRV+Double,0.0131,0.0,-6175.45,12423.38,36,-6178.53,12427.51,35,0.404,0.161,Collapsed rate class
3,SRV+Double,0.0131,0.0,-6175.45,12423.39,36,-6178.53,12427.51,35,0.404,0.161,Collapsed rate class
4,SRV+Double,0.0131,0.0,-6175.45,12423.39,36,-6178.53,12427.51,35,0.404,0.161,Collapsed rate class
5,SRV+Double,0.0022,47.96,-6173.83,12420.14,36,-6178.52,12427.5,35,0.404,0.161,Convergence/flat likelihood
6,SRV+Double,0.0047,14.81,-6173.88,12420.24,36,-6177.88,12426.22,35,0.404,0.161,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.0131,0.0,-6175.45,12423.38,36,-6178.53,12427.51,35,0.404,0.161,Collapsed rate class
8,SRV+Double,0.013,0.0,-6175.45,12423.38,36,-6178.54,12427.53,35,0.404,0.161,Collapsed rate class
9,SRV+Double,0.0132,0.0,-6175.45,12423.38,36,-6178.52,12427.5,35,0.404,0.161,Collapsed rate class
10,SRV+Double,0.0131,0.0,-6175.45,12423.39,36,-6178.53,12427.51,35,0.404,0.161,Collapsed rate class
1,SRV+Double+Triple,0.0132,0.0,-6175.45,12427.44,38,-6178.52,12431.55,37,0.404,0.161,Collapsed rate class
2,SRV+Double+Triple,0.013,0.0,-6175.45,12427.44,38,-6178.53,12431.57,37,0.404,0.161,Collapsed rate class
3,SRV+Double+Triple,0.0132,0.0,-6175.45,12427.44,38,-6178.53,12431.56,37,0.404,0.161,Collapsed rate class
4,SRV+Double+Triple,0.0132,0.0,-6175.45,12427.44,38,-6178.52,12431.56,37,0.404,0.161,Collapsed rate class
5,SRV+Double+Triple,0.0131,0.0,-6175.45,12427.44,38,-6178.53,12431.56,37,0.404,0.161,Collapsed rate class
6,SRV+Double+Triple,0.0132,0.0,-6175.45,12427.44,38,-6178.52,12431.55,37,0.404,0.161,Collapsed rate class
7,SRV+Double+Triple,0.0023,18.37,-6173.86,12424.26,38,-6178.52,12431.56,37,0.404,0.161,Convergence/flat likelihood
8,SRV+Double+Triple,0.0132,0.0,-6175.45,12427.44,38,-6178.53,12431.56,37,0.404,0.161,Collapsed rate class
9,SRV+Double+Triple,0.0131,0.0,-6175.45,12427.44,38,-6178.53,12431.56,37,0.404,0.161,Collapsed rate class
10,SRV+Double+Triple,0.0132,0.0,-6175.45,12427.44,38,-6178.52,12431.56,37,0.404,0.161,Collapsed rate class
