replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.9926,1.0,-6822.34,13717.09,36,-6822.34,13715.07,35,0.27,0.3247,Convergence/flat likelihood
2,SRV,1.0,1.0,-6822.34,13717.09,36,-6822.34,13715.07,35,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
3,SRV,1.0,1.0,-6822.4,13717.22,36,-6822.4,13715.19,35,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
4,SRV,1.0,1.0,-6822.4,13717.2,36,-6822.34,13715.07,35,0.27,0.3247,Convergence/flat likelihood
5,SRV,1.0,1.0,-6822.44,13717.3,36,-6822.43,13715.25,35,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.9868,0.99,-6822.34,13717.09,36,-6822.34,13715.07,35,0.27,0.3247,Convergence/flat likelihood
7,SRV,0.9953,1.0,-6822.34,13717.09,36,-6822.34,13715.07,35,0.27,0.3247,Convergence/flat likelihood
8,SRV,1.0,0.98,-6822.35,13717.1,36,-6822.34,13715.08,35,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
9,SRV,1.0,1.0,-6822.44,13717.28,36,-6822.34,13715.07,35,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
10,SRV,1.0,1.0,-6822.4,13717.21,36,-6822.34,13715.07,35,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.8115,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.8145,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.8109,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.8126,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.8144,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.8131,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.8143,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood
8,SRV+Double,0.8136,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.8164,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.812,0.93,-6822.14,13720.74,38,-6822.17,13718.77,37,0.27,0.3247,Convergence/flat likelihood
1,SRV+Double+Triple,0.8143,0.93,-6822.14,13724.79,40,-6822.17,13722.82,39,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.8147,0.93,-6822.14,13724.79,40,-6822.17,13722.82,39,0.27,0.3247,Convergence/flat likelihood
3,SRV+Double+Triple,0.8129,0.93,-6822.14,13724.79,40,-6822.17,13722.82,39,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.8151,0.94,-6822.14,13724.79,40,-6822.17,13722.82,39,0.27,0.3247,Convergence/flat likelihood
5,SRV+Double+Triple,1.0,0.94,-6822.27,13725.05,40,-6822.17,13722.82,39,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.8124,0.93,-6822.14,13724.8,40,-6822.17,13722.83,39,0.27,0.3247,Convergence/flat likelihood
7,SRV+Double+Triple,0.8121,0.93,-6822.14,13724.79,40,-6822.17,13722.82,39,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.8143,0.93,-6822.14,13724.8,40,-6822.17,13722.83,39,0.27,0.3247,Convergence/flat likelihood
9,SRV+Double+Triple,0.8125,0.93,-6822.14,13724.79,40,-6822.17,13722.83,39,0.27,0.3247,Convergence/flat likelihood
10,SRV+Double+Triple,0.8321,0.94,-6822.24,13724.99,40,-6822.27,13723.02,39,0.27,0.3247,Convergence/flat likelihood; Collapsed rate class
