model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.205,24.265,SRV,1
null,2,0.285,14.8,SRV,1
null,3,1.49,60.935,SRV,1
null,1,0.214,14.142,SRV,2
null,2,0.22,23.721,SRV,2
null,3,1.476,62.138,SRV,2
null,1,0.214,19.804,SRV,3
null,2,0.219,17.951,SRV,3
null,3,1.476,62.245,SRV,3
null,1,0.205,31.747,SRV,4
null,2,0.205,5.139,SRV,4
null,3,1.465,63.114,SRV,4
null,1,0.215,37.557,SRV,5
null,2,1.443,0.0,SRV,5
null,3,1.472,62.443,SRV,5
null,1,0.214,37.305,SRV,6
null,2,0.222,0.234,SRV,6
null,3,1.472,62.461,SRV,6
null,1,0.216,37.402,SRV,7
null,2,0.225,0.264,SRV,7
null,3,1.474,62.334,SRV,7
null,1,0.207,30.652,SRV,8
null,2,0.207,6.362,SRV,8
null,3,1.466,62.985,SRV,8
null,1,0.202,36.676,SRV,9
null,2,0.577,0.0,SRV,9
null,3,1.462,63.324,SRV,9
null,1,0.202,28.882,SRV,10
null,2,0.203,7.843,SRV,10
null,3,1.463,63.275,SRV,10
