replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.636,0.89,-6032.46,12141.31,38,-6032.57,12139.52,37,0.2202,0.2565,Convergence/flat likelihood
2,SRV,0.6005,0.89,-6032.42,12141.23,38,-6032.55,12139.49,37,0.2202,0.2565,Convergence/flat likelihood
3,SRV,0.6266,0.89,-6032.45,12141.29,38,-6032.56,12139.51,37,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.6001,0.88,-6032.42,12141.23,38,-6032.55,12139.49,37,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.6054,0.89,-6032.42,12141.25,38,-6032.56,12139.5,37,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.6047,0.89,-6032.42,12141.25,38,-6032.56,12139.49,37,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.603,0.88,-6032.42,12141.24,38,-6032.56,12139.49,37,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.6116,0.89,-6032.43,12141.27,38,-6032.56,12139.5,37,0.2202,0.2565,Convergence/flat likelihood
9,SRV,0.6004,0.89,-6032.42,12141.24,38,-6032.55,12139.49,37,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.5997,0.88,-6032.42,12141.23,38,-6032.55,12139.49,37,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.6091,0.88,-6032.43,12145.3,40,-6032.56,12143.54,39,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.622,0.89,-6032.78,12146.0,40,-6032.9,12144.22,39,0.2209,0.2563,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.6048,0.88,-6032.42,12145.29,40,-6032.56,12143.53,39,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.6236,0.89,-6032.44,12145.33,40,-6032.56,12143.55,39,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.6033,0.88,-6032.42,12145.28,40,-6032.55,12143.53,39,0.2202,0.2565,Convergence/flat likelihood
6,SRV+Double,0.6082,0.88,-6032.43,12145.3,40,-6032.56,12143.54,39,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.6081,0.88,-6032.43,12145.3,40,-6032.56,12143.54,39,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.6146,0.88,-6032.43,12145.31,40,-6032.56,12143.54,39,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.6095,0.88,-6032.43,12145.3,40,-6032.56,12143.54,39,0.2202,0.2565,Convergence/flat likelihood
10,SRV+Double,0.6108,0.88,-6032.43,12145.3,40,-6032.56,12143.54,39,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.6084,0.89,-6032.42,12149.34,42,-6032.55,12147.58,41,0.2202,0.2565,Convergence/flat likelihood
2,SRV+Double+Triple,0.6008,0.88,-6032.42,12149.32,42,-6032.55,12147.57,41,0.2202,0.2565,Convergence/flat likelihood
3,SRV+Double+Triple,0.5985,0.88,-6032.42,12149.32,42,-6032.55,12147.57,41,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.6038,0.89,-6032.42,12149.33,42,-6032.55,12147.58,41,0.2202,0.2565,Convergence/flat likelihood
5,SRV+Double+Triple,0.6032,0.88,-6032.42,12149.33,42,-6032.55,12147.57,41,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.6118,0.89,-6032.43,12149.35,42,-6032.56,12147.58,41,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.6155,0.89,-6032.55,12149.58,42,-6032.67,12147.81,41,0.2202,0.2565,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.6044,0.88,-6032.42,12149.33,42,-6032.56,12147.58,41,0.2202,0.2565,Convergence/flat likelihood
9,SRV+Double+Triple,0.6136,0.89,-6032.43,12149.35,42,-6032.56,12147.58,41,0.2202,0.2565,Convergence/flat likelihood
10,SRV+Double+Triple,0.6348,0.89,-6032.45,12149.4,42,-6032.57,12147.6,41,0.2202,0.2565,Convergence/flat likelihood
