replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.813,1.18,-6822.31,13717.03,36,-6822.34,13715.06,35,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
2,SRV,1.0,1.17,-6822.41,13717.23,36,-6822.34,13715.07,35,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.8019,1.17,-6822.31,13717.03,36,-6822.34,13715.07,35,0.2749,0.2113,Convergence/flat likelihood
4,SRV,0.8096,1.18,-6822.31,13717.03,36,-6822.34,13715.07,35,0.2749,0.2113,Convergence/flat likelihood
5,SRV,0.8007,1.18,-6822.31,13717.02,36,-6822.34,13715.07,35,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.8007,1.18,-6822.31,13717.03,36,-6822.34,13715.07,35,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.8028,1.18,-6822.31,13717.03,36,-6822.34,13715.07,35,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
8,SRV,1.0,1.17,-6822.41,13717.22,36,-6822.34,13715.07,35,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.8051,1.18,-6822.31,13717.03,36,-6822.34,13715.07,35,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
10,SRV,1.0,1.17,-6822.41,13717.23,36,-6822.34,13715.07,35,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,1.0,1.17,-6822.37,13721.21,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.8047,1.18,-6822.31,13721.07,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.8043,1.17,-6822.31,13721.07,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.8005,1.18,-6822.31,13721.07,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood
5,SRV+Double,0.7997,1.18,-6822.31,13721.07,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.8042,1.17,-6822.31,13721.07,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.7994,1.18,-6822.31,13721.07,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.8033,1.17,-6822.31,13721.07,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.7996,1.18,-6822.31,13721.07,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.7992,1.17,-6822.31,13721.07,38,-6822.34,13719.11,37,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.8075,1.18,-6822.31,13725.12,40,-6822.34,13723.16,39,0.2749,0.2113,Convergence/flat likelihood
2,SRV+Double+Triple,0.8065,1.18,-6822.31,13725.13,40,-6822.34,13723.16,39,0.2749,0.2113,Convergence/flat likelihood
3,SRV+Double+Triple,1.0,1.17,-6822.41,13725.33,40,-6822.34,13723.16,39,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.8086,1.18,-6822.31,13725.12,40,-6822.34,13723.16,39,0.2749,0.2113,Convergence/flat likelihood
5,SRV+Double+Triple,0.8042,1.18,-6822.37,13725.25,40,-6822.4,13723.29,39,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.8044,1.17,-6822.31,13725.12,40,-6822.34,13723.16,39,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.8109,1.17,-6822.42,13725.34,40,-6822.44,13723.37,39,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.8015,1.17,-6822.31,13725.12,40,-6822.34,13723.16,39,0.2749,0.2113,Convergence/flat likelihood
9,SRV+Double+Triple,0.8104,1.17,-6822.31,13725.13,40,-6822.34,13723.16,39,0.2749,0.2113,Convergence/flat likelihood
10,SRV+Double+Triple,1.0,1.17,-6822.41,13725.33,40,-6822.34,13723.16,39,0.2749,0.2113,Convergence/flat likelihood; Collapsed rate class
