run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,2.577,,0.11
SRV,1,alternative,reference,omega,Negative selection,0.089,,41.641
SRV,1,alternative,reference,omega,Negative selection,0.292,,58.249
SRV,1,alternative,test,omega,Diversifying selection,2.319,,0.11
SRV,1,alternative,test,omega,Diversifying selection,2.577,,0.11
SRV,1,alternative,test,omega,Negative selection,0.116,,41.641
SRV,1,alternative,test,omega,Negative selection,0.335,,58.249
SRV,1,alternative,test,omega,Negative selection,0.089,,41.641
SRV,1,alternative,test,omega,Negative selection,0.292,,58.249
SRV,1,null,reference,omega,Diversifying selection,1.826,,0.155
SRV,1,null,reference,omega,Negative selection,0.092,,40.088
SRV,1,null,reference,omega,Negative selection,0.29,,59.756
SRV,1,null,test,omega,Diversifying selection,1.826,,0.155
SRV,1,null,test,omega,Negative selection,0.092,,40.088
SRV,1,null,test,omega,Negative selection,0.29,,59.756
SRV,2,alternative,reference,omega,Diversifying selection,1.997,,0.84
SRV,2,alternative,reference,omega,Negative selection,0.128,,5.431
SRV,2,alternative,reference,omega,Negative selection,0.198,,93.73
SRV,2,alternative,test,omega,Diversifying selection,1.845,,0.84
SRV,2,alternative,test,omega,Diversifying selection,1.997,,0.84
SRV,2,alternative,test,omega,Negative selection,0.162,,5.431
SRV,2,alternative,test,omega,Negative selection,0.239,,93.73
SRV,2,alternative,test,omega,Negative selection,0.128,,5.431
SRV,2,alternative,test,omega,Negative selection,0.198,,93.73
SRV,2,null,reference,omega,Diversifying selection,1.744,,0.872
SRV,2,null,reference,omega,Negative selection,0.173,,5.854
SRV,2,null,reference,omega,Negative selection,0.202,,93.274
SRV,2,null,test,omega,Diversifying selection,1.744,,0.872
SRV,2,null,test,omega,Negative selection,0.173,,5.854
SRV,2,null,test,omega,Negative selection,0.202,,93.274
SRV,3,alternative,reference,omega,Diversifying selection,2.436,,0.241
SRV,3,alternative,reference,omega,Negative selection,0.104,,42.787
SRV,3,alternative,reference,omega,Negative selection,0.28,,56.972
SRV,3,alternative,test,omega,Diversifying selection,2.203,,0.241
SRV,3,alternative,test,omega,Diversifying selection,2.436,,0.241
SRV,3,alternative,test,omega,Negative selection,0.134,,42.787
SRV,3,alternative,test,omega,Negative selection,0.323,,56.972
SRV,3,alternative,test,omega,Negative selection,0.104,,42.787
SRV,3,alternative,test,omega,Negative selection,0.28,,56.972
SRV,3,null,reference,omega,Diversifying selection,1.984,,0.266
SRV,3,null,reference,omega,Negative selection,0.111,,42.1
SRV,3,null,reference,omega,Negative selection,0.28,,57.634
SRV,3,null,test,omega,Diversifying selection,1.984,,0.266
SRV,3,null,test,omega,Negative selection,0.111,,42.1
SRV,3,null,test,omega,Negative selection,0.28,,57.634
SRV,4,alternative,reference,omega,Diversifying selection,1.802,,1.002
SRV,4,alternative,reference,omega,Negative selection,0.159,,9.766
SRV,4,alternative,reference,omega,Negative selection,0.197,,89.232
SRV,4,alternative,test,omega,Diversifying selection,1.683,,1.002
SRV,4,alternative,test,omega,Diversifying selection,1.802,,1.002
SRV,4,alternative,test,omega,Negative selection,0.196,,9.766
SRV,4,alternative,test,omega,Negative selection,0.238,,89.232
SRV,4,alternative,test,omega,Negative selection,0.159,,9.766
SRV,4,alternative,test,omega,Negative selection,0.197,,89.232
SRV,4,null,reference,omega,Diversifying selection,1.622,,1.017
SRV,4,null,reference,omega,Negative selection,0.188,,10.273
SRV,4,null,reference,omega,Negative selection,0.2,,88.71
SRV,4,null,test,omega,Diversifying selection,1.622,,1.017
SRV,4,null,test,omega,Negative selection,0.188,,10.273
SRV,4,null,test,omega,Negative selection,0.2,,88.71
SRV,5,alternative,reference,omega,Diversifying selection,1.217,,2.06
SRV,5,alternative,reference,omega,Negative selection,0.185,,69.957
SRV,5,alternative,reference,omega,Negative selection,0.195,,27.982
SRV,5,alternative,test,omega,Diversifying selection,1.19,,2.06
SRV,5,alternative,test,omega,Diversifying selection,1.217,,2.06
SRV,5,alternative,test,omega,Negative selection,0.225,,69.957
SRV,5,alternative,test,omega,Negative selection,0.235,,27.982
SRV,5,alternative,test,omega,Negative selection,0.185,,69.957
SRV,5,alternative,test,omega,Negative selection,0.195,,27.982
SRV,5,null,reference,omega,Diversifying selection,1.114,,2.102
SRV,5,null,reference,omega,Negative selection,0.188,,69.271
SRV,5,null,reference,omega,Negative selection,0.208,,28.628
