model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,9.813,SRV,1
null,2,0.88,81.092,SRV,1
null,3,3.148,9.095,SRV,1
null,1,0.0,9.676,SRV,2
null,2,0.877,81.134,SRV,2
null,3,3.136,9.19,SRV,2
null,1,0.0,9.737,SRV,3
null,2,0.878,81.083,SRV,3
null,3,3.138,9.18,SRV,3
null,1,0.0,9.856,SRV,4
null,2,0.882,81.117,SRV,4
null,3,3.155,9.027,SRV,4
null,1,0.0,9.836,SRV,5
null,2,0.881,81.11,SRV,5
null,3,3.153,9.054,SRV,5
null,1,0.0,9.797,SRV,6
null,2,0.88,81.192,SRV,6
null,3,3.164,9.011,SRV,6
null,1,0.0,9.699,SRV,7
null,2,0.877,81.1,SRV,7
null,3,3.135,9.201,SRV,7
null,1,0.0,9.436,SRV,8
null,2,0.871,81.049,SRV,8
null,3,3.095,9.515,SRV,8
null,1,0.0,9.8,SRV,9
null,2,0.88,81.109,SRV,9
null,3,3.149,9.092,SRV,9
null,1,0.0,9.477,SRV,10
null,2,0.872,81.11,SRV,10
null,3,3.109,9.414,SRV,10
