model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,5.935,0.486,SRV,1
alternative,reference,Negative selection,0.229,3.18,SRV,1
alternative,reference,Negative selection,0.249,96.334,SRV,1
alternative,test,Diversifying selection,5.886,0.486,SRV,1
alternative,test,Diversifying selection,5.935,0.486,SRV,1
alternative,test,Negative selection,0.231,3.18,SRV,1
alternative,test,Negative selection,0.25,96.334,SRV,1
alternative,test,Negative selection,0.229,3.18,SRV,1
alternative,test,Negative selection,0.249,96.334,SRV,1
null,reference,Diversifying selection,5.935,0.489,SRV,1
null,reference,Negative selection,0.23,3.178,SRV,1
null,reference,Negative selection,0.249,96.334,SRV,1
null,test,Diversifying selection,5.935,0.489,SRV,1
null,test,Negative selection,0.23,3.178,SRV,1
null,test,Negative selection,0.249,96.334,SRV,1
alternative,reference,Diversifying selection,5.788,0.506,SRV,2
alternative,reference,Negative selection,0.233,5.786,SRV,2
alternative,reference,Negative selection,0.249,93.708,SRV,2
alternative,test,Diversifying selection,5.739,0.506,SRV,2
alternative,test,Diversifying selection,5.788,0.506,SRV,2
alternative,test,Negative selection,0.235,5.786,SRV,2
alternative,test,Negative selection,0.25,93.708,SRV,2
alternative,test,Negative selection,0.233,5.786,SRV,2
alternative,test,Negative selection,0.249,93.708,SRV,2
null,reference,Diversifying selection,5.806,0.504,SRV,2
null,reference,Negative selection,0.233,5.788,SRV,2
null,reference,Negative selection,0.249,93.708,SRV,2
null,test,Diversifying selection,5.806,0.504,SRV,2
null,test,Negative selection,0.233,5.788,SRV,2
null,test,Negative selection,0.249,93.708,SRV,2
alternative,reference,Diversifying selection,6.827,0.413,SRV,3
alternative,reference,Negative selection,0.188,9.576,SRV,3
alternative,reference,Negative selection,0.256,90.012,SRV,3
alternative,test,Diversifying selection,6.801,0.413,SRV,3
alternative,test,Diversifying selection,6.827,0.413,SRV,3
alternative,test,Negative selection,0.189,9.576,SRV,3
alternative,test,Negative selection,0.256,90.012,SRV,3
alternative,test,Negative selection,0.188,9.576,SRV,3
alternative,test,Negative selection,0.256,90.012,SRV,3
null,reference,Diversifying selection,6.827,0.413,SRV,3
null,reference,Negative selection,0.197,9.555,SRV,3
null,reference,Negative selection,0.255,90.032,SRV,3
null,test,Diversifying selection,6.827,0.413,SRV,3
null,test,Negative selection,0.197,9.555,SRV,3
null,test,Negative selection,0.255,90.032,SRV,3
alternative,reference,Diversifying selection,6.371,0.456,SRV,4
alternative,reference,Negative selection,0.23,3.52,SRV,4
alternative,reference,Negative selection,0.25,96.024,SRV,4
alternative,test,Diversifying selection,6.394,0.456,SRV,4
alternative,test,Diversifying selection,6.371,0.456,SRV,4
alternative,test,Negative selection,0.229,3.52,SRV,4
alternative,test,Negative selection,0.249,96.024,SRV,4
alternative,test,Negative selection,0.23,3.52,SRV,4
alternative,test,Negative selection,0.25,96.024,SRV,4
null,reference,Diversifying selection,6.055,0.475,SRV,4
null,reference,Negative selection,0.223,3.497,SRV,4
null,reference,Negative selection,0.249,96.028,SRV,4
null,test,Diversifying selection,6.055,0.475,SRV,4
null,test,Negative selection,0.223,3.497,SRV,4
null,test,Negative selection,0.249,96.028,SRV,4
alternative,reference,Diversifying selection,5.86,0.529,SRV,5
alternative,reference,Negative selection,0.216,6.116,SRV,5
alternative,reference,Negative selection,0.249,93.355,SRV,5
alternative,test,Diversifying selection,5.882,0.529,SRV,5
alternative,test,Diversifying selection,5.86,0.529,SRV,5
alternative,test,Negative selection,0.215,6.116,SRV,5
alternative,test,Negative selection,0.249,93.355,SRV,5
alternative,test,Negative selection,0.216,6.116,SRV,5
alternative,test,Negative selection,0.249,93.355,SRV,5
null,reference,Diversifying selection,6.252,0.477,SRV,5
null,reference,Negative selection,0.241,5.735,SRV,5
null,reference,Negative selection,0.249,93.788,SRV,5
null,test,Diversifying selection,6.252,0.477,SRV,5
null,test,Negative selection,0.241,5.735,SRV,5
null,test,Negative selection,0.249,93.788,SRV,5
alternative,reference,Diversifying selection,6.014,0.477,SRV,6
alternative,reference,Negative selection,0.235,6.281,SRV,6
alternative,reference,Negative selection,0.249,93.242,SRV,6
alternative,test,Diversifying selection,5.94,0.477,SRV,6
alternative,test,Diversifying selection,6.014,0.477,SRV,6
alternative,test,Negative selection,0.237,6.281,SRV,6
alternative,test,Negative selection,0.252,93.242,SRV,6
alternative,test,Negative selection,0.235,6.281,SRV,6
alternative,test,Negative selection,0.249,93.242,SRV,6
null,reference,Diversifying selection,6.014,0.48,SRV,6
null,reference,Negative selection,0.235,6.278,SRV,6
null,reference,Negative selection,0.249,93.242,SRV,6
null,test,Diversifying selection,6.014,0.48,SRV,6
null,test,Negative selection,0.235,6.278,SRV,6
null,test,Negative selection,0.249,93.242,SRV,6
alternative,reference,Diversifying selection,6.045,0.474,SRV,7
alternative,reference,Negative selection,0.229,6.442,SRV,7
alternative,reference,Negative selection,0.25,93.083,SRV,7
alternative,test,Diversifying selection,6.018,0.474,SRV,7
alternative,test,Diversifying selection,6.045,0.474,SRV,7
alternative,test,Negative selection,0.23,6.442,SRV,7
alternative,test,Negative selection,0.251,93.083,SRV,7
alternative,test,Negative selection,0.229,6.442,SRV,7
alternative,test,Negative selection,0.25,93.083,SRV,7
null,reference,Diversifying selection,6.045,0.476,SRV,7
null,reference,Negative selection,0.229,6.441,SRV,7
null,reference,Negative selection,0.25,93.083,SRV,7
null,test,Diversifying selection,6.045,0.476,SRV,7
null,test,Negative selection,0.229,6.441,SRV,7
null,test,Negative selection,0.25,93.083,SRV,7
alternative,reference,Diversifying selection,7.829,0.323,SRV,8
alternative,reference,Negative selection,0.251,99.677,SRV,8
alternative,reference,Negative selection,0.277,0.0,SRV,8
alternative,test,Diversifying selection,7.584,0.323,SRV,8
alternative,test,Diversifying selection,7.829,0.323,SRV,8
alternative,test,Negative selection,0.256,99.677,SRV,8
alternative,test,Negative selection,0.282,0.0,SRV,8
alternative,test,Negative selection,0.251,99.677,SRV,8
alternative,test,Negative selection,0.277,0.0,SRV,8
null,reference,Diversifying selection,7.367,0.355,SRV,8
null,reference,Negative selection,0.175,0.0,SRV,8
null,reference,Negative selection,0.25,99.645,SRV,8
null,test,Diversifying selection,7.367,0.355,SRV,8
null,test,Negative selection,0.175,0.0,SRV,8
null,test,Negative selection,0.25,99.645,SRV,8
alternative,reference,Diversifying selection,5.996,0.507,SRV,9
alternative,reference,Negative selection,0.221,4.937,SRV,9
alternative,reference,Negative selection,0.249,94.555,SRV,9
alternative,test,Diversifying selection,5.956,0.507,SRV,9
alternative,test,Diversifying selection,5.996,0.507,SRV,9
alternative,test,Negative selection,0.222,4.937,SRV,9
alternative,test,Negative selection,0.251,94.555,SRV,9
alternative,test,Negative selection,0.221,4.937,SRV,9
alternative,test,Negative selection,0.249,94.555,SRV,9
null,reference,Diversifying selection,6.022,0.482,SRV,9
null,reference,Negative selection,0.245,4.822,SRV,9
null,reference,Negative selection,0.249,94.696,SRV,9
null,test,Diversifying selection,6.022,0.482,SRV,9
null,test,Negative selection,0.245,4.822,SRV,9
null,test,Negative selection,0.249,94.696,SRV,9
alternative,reference,Diversifying selection,6.465,0.447,SRV,10
alternative,reference,Negative selection,0.229,1.844,SRV,10
alternative,reference,Negative selection,0.249,97.708,SRV,10
alternative,test,Diversifying selection,6.418,0.447,SRV,10
alternative,test,Diversifying selection,6.465,0.447,SRV,10
alternative,test,Negative selection,0.231,1.844,SRV,10
alternative,test,Negative selection,0.25,97.708,SRV,10
alternative,test,Negative selection,0.229,1.844,SRV,10
alternative,test,Negative selection,0.249,97.708,SRV,10
null,reference,Diversifying selection,6.08,0.472,SRV,10
null,reference,Negative selection,0.231,1.818,SRV,10
null,reference,Negative selection,0.249,97.71,SRV,10
null,test,Diversifying selection,6.08,0.472,SRV,10
null,test,Negative selection,0.231,1.818,SRV,10
null,test,Negative selection,0.249,97.71,SRV,10
alternative,reference,Diversifying selection,5.198,0.419,SRV+Double,1
alternative,reference,Negative selection,0.224,1.34,SRV+Double,1
alternative,reference,Negative selection,0.249,98.241,SRV+Double,1
alternative,test,Diversifying selection,4.656,0.419,SRV+Double,1
alternative,test,Diversifying selection,5.198,0.419,SRV+Double,1
alternative,test,Negative selection,0.248,1.34,SRV+Double,1
alternative,test,Negative selection,0.273,98.241,SRV+Double,1
alternative,test,Negative selection,0.224,1.34,SRV+Double,1
alternative,test,Negative selection,0.249,98.241,SRV+Double,1
null,reference,Diversifying selection,5.357,0.427,SRV+Double,1
null,reference,Negative selection,0.219,1.38,SRV+Double,1
null,reference,Negative selection,0.25,98.193,SRV+Double,1
null,test,Diversifying selection,5.357,0.427,SRV+Double,1
null,test,Negative selection,0.219,1.38,SRV+Double,1
null,test,Negative selection,0.25,98.193,SRV+Double,1
alternative,reference,Diversifying selection,4.818,0.472,SRV+Double,2
alternative,reference,Negative selection,0.247,98.204,SRV+Double,2
alternative,reference,Negative selection,0.287,1.323,SRV+Double,2
alternative,test,Diversifying selection,4.331,0.472,SRV+Double,2
alternative,test,Diversifying selection,4.818,0.472,SRV+Double,2
alternative,test,Negative selection,0.271,98.204,SRV+Double,2
alternative,test,Negative selection,0.312,1.323,SRV+Double,2
alternative,test,Negative selection,0.247,98.204,SRV+Double,2
alternative,test,Negative selection,0.287,1.323,SRV+Double,2
null,reference,Diversifying selection,5.045,0.468,SRV+Double,2
null,reference,Negative selection,0.249,97.926,SRV+Double,2
null,reference,Negative selection,0.25,1.606,SRV+Double,2
null,test,Diversifying selection,5.045,0.468,SRV+Double,2
null,test,Negative selection,0.249,97.926,SRV+Double,2
null,test,Negative selection,0.25,1.606,SRV+Double,2
alternative,reference,Diversifying selection,5.284,0.409,SRV+Double,3
alternative,reference,Negative selection,0.215,7.073,SRV+Double,3
alternative,reference,Negative selection,0.251,92.517,SRV+Double,3
alternative,test,Diversifying selection,4.74,0.409,SRV+Double,3
alternative,test,Diversifying selection,5.284,0.409,SRV+Double,3
alternative,test,Negative selection,0.237,7.073,SRV+Double,3
alternative,test,Negative selection,0.275,92.517,SRV+Double,3
alternative,test,Negative selection,0.215,7.073,SRV+Double,3
alternative,test,Negative selection,0.251,92.517,SRV+Double,3
null,reference,Diversifying selection,5.38,0.424,SRV+Double,3
null,reference,Negative selection,0.212,7.532,SRV+Double,3
null,reference,Negative selection,0.253,92.043,SRV+Double,3
null,test,Diversifying selection,5.38,0.424,SRV+Double,3
null,test,Negative selection,0.212,7.532,SRV+Double,3
null,test,Negative selection,0.253,92.043,SRV+Double,3
alternative,reference,Diversifying selection,5.091,0.435,SRV+Double,4
alternative,reference,Negative selection,0.248,99.486,SRV+Double,4
alternative,reference,Negative selection,0.256,0.078,SRV+Double,4
alternative,test,Diversifying selection,4.575,0.435,SRV+Double,4
alternative,test,Diversifying selection,5.091,0.435,SRV+Double,4
alternative,test,Negative selection,0.272,99.486,SRV+Double,4
alternative,test,Negative selection,0.279,0.078,SRV+Double,4
alternative,test,Negative selection,0.248,99.486,SRV+Double,4
alternative,test,Negative selection,0.256,0.078,SRV+Double,4
null,reference,Diversifying selection,5.007,0.474,SRV+Double,4
null,reference,Negative selection,0.249,99.494,SRV+Double,4
null,reference,Negative selection,0.251,0.032,SRV+Double,4
null,test,Diversifying selection,5.007,0.474,SRV+Double,4
null,test,Negative selection,0.249,99.494,SRV+Double,4
null,test,Negative selection,0.251,0.032,SRV+Double,4
alternative,reference,Diversifying selection,4.838,0.469,SRV+Double,5
alternative,reference,Negative selection,0.246,97.727,SRV+Double,5
alternative,reference,Negative selection,0.302,1.804,SRV+Double,5
alternative,test,Diversifying selection,4.341,0.469,SRV+Double,5
alternative,test,Diversifying selection,4.838,0.469,SRV+Double,5
alternative,test,Negative selection,0.271,97.727,SRV+Double,5
alternative,test,Negative selection,0.328,1.804,SRV+Double,5
alternative,test,Negative selection,0.246,97.727,SRV+Double,5
alternative,test,Negative selection,0.302,1.804,SRV+Double,5
null,reference,Diversifying selection,5.07,0.466,SRV+Double,5
null,reference,Negative selection,0.249,97.7,SRV+Double,5
null,reference,Negative selection,0.257,1.834,SRV+Double,5
null,test,Diversifying selection,5.07,0.466,SRV+Double,5
null,test,Negative selection,0.249,97.7,SRV+Double,5
null,test,Negative selection,0.257,1.834,SRV+Double,5
alternative,reference,Diversifying selection,4.916,0.454,SRV+Double,6
alternative,reference,Negative selection,0.247,97.913,SRV+Double,6
alternative,reference,Negative selection,0.297,1.633,SRV+Double,6
alternative,test,Diversifying selection,4.408,0.454,SRV+Double,6
alternative,test,Diversifying selection,4.916,0.454,SRV+Double,6
alternative,test,Negative selection,0.272,97.913,SRV+Double,6
alternative,test,Negative selection,0.323,1.633,SRV+Double,6
alternative,test,Negative selection,0.247,97.913,SRV+Double,6
alternative,test,Negative selection,0.297,1.633,SRV+Double,6
null,reference,Diversifying selection,5.093,0.461,SRV+Double,6
null,reference,Negative selection,0.248,1.68,SRV+Double,6
null,reference,Negative selection,0.249,97.859,SRV+Double,6
null,test,Diversifying selection,5.093,0.461,SRV+Double,6
null,test,Negative selection,0.248,1.68,SRV+Double,6
null,test,Negative selection,0.249,97.859,SRV+Double,6
alternative,reference,Diversifying selection,4.889,0.458,SRV+Double,7
alternative,reference,Negative selection,0.246,96.778,SRV+Double,7
alternative,reference,Negative selection,0.303,2.763,SRV+Double,7
alternative,test,Diversifying selection,4.368,0.458,SRV+Double,7
alternative,test,Diversifying selection,4.889,0.458,SRV+Double,7
alternative,test,Negative selection,0.272,96.778,SRV+Double,7
alternative,test,Negative selection,0.33,2.763,SRV+Double,7
alternative,test,Negative selection,0.246,96.778,SRV+Double,7
alternative,test,Negative selection,0.303,2.763,SRV+Double,7
null,reference,Diversifying selection,5.076,0.465,SRV+Double,7
null,reference,Negative selection,0.248,96.457,SRV+Double,7
null,reference,Negative selection,0.266,3.078,SRV+Double,7
null,test,Diversifying selection,5.076,0.465,SRV+Double,7
null,test,Negative selection,0.248,96.457,SRV+Double,7
null,test,Negative selection,0.266,3.078,SRV+Double,7
alternative,reference,Diversifying selection,4.911,0.459,SRV+Double,8
alternative,reference,Negative selection,0.247,98.019,SRV+Double,8
alternative,reference,Negative selection,0.283,1.522,SRV+Double,8
alternative,test,Diversifying selection,4.403,0.459,SRV+Double,8
alternative,test,Diversifying selection,4.911,0.459,SRV+Double,8
alternative,test,Negative selection,0.272,98.019,SRV+Double,8
alternative,test,Negative selection,0.309,1.522,SRV+Double,8
alternative,test,Negative selection,0.247,98.019,SRV+Double,8
alternative,test,Negative selection,0.283,1.522,SRV+Double,8
null,reference,Diversifying selection,5.106,0.46,SRV+Double,8
null,reference,Negative selection,0.24,1.555,SRV+Double,8
null,reference,Negative selection,0.249,97.986,SRV+Double,8
null,test,Diversifying selection,5.106,0.46,SRV+Double,8
null,test,Negative selection,0.24,1.555,SRV+Double,8
null,test,Negative selection,0.249,97.986,SRV+Double,8
alternative,reference,Diversifying selection,5.011,0.449,SRV+Double,9
alternative,reference,Negative selection,0.247,98.167,SRV+Double,9
alternative,reference,Negative selection,0.316,1.384,SRV+Double,9
alternative,test,Diversifying selection,4.498,0.449,SRV+Double,9
alternative,test,Diversifying selection,5.011,0.449,SRV+Double,9
alternative,test,Negative selection,0.271,98.167,SRV+Double,9
alternative,test,Negative selection,0.341,1.384,SRV+Double,9
alternative,test,Negative selection,0.247,98.167,SRV+Double,9
alternative,test,Negative selection,0.316,1.384,SRV+Double,9
null,reference,Diversifying selection,5.196,0.45,SRV+Double,9
null,reference,Negative selection,0.249,97.893,SRV+Double,9
null,reference,Negative selection,0.253,1.658,SRV+Double,9
null,test,Diversifying selection,5.196,0.45,SRV+Double,9
null,test,Negative selection,0.249,97.893,SRV+Double,9
null,test,Negative selection,0.253,1.658,SRV+Double,9
alternative,reference,Diversifying selection,4.992,0.446,SRV+Double,10
alternative,reference,Negative selection,0.248,98.388,SRV+Double,10
