model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.175,17.313,SRV,1
null,2,0.248,20.027,SRV,1
null,3,1.468,62.661,SRV,1
null,1,0.202,34.011,SRV,2
null,2,0.208,2.727,SRV,2
null,3,1.463,63.261,SRV,2
null,1,0.186,13.697,SRV,3
null,2,0.233,23.806,SRV,3
null,3,1.471,62.497,SRV,3
null,1,0.206,37.016,SRV,4
null,2,0.449,0.0,SRV,4
null,3,1.466,62.984,SRV,4
null,1,0.205,36.804,SRV,5
null,2,0.21,0.041,SRV,5
null,3,1.464,63.155,SRV,5
null,1,0.201,36.548,SRV,6
null,2,0.201,0.077,SRV,6
null,3,1.462,63.376,SRV,6
null,1,0.204,36.117,SRV,7
null,2,0.209,0.609,SRV,7
null,3,1.462,63.273,SRV,7
null,1,0.211,3.237,SRV,8
null,2,0.214,34.317,SRV,8
null,3,1.473,62.446,SRV,8
null,1,0.198,1.844,SRV,9
null,2,0.206,35.091,SRV,9
null,3,1.465,63.065,SRV,9
null,1,0.207,30.573,SRV,10
null,2,0.21,6.49,SRV,10
null,3,1.467,62.937,SRV,10
