replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.4133,1.4,-6032.23,12140.87,38,-6032.57,12139.52,37,0.228,0.1235,Convergence/flat likelihood
2,SRV,0.4123,1.41,-6032.24,12140.87,38,-6032.57,12139.52,37,0.228,0.1235,Convergence/flat likelihood
3,SRV,0.4157,1.39,-6032.23,12140.85,38,-6032.56,12139.5,37,0.228,0.1235,Convergence/flat likelihood
4,SRV,0.4161,1.39,-6032.23,12140.86,38,-6032.56,12139.5,37,0.228,0.1235,Convergence/flat likelihood
5,SRV,0.4162,1.39,-6032.23,12140.86,38,-6032.56,12139.5,37,0.228,0.1235,Convergence/flat likelihood
6,SRV,0.4141,1.4,-6032.23,12140.87,38,-6032.57,12139.52,37,0.228,0.1235,Convergence/flat likelihood
7,SRV,0.4145,1.4,-6032.23,12140.86,38,-6032.56,12139.51,37,0.228,0.1235,Convergence/flat likelihood
8,SRV,0.4159,1.39,-6032.23,12140.86,38,-6032.56,12139.5,37,0.228,0.1235,Convergence/flat likelihood
9,SRV,0.4162,1.39,-6032.23,12140.86,38,-6032.56,12139.5,37,0.228,0.1235,Convergence/flat likelihood
10,SRV,0.4161,1.39,-6032.23,12140.86,38,-6032.56,12139.5,37,0.228,0.1235,Convergence/flat likelihood
1,SRV+Double,0.4124,1.4,-6032.24,12144.92,40,-6032.57,12143.57,39,0.228,0.1235,Convergence/flat likelihood
2,SRV+Double,0.4149,1.4,-6032.23,12144.91,40,-6032.56,12143.55,39,0.228,0.1235,Convergence/flat likelihood
3,SRV+Double,0.4161,1.39,-6032.23,12144.9,40,-6032.56,12143.54,39,0.228,0.1235,Convergence/flat likelihood
4,SRV+Double,0.4161,1.41,-6032.29,12145.02,40,-6032.62,12143.66,39,0.228,0.1235,Convergence/flat likelihood
5,SRV+Double,0.4147,1.4,-6032.23,12144.91,40,-6032.56,12143.55,39,0.228,0.1235,Convergence/flat likelihood
6,SRV+Double,0.4164,1.39,-6032.23,12144.9,40,-6032.56,12143.54,39,0.228,0.1235,Convergence/flat likelihood
7,SRV+Double,0.4174,1.39,-6032.23,12144.9,40,-6032.56,12143.54,39,0.228,0.1235,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.4123,1.4,-6032.24,12144.91,40,-6032.57,12143.56,39,0.228,0.1235,Convergence/flat likelihood
9,SRV+Double,0.4146,1.4,-6032.23,12144.91,40,-6032.57,12143.55,39,0.228,0.1235,Convergence/flat likelihood
10,SRV+Double,0.4168,1.39,-6032.23,12144.9,40,-6032.56,12143.54,39,0.228,0.1235,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.4141,1.4,-6032.23,12148.95,42,-6032.57,12147.6,41,0.228,0.1235,Convergence/flat likelihood
2,SRV+Double+Triple,0.4165,1.39,-6032.23,12148.94,42,-6032.56,12147.58,41,0.228,0.1235,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.4131,1.41,-6032.23,12148.96,42,-6032.57,12147.6,41,0.228,0.1235,Convergence/flat likelihood
4,SRV+Double+Triple,0.4129,1.42,-6032.28,12149.06,42,-6032.62,12147.7,41,0.228,0.1235,Convergence/flat likelihood
5,SRV+Double+Triple,0.4175,1.4,-6032.23,12148.95,42,-6032.56,12147.58,41,0.228,0.1235,Convergence/flat likelihood
6,SRV+Double+Triple,0.412,1.41,-6032.24,12148.96,42,-6032.57,12147.61,41,0.228,0.1235,Convergence/flat likelihood
7,SRV+Double+Triple,0.4162,1.41,-6032.23,12148.95,42,-6032.56,12147.59,41,0.228,0.1235,Convergence/flat likelihood
8,SRV+Double+Triple,0.4176,1.4,-6032.23,12148.95,42,-6032.56,12147.59,41,0.228,0.1235,Convergence/flat likelihood
9,SRV+Double+Triple,0.4159,1.39,-6032.23,12148.94,42,-6032.56,12147.58,41,0.228,0.1235,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.4162,1.39,-6032.23,12148.94,42,-6032.56,12147.58,41,0.228,0.1235,Convergence/flat likelihood
