replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.5296,1.54,-7602.13,15288.66,42,-7602.33,15287.03,41,0.2851,0.2372,Convergence/flat likelihood
2,SRV,0.5739,1.45,-7602.19,15288.78,42,-7602.35,15287.07,41,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.5933,1.38,-7602.32,15289.03,42,-7602.46,15287.29,41,0.2851,0.2372,Convergence/flat likelihood
4,SRV,0.548,1.45,-7602.25,15288.9,42,-7602.43,15287.24,41,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.5396,1.48,-7602.24,15288.87,42,-7602.43,15287.23,41,0.2852,0.2373,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.57,1.18,-7602.47,15289.33,42,-7602.63,15287.64,41,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.4917,1.61,-7602.17,15288.74,42,-7602.41,15287.19,41,0.2851,0.2372,Convergence/flat likelihood
8,SRV,0.5574,1.18,-7602.47,15289.33,42,-7602.64,15287.66,41,0.2851,0.2372,Convergence/flat likelihood
9,SRV,0.5865,1.22,-7602.45,15289.28,42,-7602.59,15287.56,41,0.2851,0.2372,Convergence/flat likelihood
10,SRV,0.5356,1.48,-7602.23,15288.86,42,-7602.43,15287.22,41,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.5084,1.6,-7602.2,15292.82,44,-7602.42,15291.24,43,0.2851,0.2372,Convergence/flat likelihood
2,SRV+Double,0.5704,1.2,-7602.46,15293.35,44,-7602.62,15291.65,43,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.5257,1.61,-7602.12,15292.68,44,-7602.33,15291.06,43,0.2851,0.2372,Convergence/flat likelihood
4,SRV+Double,0.6659,1.18,-7602.47,15293.37,44,-7602.56,15291.53,43,0.2851,0.2372,Convergence/flat likelihood
5,SRV+Double,0.7048,1.26,-7602.42,15293.26,44,-7602.49,15291.39,43,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.5671,1.19,-7602.47,15293.36,44,-7602.63,15291.67,43,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.5814,1.2,-7602.4,15293.22,44,-7602.55,15291.51,43,0.2851,0.2372,Convergence/flat likelihood
8,SRV+Double,0.561,1.19,-7602.47,15293.36,44,-7602.63,15291.68,43,0.2851,0.2372,Convergence/flat likelihood
9,SRV+Double,0.5119,1.59,-7602.08,15292.58,44,-7602.29,15290.99,43,0.2851,0.2372,Convergence/flat likelihood
10,SRV+Double,0.5749,1.22,-7602.45,15293.32,44,-7602.6,15291.62,43,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.4172,1.55,-7601.59,15295.66,46,-7601.92,15294.29,45,0.2851,0.2372,Convergence/flat likelihood
2,SRV+Double+Triple,0.575,1.15,-7602.0,15296.47,46,-7602.16,15294.77,45,0.2851,0.2372,Convergence/flat likelihood
3,SRV+Double+Triple,0.5695,1.14,-7602.06,15296.58,46,-7602.22,15294.88,45,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.5686,1.15,-7602.05,15296.58,46,-7602.22,15294.88,45,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.4529,1.49,-7601.63,15295.74,46,-7601.92,15294.28,45,0.2851,0.2372,Convergence/flat likelihood
6,SRV+Double+Triple,0.5677,1.15,-7602.0,15296.47,46,-7602.17,15294.78,45,0.2851,0.2372,Convergence/flat likelihood
7,SRV+Double+Triple,0.58,1.14,-7602.02,15296.5,46,-7602.17,15294.78,45,0.2851,0.2372,Convergence/flat likelihood
8,SRV+Double+Triple,0.56,1.17,-7602.02,15296.5,46,-7602.19,15294.82,45,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.5696,1.14,-7602.06,15296.58,46,-7602.22,15294.88,45,0.2851,0.2372,Convergence/flat likelihood
10,SRV+Double+Triple,0.456,1.44,-7601.72,15295.9,46,-7602.0,15294.44,45,0.2851,0.2372,Convergence/flat likelihood; Collapsed rate class
