run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,8.031,,0.548
SRV,1,alternative,reference,omega,Negative selection,0.0,,70.782
SRV,1,alternative,reference,omega,Neutral evolution,1.0,,28.67
SRV,1,alternative,test,omega,Diversifying selection,9687.954,,0.548
SRV,1,alternative,test,omega,Diversifying selection,8.031,,0.548
SRV,1,alternative,test,omega,Negative selection,0.0,,70.782
SRV,1,alternative,test,omega,Negative selection,0.0,,70.782
SRV,1,alternative,test,omega,Neutral evolution,1.0,,28.67
SRV,1,alternative,test,omega,Neutral evolution,1.0,,28.67
SRV,1,null,reference,omega,Diversifying selection,76677.438,,0.064
SRV,1,null,reference,omega,Negative selection,0.0,,69.117
SRV,1,null,reference,omega,Neutral evolution,1.0,,30.82
SRV,1,null,test,omega,Diversifying selection,76677.438,,0.064
SRV,1,null,test,omega,Negative selection,0.0,,69.117
SRV,1,null,test,omega,Neutral evolution,1.0,,30.82
SRV,2,alternative,reference,omega,Diversifying selection,7.528,,0.557
SRV,2,alternative,reference,omega,Negative selection,0.0,,70.894
SRV,2,alternative,reference,omega,Neutral evolution,1.0,,28.55
SRV,2,alternative,test,omega,Diversifying selection,11518.624,,0.557
SRV,2,alternative,test,omega,Diversifying selection,7.528,,0.557
SRV,2,alternative,test,omega,Negative selection,0.0,,70.894
SRV,2,alternative,test,omega,Negative selection,0.0,,70.894
SRV,2,alternative,test,omega,Neutral evolution,1.0,,28.55
SRV,2,alternative,test,omega,Neutral evolution,1.0,,28.55
SRV,2,null,reference,omega,Diversifying selection,333123.616,,0.071
SRV,2,null,reference,omega,Negative selection,0.0,,69.061
SRV,2,null,reference,omega,Neutral evolution,1.0,,30.868
SRV,2,null,test,omega,Diversifying selection,333123.616,,0.071
SRV,2,null,test,omega,Negative selection,0.0,,69.061
SRV,2,null,test,omega,Neutral evolution,1.0,,30.868
SRV,3,alternative,reference,omega,Diversifying selection,7.732,,0.555
SRV,3,alternative,reference,omega,Negative selection,0.0,,70.916
SRV,3,alternative,reference,omega,Neutral evolution,1.0,,28.529
SRV,3,alternative,test,omega,Diversifying selection,10738.407,,0.555
SRV,3,alternative,test,omega,Diversifying selection,7.732,,0.555
SRV,3,alternative,test,omega,Negative selection,0.0,,70.916
SRV,3,alternative,test,omega,Negative selection,0.0,,70.916
SRV,3,alternative,test,omega,Neutral evolution,1.0,,28.529
SRV,3,alternative,test,omega,Neutral evolution,1.0,,28.529
SRV,3,null,reference,omega,Diversifying selection,17820.289,,0.062
SRV,3,null,reference,omega,Negative selection,0.0,,69.17
SRV,3,null,reference,omega,Neutral evolution,1.0,,30.768
SRV,3,null,test,omega,Diversifying selection,17820.289,,0.062
SRV,3,null,test,omega,Negative selection,0.0,,69.17
SRV,3,null,test,omega,Neutral evolution,1.0,,30.768
SRV,4,alternative,reference,omega,Diversifying selection,7.737,,0.554
SRV,4,alternative,reference,omega,Negative selection,0.0,,70.912
SRV,4,alternative,reference,omega,Neutral evolution,1.0,,28.534
SRV,4,alternative,test,omega,Diversifying selection,10968.738,,0.554
SRV,4,alternative,test,omega,Diversifying selection,7.737,,0.554
SRV,4,alternative,test,omega,Negative selection,0.0,,70.912
SRV,4,alternative,test,omega,Negative selection,0.0,,70.912
SRV,4,alternative,test,omega,Neutral evolution,1.0,,28.534
SRV,4,alternative,test,omega,Neutral evolution,1.0,,28.534
SRV,4,null,reference,omega,Diversifying selection,320704.625,,0.036
SRV,4,null,reference,omega,Negative selection,0.0,,68.907
SRV,4,null,reference,omega,Neutral evolution,1.0,,31.057
SRV,4,null,test,omega,Diversifying selection,320704.625,,0.036
SRV,4,null,test,omega,Negative selection,0.0,,68.907
SRV,4,null,test,omega,Neutral evolution,1.0,,31.057
SRV,5,alternative,reference,omega,Diversifying selection,7.252,,0.556
SRV,5,alternative,reference,omega,Negative selection,0.0,,70.806
SRV,5,alternative,reference,omega,Neutral evolution,1.0,,28.639
SRV,5,alternative,test,omega,Diversifying selection,12233.046,,0.556
SRV,5,alternative,test,omega,Diversifying selection,7.252,,0.556
SRV,5,alternative,test,omega,Negative selection,0.0,,70.806
SRV,5,alternative,test,omega,Negative selection,0.0,,70.806
SRV,5,alternative,test,omega,Neutral evolution,1.0,,28.639
SRV,5,alternative,test,omega,Neutral evolution,1.0,,28.639
SRV,5,null,reference,omega,Diversifying selection,21987.452,,0.059
SRV,5,null,reference,omega,Negative selection,0.0,,69.234
SRV,5,null,reference,omega,Neutral evolution,1.0,,30.707
SRV,5,null,test,omega,Diversifying selection,21987.452,,0.059
SRV,5,null,test,omega,Negative selection,0.0,,69.234
SRV,5,null,test,omega,Neutral evolution,1.0,,30.707
SRV,6,alternative,reference,omega,Diversifying selection,7.786,,0.553
SRV,6,alternative,reference,omega,Negative selection,0.0,,70.925
SRV,6,alternative,reference,omega,Neutral evolution,1.0,,28.522
SRV,6,alternative,test,omega,Diversifying selection,10155.981,,0.553
SRV,6,alternative,test,omega,Diversifying selection,7.786,,0.553
SRV,6,alternative,test,omega,Negative selection,0.0,,70.925
SRV,6,alternative,test,omega,Negative selection,0.0,,70.925
SRV,6,alternative,test,omega,Neutral evolution,1.0,,28.522
SRV,6,alternative,test,omega,Neutral evolution,1.0,,28.522
SRV,6,null,reference,omega,Diversifying selection,10.685,,1.549
SRV,6,null,reference,omega,Negative selection,0.0,,72.685
SRV,6,null,reference,omega,Negative selection,0.944,,25.766
SRV,6,null,test,omega,Diversifying selection,10.685,,1.549
SRV,6,null,test,omega,Negative selection,0.0,,72.685
SRV,6,null,test,omega,Negative selection,0.944,,25.766
SRV,7,alternative,reference,omega,Diversifying selection,7.391,,0.558
SRV,7,alternative,reference,omega,Negative selection,0.0,,70.849
SRV,7,alternative,reference,omega,Neutral evolution,1.0,,28.594
SRV,7,alternative,test,omega,Diversifying selection,12076.742,,0.558
SRV,7,alternative,test,omega,Diversifying selection,7.391,,0.558
SRV,7,alternative,test,omega,Negative selection,0.0,,70.849
SRV,7,alternative,test,omega,Negative selection,0.0,,70.849
SRV,7,alternative,test,omega,Neutral evolution,1.0,,28.594
SRV,7,alternative,test,omega,Neutral evolution,1.0,,28.594
SRV,7,null,reference,omega,Diversifying selection,12.651,,1.258
SRV,7,null,reference,omega,Negative selection,0.0,,73.217
SRV,7,null,reference,omega,Negative selection,0.996,,25.525
SRV,7,null,test,omega,Diversifying selection,12.651,,1.258
SRV,7,null,test,omega,Negative selection,0.0,,73.217
SRV,7,null,test,omega,Negative selection,0.996,,25.525
SRV,8,alternative,reference,omega,Diversifying selection,7.661,,0.552
SRV,8,alternative,reference,omega,Negative selection,0.0,,70.913
SRV,8,alternative,reference,omega,Neutral evolution,1.0,,28.535
SRV,8,alternative,test,omega,Diversifying selection,11092.121,,0.552
SRV,8,alternative,test,omega,Diversifying selection,7.661,,0.552
SRV,8,alternative,test,omega,Negative selection,0.0,,70.913
SRV,8,alternative,test,omega,Negative selection,0.0,,70.913
SRV,8,alternative,test,omega,Neutral evolution,1.0,,28.535
