replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.027,8.63,-5856.38,11781.18,34.0,-5858.82,11784.04,33.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.0275,7.99,-5856.39,11781.21,34.0,-5858.82,11784.04,33.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.0269,8.91,-5856.37,11781.17,34.0,-5858.82,11784.04,33.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.0294,23.19,-5855.92,11782.3,35.0,-5858.3,11785.02,34.0,0.238,0.1773,Collapsed rate class
5,SRV,0.0297,46.34,-5855.93,11782.31,35.0,-5858.29,11785.01,34.0,0.238,0.1773,Collapsed rate class
6,SRV,0.0261,10.68,-5856.34,11781.12,34.0,-5858.82,11784.04,33.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.026,10.83,-5856.34,11781.12,34.0,-5858.82,11784.04,33.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.0272,8.41,-5856.38,11781.19,34.0,-5858.82,11784.04,33.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.0269,8.76,-5856.37,11781.18,34.0,-5858.82,11784.05,33.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.0271,8.57,-5856.38,11781.19,34.0,-5858.82,11784.04,33.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.0481,9.47,-5856.36,11785.2,36.0,-5858.31,11787.08,35.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.1002,1.63,-5856.96,11786.41,36.0,-5858.31,11787.08,35.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.0503,7.58,-5856.4,11785.28,36.0,-5858.31,11787.08,35.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.0494,8.19,-5856.38,11785.25,36.0,-5858.31,11787.08,35.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.0514,6.93,-5856.42,11785.31,36.0,-5858.31,11787.08,35.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.1012,1.67,-5856.97,11786.42,36.0,-5858.31,11787.08,35.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.1246,21.88,-5855.92,11786.35,37.0,-5857.1,11786.69,36.0,0.238,0.1773,Collapsed rate class
8,SRV+Double,0.0527,6.34,-5856.44,11785.36,36.0,-5858.31,11787.08,35.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.1027,1.8,-5856.98,11786.45,36.0,-5858.31,11787.08,35.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.1019,1.72,-5856.98,11786.43,36.0,-5858.31,11787.08,35.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.0761,20.72,-5855.19,11788.95,39.0,-5856.77,11790.07,38.0,0.238,0.1773,Collapsed rate class
2,SRV+Double+Triple,,,,,,,,,0.238,0.1773,
3,SRV+Double+Triple,0.1207,1.87,-5856.84,11790.22,38.0,-5858.04,11790.6,37.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.0426,10.64,-5855.99,11788.51,38.0,-5858.04,11790.6,37.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.1208,1.81,-5856.84,11790.22,38.0,-5858.04,11790.6,37.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.0408,12.91,-5855.95,11788.44,38.0,-5858.04,11790.6,37.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.0432,10.01,-5856.0,11788.53,38.0,-5858.04,11790.6,37.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.0429,10.35,-5855.99,11788.52,38.0,-5858.04,11790.6,37.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.1204,1.76,-5856.84,11790.21,38.0,-5858.04,11790.6,37.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.1207,1.86,-5856.84,11790.22,38.0,-5858.04,11790.6,37.0,0.238,0.1773,Convergence/flat likelihood; Collapsed rate class
