model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,2.644,SRV,1
null,2,0.818,89.865,SRV,1
null,3,3.531,7.491,SRV,1
null,1,0.729,86.764,SRV,2
null,2,2.371,12.695,SRV,2
null,3,12.361,0.541,SRV,2
null,1,0.754,38.034,SRV,3
null,2,0.791,53.291,SRV,3
null,3,3.365,8.675,SRV,3
null,1,0.768,73.315,SRV,4
null,2,0.791,17.642,SRV,4
null,3,3.286,9.044,SRV,4
null,1,0.701,55.051,SRV,5
null,2,0.909,36.805,SRV,5
null,3,3.435,8.144,SRV,5
null,1,0.738,87.985,SRV,6
null,2,2.597,11.624,SRV,6
null,3,12.428,0.391,SRV,6
null,1,0.0,3.117,SRV,7
null,2,0.828,90.01,SRV,7
null,3,3.699,6.873,SRV,7
null,1,0.0,3.122,SRV,8
null,2,0.829,90.028,SRV,8
null,3,3.706,6.85,SRV,8
null,1,0.768,88.788,SRV,9
null,2,1.087,2.426,SRV,9
null,3,3.325,8.786,SRV,9
null,1,0.0,3.127,SRV,10
null,2,0.829,90.007,SRV,10
null,3,3.701,6.866,SRV,10
