model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,8.031,0.548,SRV,1
alternative,reference,Negative selection,0.0,70.782,SRV,1
alternative,reference,Neutral evolution,1.0,28.67,SRV,1
alternative,test,Diversifying selection,9687.954,0.548,SRV,1
alternative,test,Diversifying selection,8.031,0.548,SRV,1
alternative,test,Negative selection,0.0,70.782,SRV,1
alternative,test,Negative selection,0.0,70.782,SRV,1
alternative,test,Neutral evolution,1.0,28.67,SRV,1
alternative,test,Neutral evolution,1.0,28.67,SRV,1
null,reference,Diversifying selection,76677.438,0.064,SRV,1
null,reference,Negative selection,0.0,69.117,SRV,1
null,reference,Neutral evolution,1.0,30.82,SRV,1
null,test,Diversifying selection,76677.438,0.064,SRV,1
null,test,Negative selection,0.0,69.117,SRV,1
null,test,Neutral evolution,1.0,30.82,SRV,1
alternative,reference,Diversifying selection,7.528,0.557,SRV,2
alternative,reference,Negative selection,0.0,70.894,SRV,2
alternative,reference,Neutral evolution,1.0,28.55,SRV,2
alternative,test,Diversifying selection,11518.624,0.557,SRV,2
alternative,test,Diversifying selection,7.528,0.557,SRV,2
alternative,test,Negative selection,0.0,70.894,SRV,2
alternative,test,Negative selection,0.0,70.894,SRV,2
alternative,test,Neutral evolution,1.0,28.55,SRV,2
alternative,test,Neutral evolution,1.0,28.55,SRV,2
null,reference,Diversifying selection,333123.616,0.071,SRV,2
null,reference,Negative selection,0.0,69.061,SRV,2
null,reference,Neutral evolution,1.0,30.868,SRV,2
null,test,Diversifying selection,333123.616,0.071,SRV,2
null,test,Negative selection,0.0,69.061,SRV,2
null,test,Neutral evolution,1.0,30.868,SRV,2
alternative,reference,Diversifying selection,7.732,0.555,SRV,3
alternative,reference,Negative selection,0.0,70.916,SRV,3
alternative,reference,Neutral evolution,1.0,28.529,SRV,3
alternative,test,Diversifying selection,10738.407,0.555,SRV,3
alternative,test,Diversifying selection,7.732,0.555,SRV,3
alternative,test,Negative selection,0.0,70.916,SRV,3
alternative,test,Negative selection,0.0,70.916,SRV,3
alternative,test,Neutral evolution,1.0,28.529,SRV,3
alternative,test,Neutral evolution,1.0,28.529,SRV,3
null,reference,Diversifying selection,17820.289,0.062,SRV,3
null,reference,Negative selection,0.0,69.17,SRV,3
null,reference,Neutral evolution,1.0,30.768,SRV,3
null,test,Diversifying selection,17820.289,0.062,SRV,3
null,test,Negative selection,0.0,69.17,SRV,3
null,test,Neutral evolution,1.0,30.768,SRV,3
alternative,reference,Diversifying selection,7.737,0.554,SRV,4
alternative,reference,Negative selection,0.0,70.912,SRV,4
alternative,reference,Neutral evolution,1.0,28.534,SRV,4
alternative,test,Diversifying selection,10968.738,0.554,SRV,4
alternative,test,Diversifying selection,7.737,0.554,SRV,4
alternative,test,Negative selection,0.0,70.912,SRV,4
alternative,test,Negative selection,0.0,70.912,SRV,4
alternative,test,Neutral evolution,1.0,28.534,SRV,4
alternative,test,Neutral evolution,1.0,28.534,SRV,4
null,reference,Diversifying selection,320704.625,0.036,SRV,4
null,reference,Negative selection,0.0,68.907,SRV,4
null,reference,Neutral evolution,1.0,31.057,SRV,4
null,test,Diversifying selection,320704.625,0.036,SRV,4
null,test,Negative selection,0.0,68.907,SRV,4
null,test,Neutral evolution,1.0,31.057,SRV,4
alternative,reference,Diversifying selection,7.252,0.556,SRV,5
alternative,reference,Negative selection,0.0,70.806,SRV,5
alternative,reference,Neutral evolution,1.0,28.639,SRV,5
alternative,test,Diversifying selection,12233.046,0.556,SRV,5
alternative,test,Diversifying selection,7.252,0.556,SRV,5
alternative,test,Negative selection,0.0,70.806,SRV,5
alternative,test,Negative selection,0.0,70.806,SRV,5
alternative,test,Neutral evolution,1.0,28.639,SRV,5
alternative,test,Neutral evolution,1.0,28.639,SRV,5
null,reference,Diversifying selection,21987.452,0.059,SRV,5
null,reference,Negative selection,0.0,69.234,SRV,5
null,reference,Neutral evolution,1.0,30.707,SRV,5
null,test,Diversifying selection,21987.452,0.059,SRV,5
null,test,Negative selection,0.0,69.234,SRV,5
null,test,Neutral evolution,1.0,30.707,SRV,5
alternative,reference,Diversifying selection,7.786,0.553,SRV,6
alternative,reference,Negative selection,0.0,70.925,SRV,6
alternative,reference,Neutral evolution,1.0,28.522,SRV,6
