model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.758,4.623,SRV,1
null,2,0.773,86.26,SRV,1
null,3,3.275,9.117,SRV,1
null,1,0.75,88.659,SRV,2
null,2,2.69,10.899,SRV,2
null,3,9.481,0.441,SRV,2
null,1,0.0,3.114,SRV,3
null,2,0.827,89.867,SRV,3
null,3,3.66,7.019,SRV,3
null,1,0.738,87.893,SRV,4
null,2,2.591,11.709,SRV,4
null,3,12.068,0.399,SRV,4
null,1,0.772,90.878,SRV,5
null,2,2.712,0.651,SRV,5
null,3,3.316,8.472,SRV,5
null,1,0.0,3.087,SRV,6
null,2,0.826,89.864,SRV,6
null,3,3.652,7.049,SRV,6
null,1,0.0,3.074,SRV,7
null,2,0.826,89.87,SRV,7
null,3,3.653,7.056,SRV,7
null,1,0.512,21.023,SRV,8
null,2,0.881,71.687,SRV,8
null,3,3.58,7.29,SRV,8
null,1,0.767,86.922,SRV,9
null,2,0.896,3.984,SRV,9
null,3,3.277,9.094,SRV,9
