replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.9304,10.42,-7602.55,15289.49,42.0,-7602.56,15287.48,41.0,0.2721,0.2317,Convergence/flat likelihood
2,SRV,0.7053,9.72,-7602.56,15289.51,42.0,-7602.63,15287.64,41.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.7103,18.86,-7602.5,15289.39,42.0,-7602.57,15287.51,41.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.6969,12.77,-7602.53,15289.46,42.0,-7602.61,15287.59,41.0,0.2722,0.232,Convergence/flat likelihood
5,SRV,1.0,2.11,-7602.36,15289.12,42.0,-7602.36,15287.09,41.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
6,SRV,,,,,,,,,0.2721,0.2317,
7,SRV,0.7052,13.27,-7602.56,15289.51,42.0,-7602.63,15287.64,41.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.7045,14.1,-7602.56,15289.51,42.0,-7602.63,15287.64,41.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
9,SRV,,,,,,,,,0.2721,0.2317,
10,SRV,0.6139,2.25,-7602.28,15288.95,42.0,-7602.41,15287.18,41.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.7111,10.69,-7602.49,15293.41,44.0,-7602.56,15291.53,43.0,0.2721,0.2317,Convergence/flat likelihood
2,SRV+Double,1.0,45.25,-7602.51,15293.45,44.0,-7602.33,15291.06,43.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,1.0,46.18,-7602.51,15293.45,44.0,-7602.42,15291.25,43.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.7084,15.56,-7602.56,15293.55,44.0,-7602.63,15291.67,43.0,0.2721,0.2317,Convergence/flat likelihood
5,SRV+Double,1.0,48.27,-7602.43,15293.29,44.0,-7602.33,15291.06,43.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.7158,9.47,-7602.55,15293.53,44.0,-7602.62,15291.65,43.0,0.2721,0.2317,Convergence/flat likelihood
7,SRV+Double,1.0,40.18,-7602.43,15293.29,44.0,-7602.32,15291.06,43.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,,,,,,,,,0.2721,0.2317,
9,SRV+Double,0.7074,14.25,-7602.49,15293.41,44.0,-7602.56,15291.53,43.0,0.2721,0.2317,Convergence/flat likelihood
10,SRV+Double,1.0,42.32,-7602.51,15293.45,44.0,-7602.17,15290.74,43.0,0.2721,0.2317,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.8628,3.23,-7602.43,15297.33,46.0,-7602.45,15295.34,45.0,0.2721,0.2317,Convergence/flat likelihood
2,SRV+Double+Triple,0.689,26.59,-7602.43,15297.33,46.0,-7602.51,15295.47,45.0,0.2721,0.2317,Convergence/flat likelihood
3,SRV+Double+Triple,0.7048,11.31,-7602.56,15297.59,46.0,-7602.63,15295.71,45.0,0.2721,0.2317,Convergence/flat likelihood
4,SRV+Double+Triple,0.706,11.33,-7602.56,15297.59,46.0,-7602.63,15295.71,45.0,0.2721,0.2317,Convergence/flat likelihood
5,SRV+Double+Triple,0.6498,2.44,-7602.33,15297.14,46.0,-7602.44,15295.32,45.0,0.2721,0.2317,Convergence/flat likelihood
6,SRV+Double+Triple,0.706,11.99,-7602.49,15297.45,46.0,-7602.56,15295.57,45.0,0.2721,0.2317,Convergence/flat likelihood
7,SRV+Double+Triple,0.7001,11.68,-7602.48,15297.43,46.0,-7602.56,15295.56,45.0,0.2721,0.2317,Convergence/flat likelihood
8,SRV+Double+Triple,0.642,2.11,-7602.32,15297.11,46.0,-7602.43,15295.3,45.0,0.2721,0.2317,Convergence/flat likelihood
9,SRV+Double+Triple,0.7011,15.6,-7602.55,15297.56,46.0,-7602.62,15295.69,45.0,0.2721,0.2317,Convergence/flat likelihood
10,SRV+Double+Triple,0.7958,2.93,-7602.41,15297.29,46.0,-7602.44,15295.33,45.0,0.2721,0.2317,Convergence/flat likelihood
