model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.117,6.318,SRV,1
alternative,reference,Negative selection,0.156,13.01,SRV,1
alternative,reference,Negative selection,0.19,80.672,SRV,1
alternative,test,Diversifying selection,1.23,6.318,SRV,1
alternative,test,Diversifying selection,1.117,6.318,SRV,1
alternative,test,Negative selection,0.031,13.01,SRV,1
alternative,test,Negative selection,0.045,80.672,SRV,1
alternative,test,Negative selection,0.156,13.01,SRV,1
alternative,test,Negative selection,0.19,80.672,SRV,1
null,reference,Diversifying selection,12.252,0.243,SRV,1
null,reference,Negative selection,0.206,98.831,SRV,1
null,reference,Negative selection,0.209,0.926,SRV,1
null,test,Diversifying selection,12.252,0.243,SRV,1
null,test,Negative selection,0.206,98.831,SRV,1
null,test,Negative selection,0.209,0.926,SRV,1
alternative,reference,Negative selection,0.025,16.681,SRV,2
alternative,reference,Negative selection,0.215,75.325,SRV,2
alternative,reference,Neutral evolution,1.0,7.993,SRV,2
alternative,test,Negative selection,0.001,16.681,SRV,2
alternative,test,Negative selection,0.047,75.325,SRV,2
alternative,test,Negative selection,0.025,16.681,SRV,2
alternative,test,Negative selection,0.215,75.325,SRV,2
alternative,test,Neutral evolution,1.0,7.993,SRV,2
alternative,test,Neutral evolution,1.0,7.993,SRV,2
null,reference,Diversifying selection,12.244,0.243,SRV,2
null,reference,Negative selection,0.206,98.721,SRV,2
null,reference,Negative selection,0.208,1.036,SRV,2
null,test,Diversifying selection,12.244,0.243,SRV,2
null,test,Negative selection,0.206,98.721,SRV,2
null,test,Negative selection,0.208,1.036,SRV,2
alternative,reference,Negative selection,0.035,12.104,SRV,3
alternative,reference,Negative selection,0.199,79.559,SRV,3
alternative,reference,Neutral evolution,1.0,8.337,SRV,3
alternative,test,Negative selection,0.001,12.104,SRV,3
alternative,test,Negative selection,0.04,79.559,SRV,3
alternative,test,Negative selection,0.035,12.104,SRV,3
alternative,test,Negative selection,0.199,79.559,SRV,3
alternative,test,Neutral evolution,1.0,8.337,SRV,3
alternative,test,Neutral evolution,1.0,8.337,SRV,3
null,reference,Diversifying selection,12.193,0.244,SRV,3
null,reference,Negative selection,0.206,98.792,SRV,3
null,reference,Negative selection,0.213,0.964,SRV,3
null,test,Diversifying selection,12.193,0.244,SRV,3
null,test,Negative selection,0.206,98.792,SRV,3
null,test,Negative selection,0.213,0.964,SRV,3
alternative,reference,Diversifying selection,13.198,0.276,SRV,4
alternative,reference,Negative selection,0.218,98.877,SRV,4
alternative,reference,Neutral evolution,1.0,0.847,SRV,4
alternative,test,Diversifying selection,13.198,0.276,SRV,4
alternative,test,Negative selection,0.091,0.276,SRV,4
alternative,test,Negative selection,0.097,98.877,SRV,4
alternative,test,Negative selection,0.218,98.877,SRV,4
alternative,test,Neutral evolution,1.0,0.847,SRV,4
alternative,test,Neutral evolution,1.0,0.847,SRV,4
null,reference,Diversifying selection,1.012,0.0,SRV,4
null,reference,Diversifying selection,1.149,12.162,SRV,4
null,reference,Negative selection,0.127,87.838,SRV,4
null,test,Diversifying selection,1.012,0.0,SRV,4
null,test,Diversifying selection,1.149,12.162,SRV,4
null,test,Negative selection,0.127,87.838,SRV,4
alternative,reference,Diversifying selection,13.131,0.28,SRV,5
alternative,reference,Negative selection,0.22,99.154,SRV,5
alternative,reference,Neutral evolution,1.0,0.566,SRV,5
alternative,test,Diversifying selection,13.131,0.28,SRV,5
alternative,test,Negative selection,0.099,99.154,SRV,5
alternative,test,Negative selection,0.103,0.28,SRV,5
alternative,test,Negative selection,0.22,99.154,SRV,5
alternative,test,Neutral evolution,1.0,0.566,SRV,5
alternative,test,Neutral evolution,1.0,0.566,SRV,5
null,reference,Diversifying selection,1.011,0.0,SRV,5
null,reference,Diversifying selection,1.138,12.287,SRV,5
null,reference,Negative selection,0.127,87.713,SRV,5
null,test,Diversifying selection,1.011,0.0,SRV,5
null,test,Diversifying selection,1.138,12.287,SRV,5
null,test,Negative selection,0.127,87.713,SRV,5
alternative,reference,Negative selection,0.035,16.958,SRV,6
alternative,reference,Negative selection,0.212,74.935,SRV,6
alternative,reference,Neutral evolution,1.0,8.107,SRV,6
alternative,test,Negative selection,0.001,16.958,SRV,6
alternative,test,Negative selection,0.045,74.935,SRV,6
alternative,test,Negative selection,0.035,16.958,SRV,6
alternative,test,Negative selection,0.212,74.935,SRV,6
alternative,test,Neutral evolution,1.0,8.107,SRV,6
alternative,test,Neutral evolution,1.0,8.107,SRV,6
null,reference,Diversifying selection,12.225,0.244,SRV,6
null,reference,Negative selection,0.206,98.86,SRV,6
null,reference,Negative selection,0.209,0.896,SRV,6
null,test,Diversifying selection,12.225,0.244,SRV,6
null,test,Negative selection,0.206,98.86,SRV,6
null,test,Negative selection,0.209,0.896,SRV,6
alternative,reference,Negative selection,0.093,30.428,SRV,7
alternative,reference,Negative selection,0.219,61.236,SRV,7
alternative,reference,Neutral evolution,1.0,8.336,SRV,7
alternative,test,Negative selection,0.009,30.428,SRV,7
alternative,test,Negative selection,0.049,61.236,SRV,7
alternative,test,Negative selection,0.093,30.428,SRV,7
alternative,test,Negative selection,0.219,61.236,SRV,7
alternative,test,Neutral evolution,1.0,8.336,SRV,7
alternative,test,Neutral evolution,1.0,8.336,SRV,7
null,reference,Diversifying selection,12.367,0.24,SRV,7
null,reference,Negative selection,0.204,0.949,SRV,7
null,reference,Negative selection,0.206,98.811,SRV,7
null,test,Diversifying selection,12.367,0.24,SRV,7
null,test,Negative selection,0.204,0.949,SRV,7
null,test,Negative selection,0.206,98.811,SRV,7
alternative,reference,Negative selection,0.162,88.869,SRV,8
alternative,reference,Negative selection,0.788,4.972,SRV,8
alternative,reference,Neutral evolution,1.0,6.159,SRV,8
alternative,test,Negative selection,0.025,88.869,SRV,8
alternative,test,Negative selection,0.617,4.972,SRV,8
alternative,test,Negative selection,0.162,88.869,SRV,8
alternative,test,Negative selection,0.788,4.972,SRV,8
alternative,test,Neutral evolution,1.0,6.159,SRV,8
alternative,test,Neutral evolution,1.0,6.159,SRV,8
null,reference,Diversifying selection,12.238,0.243,SRV,8
null,reference,Negative selection,0.205,99.096,SRV,8
null,reference,Negative selection,0.209,0.661,SRV,8
null,test,Diversifying selection,12.238,0.243,SRV,8
null,test,Negative selection,0.205,99.096,SRV,8
null,test,Negative selection,0.209,0.661,SRV,8
alternative,reference,Diversifying selection,1.027,7.567,SRV,9
alternative,reference,Negative selection,0.098,26.598,SRV,9
alternative,reference,Negative selection,0.214,65.836,SRV,9
alternative,test,Diversifying selection,1.054,7.567,SRV,9
alternative,test,Diversifying selection,1.027,7.567,SRV,9
alternative,test,Negative selection,0.011,26.598,SRV,9
alternative,test,Negative selection,0.05,65.836,SRV,9
alternative,test,Negative selection,0.098,26.598,SRV,9
alternative,test,Negative selection,0.214,65.836,SRV,9
null,reference,Diversifying selection,12.34,0.241,SRV,9
null,reference,Negative selection,0.205,1.311,SRV,9
null,reference,Negative selection,0.206,98.448,SRV,9
null,test,Diversifying selection,12.34,0.241,SRV,9
null,test,Negative selection,0.205,1.311,SRV,9
null,test,Negative selection,0.206,98.448,SRV,9
alternative,reference,Negative selection,0.032,23.055,SRV,10
alternative,reference,Negative selection,0.233,69.195,SRV,10
alternative,reference,Neutral evolution,1.0,7.749,SRV,10
alternative,test,Negative selection,0.001,23.055,SRV,10
alternative,test,Negative selection,0.053,69.195,SRV,10
alternative,test,Negative selection,0.032,23.055,SRV,10
alternative,test,Negative selection,0.233,69.195,SRV,10
alternative,test,Neutral evolution,1.0,7.749,SRV,10
alternative,test,Neutral evolution,1.0,7.749,SRV,10
null,reference,Diversifying selection,12.183,0.244,SRV,10
null,reference,Negative selection,0.204,0.993,SRV,10
null,reference,Negative selection,0.206,98.764,SRV,10
null,test,Diversifying selection,12.183,0.244,SRV,10
null,test,Negative selection,0.204,0.993,SRV,10
null,test,Negative selection,0.206,98.764,SRV,10
alternative,reference,Negative selection,0.172,14.295,SRV+Double,1
alternative,reference,Negative selection,0.191,78.958,SRV+Double,1
alternative,reference,Neutral evolution,1.0,6.746,SRV+Double,1
alternative,test,Negative selection,0.041,14.295,SRV+Double,1
alternative,test,Negative selection,0.05,78.958,SRV+Double,1
alternative,test,Negative selection,0.172,14.295,SRV+Double,1
alternative,test,Negative selection,0.191,78.958,SRV+Double,1
alternative,test,Neutral evolution,1.0,6.746,SRV+Double,1
alternative,test,Neutral evolution,1.0,6.746,SRV+Double,1
null,reference,Diversifying selection,12.24,0.244,SRV+Double,1
null,reference,Negative selection,0.206,98.731,SRV+Double,1
null,reference,Negative selection,0.212,1.025,SRV+Double,1
