replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0788,0.0,-7602.53,15289.45,42,-7602.3,15286.97,41,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.4202,1.32,-7602.24,15288.87,42,-7602.56,15287.5,41,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.4284,1.29,-7602.32,15289.03,42,-7602.63,15287.64,41,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.0688,3.17,-7600.75,15285.89,42,-7602.41,15287.18,41,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.0717,2.85,-7600.75,15285.89,42,-7602.37,15287.12,41,0.2914,0.2084,Convergence/flat likelihood
6,SRV,0.0722,2.76,-7600.75,15285.9,42,-7602.37,15287.12,41,0.2914,0.2084,Convergence/flat likelihood
7,SRV,0.0656,2.82,-7600.68,15285.75,42,-7602.37,15287.12,41,0.2914,0.2084,Convergence/flat likelihood
8,SRV,0.0689,3.16,-7600.75,15285.89,42,-7602.41,15287.18,41,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.0689,3.24,-7600.75,15285.89,42,-7602.41,15287.19,41,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.0718,3.08,-7600.75,15285.89,42,-7602.37,15287.12,41,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.0795,2.81,-7600.75,15289.94,44,-7602.29,15290.99,43,0.2914,0.2084,Convergence/flat likelihood
2,SRV+Double,0.0626,3.16,-7600.68,15289.78,44,-7602.41,15291.23,43,0.2914,0.2084,Convergence/flat likelihood
3,SRV+Double,0.0722,2.79,-7600.75,15289.94,44,-7602.37,15291.15,43,0.2914,0.2084,Convergence/flat likelihood
4,SRV+Double,0.0688,3.23,-7600.75,15289.93,44,-7602.41,15291.22,43,0.2914,0.2084,Convergence/flat likelihood
5,SRV+Double,0.0727,2.79,-7600.68,15289.79,44,-7602.29,15290.99,43,0.2914,0.2084,Convergence/flat likelihood
6,SRV+Double,0.4245,1.33,-7602.27,15292.97,44,-7602.59,15291.59,43,0.2912,0.2084,Convergence/flat likelihood
7,SRV+Double,0.4683,1.3,-7602.3,15293.04,44,-7602.57,15291.54,43,0.2914,0.2084,Convergence/flat likelihood
8,SRV+Double,0.0688,3.2,-7600.75,15289.93,44,-7602.41,15291.22,43,0.2914,0.2084,Convergence/flat likelihood
9,SRV+Double,0.0783,3.11,-7600.61,15289.64,44,-7602.16,15290.72,43,0.2914,0.2084,Convergence/flat likelihood
10,SRV+Double,0.0723,2.77,-7600.76,15289.94,44,-7602.37,15291.15,43,0.2914,0.2084,Convergence/flat likelihood
1,SRV+Double+Triple,0.4267,1.3,-7602.25,15296.96,46,-7602.56,15295.57,45,0.2914,0.2084,Convergence/flat likelihood
2,SRV+Double+Triple,0.0722,2.78,-7600.75,15293.97,46,-7602.37,15295.19,45,0.2914,0.2086,Convergence/flat likelihood
3,SRV+Double+Triple,0.0691,3.16,-7600.75,15293.97,46,-7602.4,15295.25,45,0.2914,0.2084,Convergence/flat likelihood
4,SRV+Double+Triple,0.069,3.25,-7600.75,15293.97,46,-7602.4,15295.26,45,0.2914,0.2084,Convergence/flat likelihood
5,SRV+Double+Triple,0.4281,1.29,-7602.32,15297.1,46,-7602.63,15295.71,45,0.2914,0.2084,Convergence/flat likelihood
6,SRV+Double+Triple,0.4304,1.29,-7602.32,15297.11,46,-7602.63,15295.71,45,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.0689,3.23,-7600.75,15293.97,46,-7602.4,15295.26,45,0.2914,0.2084,Convergence/flat likelihood
8,SRV+Double+Triple,0.5792,1.32,-7602.29,15297.04,46,-7602.44,15295.33,45,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.5754,1.33,-7602.28,15297.03,46,-7602.44,15295.33,45,0.2914,0.2084,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.4278,1.3,-7602.32,15297.1,46,-7602.63,15295.71,45,0.2914,0.2087,Convergence/flat likelihood
