replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.5645,1.45,-4063.21,8202.83,38,-4063.38,8201.14,37,0.3001,0.1751,Convergence/flat likelihood
2,SRV,0.5642,1.46,-4063.21,8202.83,38,-4063.38,8201.14,37,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.5653,1.45,-4063.21,8202.82,38,-4063.38,8201.13,37,0.3001,0.1751,Convergence/flat likelihood
4,SRV,0.5659,1.46,-4063.21,8202.82,38,-4063.38,8201.13,37,0.3001,0.1751,Convergence/flat likelihood
5,SRV,0.5653,1.45,-4063.21,8202.83,38,-4063.38,8201.14,37,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.5689,1.46,-4063.21,8202.83,38,-4063.38,8201.13,37,0.3001,0.1751,Convergence/flat likelihood
7,SRV,0.5658,1.46,-4063.21,8202.82,38,-4063.38,8201.13,37,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.5641,1.45,-4063.21,8202.82,38,-4063.38,8201.13,37,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.5648,1.46,-4063.21,8202.83,38,-4063.38,8201.14,37,0.3001,0.1751,Convergence/flat likelihood
10,SRV,0.5652,1.46,-4063.21,8202.82,38,-4063.38,8201.13,37,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.5641,1.45,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood
2,SRV+Double,0.5672,1.46,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.5664,1.44,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.5654,1.46,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.5665,1.46,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.5661,1.45,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood
7,SRV+Double,0.5639,1.46,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.5655,1.45,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.5654,1.46,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.5649,1.46,-4063.21,8206.87,40,-4063.38,8205.18,39,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.5645,1.45,-4063.21,8210.91,42,-4063.38,8209.22,41,0.3001,0.1751,Convergence/flat likelihood
2,SRV+Double+Triple,0.5641,1.46,-4063.21,8210.91,42,-4063.38,8209.22,41,0.3001,0.1751,Convergence/flat likelihood
3,SRV+Double+Triple,0.5667,1.45,-4063.21,8210.92,42,-4063.38,8209.22,41,0.3001,0.1751,Convergence/flat likelihood
4,SRV+Double+Triple,0.5637,1.46,-4063.21,8210.91,42,-4063.38,8209.22,41,0.3001,0.1751,Convergence/flat likelihood
5,SRV+Double+Triple,0.5651,1.45,-4063.21,8210.91,42,-4063.38,8209.22,41,0.3001,0.1751,Convergence/flat likelihood
6,SRV+Double+Triple,0.5644,1.45,-4063.21,8210.91,42,-4063.38,8209.22,41,0.3001,0.1751,Convergence/flat likelihood
7,SRV+Double+Triple,0.5646,1.46,-4063.21,8210.91,42,-4063.38,8209.22,41,0.3001,0.1751,Convergence/flat likelihood
8,SRV+Double+Triple,0.5651,1.45,-4063.21,8210.91,42,-4063.38,8209.22,41,0.3001,0.1751,Convergence/flat likelihood
9,SRV+Double+Triple,0.5649,1.46,-4063.21,8210.92,42,-4063.38,8209.22,41,0.3001,0.1751,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.5648,1.46,-4063.21,8210.91,42,-4063.38,8209.22,41,0.3007,0.1752,Convergence/flat likelihood
