model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.057,20.601,SRV,1
alternative,reference,Negative selection,0.055,27.668,SRV,1
alternative,reference,Negative selection,0.084,51.731,SRV,1
alternative,test,Diversifying selection,2.376,20.601,SRV,1
alternative,test,Diversifying selection,1.057,20.601,SRV,1
alternative,test,Negative selection,0.0,27.668,SRV,1
alternative,test,Negative selection,0.0,51.731,SRV,1
alternative,test,Negative selection,0.055,27.668,SRV,1
alternative,test,Negative selection,0.084,51.731,SRV,1
null,reference,Negative selection,0.025,30.526,SRV,1
null,reference,Negative selection,0.094,46.917,SRV,1
null,reference,Neutral evolution,1.0,22.558,SRV,1
null,test,Negative selection,0.025,30.526,SRV,1
null,test,Negative selection,0.094,46.917,SRV,1
null,test,Neutral evolution,1.0,22.558,SRV,1
alternative,reference,Negative selection,0.043,71.81,SRV,2
alternative,reference,Negative selection,0.627,10.188,SRV,2
alternative,reference,Neutral evolution,1.0,18.001,SRV,2
alternative,test,Negative selection,0.31,71.81,SRV,2
alternative,test,Negative selection,0.841,10.188,SRV,2
alternative,test,Negative selection,0.043,71.81,SRV,2
alternative,test,Negative selection,0.627,10.188,SRV,2
alternative,test,Neutral evolution,1.0,18.001,SRV,2
alternative,test,Neutral evolution,1.0,18.001,SRV,2
null,reference,Negative selection,0.035,70.281,SRV,2
null,reference,Negative selection,0.66,13.196,SRV,2
null,reference,Neutral evolution,1.0,16.523,SRV,2
null,test,Negative selection,0.035,70.281,SRV,2
null,test,Negative selection,0.66,13.196,SRV,2
null,test,Neutral evolution,1.0,16.523,SRV,2
alternative,reference,Diversifying selection,1.031,21.397,SRV,3
alternative,reference,Negative selection,0.058,64.678,SRV,3
alternative,reference,Negative selection,0.13,13.925,SRV,3
alternative,test,Diversifying selection,2.289,21.397,SRV,3
alternative,test,Diversifying selection,1.031,21.397,SRV,3
alternative,test,Negative selection,0.0,64.678,SRV,3
alternative,test,Negative selection,0.0,13.925,SRV,3
alternative,test,Negative selection,0.058,64.678,SRV,3
alternative,test,Negative selection,0.13,13.925,SRV,3
null,reference,Negative selection,0.021,66.563,SRV,3
null,reference,Negative selection,0.557,16.169,SRV,3
null,reference,Neutral evolution,1.0,17.268,SRV,3
null,test,Negative selection,0.021,66.563,SRV,3
null,test,Negative selection,0.557,16.169,SRV,3
null,test,Neutral evolution,1.0,17.268,SRV,3
alternative,reference,Diversifying selection,1.044,21.052,SRV,4
alternative,reference,Negative selection,0.068,20.921,SRV,4
alternative,reference,Negative selection,0.073,58.026,SRV,4
alternative,test,Diversifying selection,2.32,21.052,SRV,4
alternative,test,Diversifying selection,1.044,21.052,SRV,4
alternative,test,Negative selection,0.0,20.921,SRV,4
alternative,test,Negative selection,0.0,58.026,SRV,4
alternative,test,Negative selection,0.068,20.921,SRV,4
alternative,test,Negative selection,0.073,58.026,SRV,4
null,reference,Negative selection,0.046,22.923,SRV,4
null,reference,Negative selection,0.075,54.543,SRV,4
null,reference,Neutral evolution,1.0,22.534,SRV,4
null,test,Negative selection,0.046,22.923,SRV,4
null,test,Negative selection,0.075,54.543,SRV,4
null,test,Neutral evolution,1.0,22.534,SRV,4
alternative,reference,Diversifying selection,1.045,21.236,SRV,5
alternative,reference,Negative selection,0.051,4.906,SRV,5
alternative,reference,Negative selection,0.072,73.858,SRV,5
alternative,test,Diversifying selection,2.309,21.236,SRV,5
alternative,test,Diversifying selection,1.045,21.236,SRV,5
alternative,test,Negative selection,0.0,4.906,SRV,5
alternative,test,Negative selection,0.0,73.858,SRV,5
alternative,test,Negative selection,0.051,4.906,SRV,5
alternative,test,Negative selection,0.072,73.858,SRV,5
null,reference,Negative selection,0.05,73.76,SRV,5
null,reference,Negative selection,0.679,6.763,SRV,5
