model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,12.62,0.235,SRV,1
alternative,reference,Negative selection,0.203,93.043,SRV,1
alternative,reference,Negative selection,0.218,6.722,SRV,1
alternative,test,Diversifying selection,9.678,0.235,SRV,1
alternative,test,Diversifying selection,12.62,0.235,SRV,1
alternative,test,Negative selection,0.24,93.043,SRV,1
alternative,test,Negative selection,0.256,6.722,SRV,1
alternative,test,Negative selection,0.203,93.043,SRV,1
alternative,test,Negative selection,0.218,6.722,SRV,1
null,reference,Diversifying selection,12.487,0.237,SRV,1
null,reference,Negative selection,0.205,92.747,SRV,1
null,reference,Negative selection,0.212,7.016,SRV,1
null,test,Diversifying selection,12.487,0.237,SRV,1
null,test,Negative selection,0.205,92.747,SRV,1
null,test,Negative selection,0.212,7.016,SRV,1
alternative,reference,Diversifying selection,12.711,0.234,SRV,3
alternative,reference,Negative selection,0.197,1.213,SRV,3
alternative,reference,Negative selection,0.204,98.553,SRV,3
alternative,test,Diversifying selection,9.762,0.234,SRV,3
alternative,test,Diversifying selection,12.711,0.234,SRV,3
alternative,test,Negative selection,0.233,1.213,SRV,3
alternative,test,Negative selection,0.241,98.553,SRV,3
alternative,test,Negative selection,0.197,1.213,SRV,3
alternative,test,Negative selection,0.204,98.553,SRV,3
null,reference,Diversifying selection,12.48,0.238,SRV,3
null,reference,Negative selection,0.206,98.378,SRV,3
null,reference,Negative selection,0.206,1.384,SRV,3
null,test,Diversifying selection,12.48,0.238,SRV,3
null,test,Negative selection,0.206,98.378,SRV,3
null,test,Negative selection,0.206,1.384,SRV,3
alternative,reference,Diversifying selection,12.624,0.236,SRV,4
alternative,reference,Negative selection,0.204,99.141,SRV,4
alternative,reference,Negative selection,0.208,0.623,SRV,4
alternative,test,Diversifying selection,9.709,0.236,SRV,4
alternative,test,Diversifying selection,12.624,0.236,SRV,4
alternative,test,Negative selection,0.24,99.141,SRV,4
alternative,test,Negative selection,0.245,0.623,SRV,4
alternative,test,Negative selection,0.204,99.141,SRV,4
alternative,test,Negative selection,0.208,0.623,SRV,4
null,reference,Diversifying selection,12.198,0.244,SRV,4
null,reference,Negative selection,0.205,99.105,SRV,4
null,reference,Negative selection,0.213,0.651,SRV,4
null,test,Diversifying selection,12.198,0.244,SRV,4
null,test,Negative selection,0.205,99.105,SRV,4
null,test,Negative selection,0.213,0.651,SRV,4
alternative,reference,Diversifying selection,12.696,0.235,SRV,5
alternative,reference,Negative selection,0.2,1.279,SRV,5
alternative,reference,Negative selection,0.204,98.485,SRV,5
alternative,test,Diversifying selection,9.77,0.235,SRV,5
alternative,test,Diversifying selection,12.696,0.235,SRV,5
alternative,test,Negative selection,0.236,1.279,SRV,5
alternative,test,Negative selection,0.241,98.485,SRV,5
alternative,test,Negative selection,0.2,1.279,SRV,5
alternative,test,Negative selection,0.204,98.485,SRV,5
null,reference,Diversifying selection,12.567,0.235,SRV,5
null,reference,Negative selection,0.202,1.496,SRV,5
null,reference,Negative selection,0.206,98.269,SRV,5
null,test,Diversifying selection,12.567,0.235,SRV,5
null,test,Negative selection,0.202,1.496,SRV,5
null,test,Negative selection,0.206,98.269,SRV,5
alternative,reference,Diversifying selection,12.616,0.237,SRV,6
alternative,reference,Negative selection,0.202,1.144,SRV,6
alternative,reference,Negative selection,0.204,98.619,SRV,6
alternative,test,Diversifying selection,9.665,0.237,SRV,6
alternative,test,Diversifying selection,12.616,0.237,SRV,6
alternative,test,Negative selection,0.239,1.144,SRV,6
alternative,test,Negative selection,0.241,98.619,SRV,6
alternative,test,Negative selection,0.202,1.144,SRV,6
alternative,test,Negative selection,0.204,98.619,SRV,6
null,reference,Diversifying selection,12.499,0.237,SRV,6
null,reference,Negative selection,0.202,1.096,SRV,6
null,reference,Negative selection,0.206,98.667,SRV,6
null,test,Diversifying selection,12.499,0.237,SRV,6
null,test,Negative selection,0.202,1.096,SRV,6
null,test,Negative selection,0.206,98.667,SRV,6
alternative,reference,Diversifying selection,12.497,0.24,SRV,7
alternative,reference,Negative selection,0.203,97.66,SRV,7
alternative,reference,Negative selection,0.245,2.1,SRV,7
alternative,test,Diversifying selection,9.216,0.24,SRV,7
alternative,test,Diversifying selection,12.497,0.24,SRV,7
alternative,test,Negative selection,0.0,2.1,SRV,7
alternative,test,Negative selection,0.246,97.66,SRV,7
alternative,test,Negative selection,0.203,97.66,SRV,7
alternative,test,Negative selection,0.245,2.1,SRV,7
null,reference,Diversifying selection,12.477,0.236,SRV,7
null,reference,Negative selection,0.167,2.23,SRV,7
null,reference,Negative selection,0.206,97.535,SRV,7
null,test,Diversifying selection,12.477,0.236,SRV,7
null,test,Negative selection,0.167,2.23,SRV,7
null,test,Negative selection,0.206,97.535,SRV,7
alternative,reference,Diversifying selection,12.481,0.239,SRV,8
alternative,reference,Negative selection,0.204,98.93,SRV,8
alternative,reference,Negative selection,0.214,0.83,SRV,8
alternative,test,Diversifying selection,9.632,0.239,SRV,8
alternative,test,Diversifying selection,12.481,0.239,SRV,8
alternative,test,Negative selection,0.24,98.93,SRV,8
alternative,test,Negative selection,0.251,0.83,SRV,8
alternative,test,Negative selection,0.204,98.93,SRV,8
alternative,test,Negative selection,0.214,0.83,SRV,8
null,reference,Diversifying selection,12.212,0.243,SRV,8
null,reference,Negative selection,0.206,98.884,SRV,8
null,reference,Negative selection,0.209,0.873,SRV,8
null,test,Diversifying selection,12.212,0.243,SRV,8
null,test,Negative selection,0.206,98.884,SRV,8
null,test,Negative selection,0.209,0.873,SRV,8
alternative,reference,Diversifying selection,12.687,0.235,SRV,9
alternative,reference,Negative selection,0.202,1.759,SRV,9
alternative,reference,Negative selection,0.204,98.006,SRV,9
alternative,test,Diversifying selection,9.763,0.235,SRV,9
alternative,test,Diversifying selection,12.687,0.235,SRV,9
alternative,test,Negative selection,0.238,1.759,SRV,9
alternative,test,Negative selection,0.24,98.006,SRV,9
alternative,test,Negative selection,0.202,1.759,SRV,9
alternative,test,Negative selection,0.204,98.006,SRV,9
null,reference,Diversifying selection,12.569,0.235,SRV,9
null,reference,Negative selection,0.203,1.939,SRV,9
null,reference,Negative selection,0.206,97.826,SRV,9
null,test,Diversifying selection,12.569,0.235,SRV,9
null,test,Negative selection,0.203,1.939,SRV,9
null,test,Negative selection,0.206,97.826,SRV,9
alternative,reference,Diversifying selection,12.577,0.238,SRV,10
alternative,reference,Negative selection,0.204,1.486,SRV,10
alternative,reference,Negative selection,0.204,98.276,SRV,10
alternative,test,Diversifying selection,9.683,0.238,SRV,10
alternative,test,Diversifying selection,12.577,0.238,SRV,10
alternative,test,Negative selection,0.24,1.486,SRV,10
alternative,test,Negative selection,0.24,98.276,SRV,10
alternative,test,Negative selection,0.204,1.486,SRV,10
alternative,test,Negative selection,0.204,98.276,SRV,10
null,reference,Diversifying selection,12.382,0.24,SRV,10
null,reference,Negative selection,0.199,1.676,SRV,10
null,reference,Negative selection,0.206,98.085,SRV,10
null,test,Diversifying selection,12.382,0.24,SRV,10
null,test,Negative selection,0.199,1.676,SRV,10
null,test,Negative selection,0.206,98.085,SRV,10
alternative,reference,Diversifying selection,12.404,0.242,SRV+Double,1
alternative,reference,Negative selection,0.204,98.465,SRV+Double,1
alternative,reference,Negative selection,0.207,1.293,SRV+Double,1
