replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.3836,0.49,-4063.0,8202.4,38,-4063.38,8201.14,37,0.2455,0.489,Convergence/flat likelihood
2,SRV,0.3837,0.49,-4063.0,8202.4,38,-4063.38,8201.14,37,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.3834,0.49,-4063.0,8202.4,38,-4063.38,8201.14,37,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.3842,0.49,-4063.0,8202.4,38,-4063.38,8201.14,37,0.2455,0.489,Convergence/flat likelihood
5,SRV,0.3838,0.49,-4063.0,8202.4,38,-4063.38,8201.14,37,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.3835,0.49,-4063.0,8202.4,38,-4063.38,8201.14,37,0.2455,0.489,Convergence/flat likelihood
7,SRV,0.3843,0.49,-4063.0,8202.4,38,-4063.38,8201.14,37,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.384,0.49,-4063.0,8202.4,38,-4063.38,8201.13,37,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.3839,0.49,-4063.0,8202.4,38,-4063.38,8201.14,37,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.3839,0.49,-4063.0,8202.4,38,-4063.38,8201.14,37,0.2455,0.489,Convergence/flat likelihood
1,SRV+Double,0.3842,0.49,-4063.0,8206.44,40,-4063.38,8205.18,39,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.3846,0.5,-4063.0,8206.44,40,-4063.38,8205.18,39,0.2455,0.489,Convergence/flat likelihood
3,SRV+Double,0.3837,0.48,-4063.0,8206.45,40,-4063.38,8205.18,39,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.3838,0.49,-4063.0,8206.44,40,-4063.38,8205.18,39,0.2455,0.489,Convergence/flat likelihood
5,SRV+Double,0.3837,0.49,-4063.0,8206.44,40,-4063.38,8205.18,39,0.2455,0.489,Convergence/flat likelihood
6,SRV+Double,0.3841,0.49,-4063.0,8206.44,40,-4063.38,8205.18,39,0.2455,0.489,Convergence/flat likelihood
7,SRV+Double,0.3829,0.49,-4063.0,8206.44,40,-4063.38,8205.18,39,0.2455,0.489,Convergence/flat likelihood
8,SRV+Double,0.3838,0.49,-4063.0,8206.44,40,-4063.38,8205.18,39,0.2455,0.489,Convergence/flat likelihood
9,SRV+Double,0.3838,0.49,-4063.0,8206.44,40,-4063.38,8205.18,39,0.2455,0.489,Convergence/flat likelihood
10,SRV+Double,0.3846,0.49,-4063.0,8206.44,40,-4063.38,8205.17,39,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.3837,0.49,-4063.0,8210.49,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood
2,SRV+Double+Triple,0.3836,0.49,-4063.0,8210.49,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood
3,SRV+Double+Triple,0.3834,0.49,-4063.0,8210.49,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.3841,0.49,-4063.0,8210.49,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood
5,SRV+Double+Triple,0.3846,0.49,-4063.0,8210.49,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood
6,SRV+Double+Triple,0.3848,0.49,-4063.0,8210.48,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood
7,SRV+Double+Triple,0.3838,0.49,-4063.0,8210.49,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood
8,SRV+Double+Triple,0.3832,0.49,-4063.0,8210.49,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood
9,SRV+Double+Triple,0.3837,0.49,-4063.0,8210.49,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.3842,0.49,-4063.0,8210.48,42,-4063.38,8209.22,41,0.2455,0.489,Convergence/flat likelihood
