run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Negative selection,0.002,,63.83
SRV,1,alternative,reference,omega,Negative selection,0.712,,24.559
SRV,1,alternative,reference,omega,Neutral evolution,1.0,,11.612
SRV,1,alternative,test,omega,Negative selection,0.0,,63.83
SRV,1,alternative,test,omega,Negative selection,0.594,,24.559
SRV,1,alternative,test,omega,Negative selection,0.002,,63.83
SRV,1,alternative,test,omega,Negative selection,0.712,,24.559
SRV,1,alternative,test,omega,Neutral evolution,1.0,,11.612
SRV,1,alternative,test,omega,Neutral evolution,1.0,,11.612
SRV,1,null,reference,omega,Negative selection,0.0,,64.057
SRV,1,null,reference,omega,Negative selection,0.696,,24.615
SRV,1,null,reference,omega,Neutral evolution,1.0,,11.328
SRV,1,null,test,omega,Negative selection,0.0,,64.057
SRV,1,null,test,omega,Negative selection,0.696,,24.615
SRV,1,null,test,omega,Neutral evolution,1.0,,11.328
SRV,2,alternative,reference,omega,Negative selection,0.001,,62.638
SRV,2,alternative,reference,omega,Negative selection,0.594,,20.073
SRV,2,alternative,reference,omega,Neutral evolution,1.0,,17.289
SRV,2,alternative,test,omega,Negative selection,0.0,,62.638
SRV,2,alternative,test,omega,Negative selection,0.469,,20.073
SRV,2,alternative,test,omega,Negative selection,0.001,,62.638
SRV,2,alternative,test,omega,Negative selection,0.594,,20.073
SRV,2,alternative,test,omega,Neutral evolution,1.0,,17.289
SRV,2,alternative,test,omega,Neutral evolution,1.0,,17.289
SRV,2,null,reference,omega,Negative selection,0.0,,63.618
SRV,2,null,reference,omega,Negative selection,0.596,,19.463
SRV,2,null,reference,omega,Neutral evolution,1.0,,16.919
SRV,2,null,test,omega,Negative selection,0.0,,63.618
SRV,2,null,test,omega,Negative selection,0.596,,19.463
SRV,2,null,test,omega,Neutral evolution,1.0,,16.919
SRV,3,alternative,reference,omega,Negative selection,0.001,,60.591
SRV,3,alternative,reference,omega,Negative selection,0.486,,19.944
SRV,3,alternative,reference,omega,Neutral evolution,1.0,,19.465
SRV,3,alternative,test,omega,Negative selection,0.0,,60.591
SRV,3,alternative,test,omega,Negative selection,0.369,,19.944
SRV,3,alternative,test,omega,Negative selection,0.001,,60.591
SRV,3,alternative,test,omega,Negative selection,0.486,,19.944
SRV,3,alternative,test,omega,Neutral evolution,1.0,,19.465
SRV,3,alternative,test,omega,Neutral evolution,1.0,,19.465
SRV,3,null,reference,omega,Negative selection,0.0,,62.529
SRV,3,null,reference,omega,Negative selection,0.507,,18.081
SRV,3,null,reference,omega,Neutral evolution,1.0,,19.39
SRV,3,null,test,omega,Negative selection,0.0,,62.529
SRV,3,null,test,omega,Negative selection,0.507,,18.081
SRV,3,null,test,omega,Neutral evolution,1.0,,19.39
SRV,4,alternative,reference,omega,Negative selection,0.004,,63.399
SRV,4,alternative,reference,omega,Negative selection,0.647,,21.664
SRV,4,alternative,reference,omega,Neutral evolution,1.0,,14.938
SRV,4,alternative,test,omega,Negative selection,0.0,,63.399
SRV,4,alternative,test,omega,Negative selection,0.531,,21.664
SRV,4,alternative,test,omega,Negative selection,0.004,,63.399
SRV,4,alternative,test,omega,Negative selection,0.647,,21.664
SRV,4,alternative,test,omega,Neutral evolution,1.0,,14.938
SRV,4,alternative,test,omega,Neutral evolution,1.0,,14.938
SRV,4,null,reference,omega,Negative selection,0.0,,63.554
SRV,4,null,reference,omega,Negative selection,0.634,,21.658
SRV,4,null,reference,omega,Neutral evolution,1.0,,14.788
SRV,4,null,test,omega,Negative selection,0.0,,63.554
SRV,4,null,test,omega,Negative selection,0.634,,21.658
SRV,4,null,test,omega,Neutral evolution,1.0,,14.788
SRV,5,alternative,reference,omega,Negative selection,0.003,,63.47
SRV,5,alternative,reference,omega,Negative selection,0.672,,22.958
SRV,5,alternative,reference,omega,Neutral evolution,1.0,,13.572
SRV,5,alternative,test,omega,Negative selection,0.0,,63.47
SRV,5,alternative,test,omega,Negative selection,0.554,,22.958
SRV,5,alternative,test,omega,Negative selection,0.003,,63.47
SRV,5,alternative,test,omega,Negative selection,0.672,,22.958
SRV,5,alternative,test,omega,Neutral evolution,1.0,,13.572
SRV,5,alternative,test,omega,Neutral evolution,1.0,,13.572
SRV,5,null,reference,omega,Negative selection,0.0,,63.677
SRV,5,null,reference,omega,Negative selection,0.658,,23.011
SRV,5,null,reference,omega,Neutral evolution,1.0,,13.312
SRV,5,null,test,omega,Negative selection,0.0,,63.677
SRV,5,null,test,omega,Negative selection,0.658,,23.011
SRV,5,null,test,omega,Neutral evolution,1.0,,13.312
SRV,6,alternative,reference,omega,Negative selection,0.0,,0.12
SRV,6,alternative,reference,omega,Negative selection,0.061,,75.231
SRV,6,alternative,reference,omega,Neutral evolution,1.0,,24.649
SRV,6,alternative,test,omega,Negative selection,0.0,,0.12
SRV,6,alternative,test,omega,Negative selection,0.037,,75.231
SRV,6,alternative,test,omega,Negative selection,0.0,,0.12
SRV,6,alternative,test,omega,Negative selection,0.061,,75.231
SRV,6,alternative,test,omega,Neutral evolution,1.0,,24.649
SRV,6,alternative,test,omega,Neutral evolution,1.0,,24.649
SRV,6,null,reference,omega,Negative selection,0.0,,0.0
SRV,6,null,reference,omega,Negative selection,0.045,,74.568
SRV,6,null,reference,omega,Neutral evolution,1.0,,25.432
SRV,6,null,test,omega,Negative selection,0.0,,0.0
SRV,6,null,test,omega,Negative selection,0.045,,74.568
SRV,6,null,test,omega,Neutral evolution,1.0,,25.432
SRV,7,alternative,reference,omega,Diversifying selection,1.009,,0.0
SRV,7,alternative,reference,omega,Negative selection,0.001,,64.025
SRV,7,alternative,reference,omega,Negative selection,0.812,,35.975
SRV,7,alternative,test,omega,Diversifying selection,1.015,,0.0
SRV,7,alternative,test,omega,Diversifying selection,1.009,,0.0
