replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0743,0.0,-4061.78,8199.97,38,-4063.38,8201.14,37,0.2381,41.885,Convergence/flat likelihood
2,SRV,0.0743,0.0,-4061.78,8199.97,38,-4063.38,8201.13,37,0.2381,41.8842,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.0742,0.0,-4061.78,8199.97,38,-4063.38,8201.13,37,0.2381,41.8851,Convergence/flat likelihood
4,SRV,0.0743,0.0,-4061.78,8199.97,38,-4063.38,8201.13,37,0.2381,41.8841,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.0741,0.0,-4061.78,8199.97,38,-4063.38,8201.14,37,0.2381,41.8842,Convergence/flat likelihood
6,SRV,0.0743,0.0,-4061.78,8199.97,38,-4063.38,8201.13,37,0.2381,41.8842,Convergence/flat likelihood
7,SRV,0.0741,0.0,-4061.78,8199.97,38,-4063.38,8201.14,37,0.2381,41.8842,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.0743,0.0,-4061.78,8199.97,38,-4063.38,8201.13,37,0.2381,41.885,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.0742,0.0,-4061.78,8199.97,38,-4063.38,8201.14,37,0.2381,41.8841,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.0742,0.0,-4061.78,8199.97,38,-4063.38,8201.14,37,0.2381,41.8841,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.0742,0.0,-4061.78,8204.01,40,-4063.38,8205.18,39,0.2381,41.885,Convergence/flat likelihood
2,SRV+Double,0.0743,0.0,-4061.78,8204.01,40,-4063.38,8205.17,39,0.2381,41.885,Convergence/flat likelihood
3,SRV+Double,0.0743,0.0,-4061.78,8204.01,40,-4063.38,8205.18,39,0.2381,41.884,Convergence/flat likelihood
4,SRV+Double,0.0742,0.0,-4061.78,8204.01,40,-4063.38,8205.18,39,0.2381,41.8841,Convergence/flat likelihood
5,SRV+Double,0.0758,0.0,-4061.58,8203.6,40,-4063.16,8204.73,39,0.2381,41.8842,Convergence/flat likelihood
6,SRV+Double,0.0742,0.0,-4061.78,8204.01,40,-4063.38,8205.18,39,0.2381,41.8841,Convergence/flat likelihood
7,SRV+Double,0.0741,0.0,-4061.78,8204.01,40,-4063.38,8205.18,39,0.2381,41.8842,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.0743,0.0,-4061.78,8204.01,40,-4063.38,8205.17,39,0.2381,41.8842,Convergence/flat likelihood
9,SRV+Double,0.0743,0.0,-4061.78,8204.01,40,-4063.38,8205.18,39,0.2381,41.8849,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.0741,0.0,-4061.78,8204.01,40,-4063.38,8205.18,39,0.2381,41.8841,Convergence/flat likelihood
1,SRV+Double+Triple,0.0742,0.0,-4061.78,8208.06,42,-4063.38,8209.22,41,0.2381,41.8841,Convergence/flat likelihood
2,SRV+Double+Triple,0.0743,0.0,-4061.78,8208.06,42,-4063.38,8209.22,41,0.2381,41.885,Convergence/flat likelihood
3,SRV+Double+Triple,0.0742,0.0,-4061.78,8208.06,42,-4063.38,8209.22,41,0.2381,41.8842,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.0743,0.0,-4061.78,8208.06,42,-4063.38,8209.22,41,0.2381,41.8841,Convergence/flat likelihood
5,SRV+Double+Triple,0.0742,0.0,-4061.78,8208.06,42,-4063.38,8209.22,41,0.2381,41.8842,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.0742,0.0,-4061.78,8208.05,42,-4063.38,8209.22,41,0.2381,41.8849,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.0743,0.0,-4061.78,8208.06,42,-4063.38,8209.22,41,0.2381,41.8842,Convergence/flat likelihood
8,SRV+Double+Triple,0.0742,0.0,-4061.78,8208.06,42,-4063.38,8209.22,41,0.2381,41.8842,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.0743,0.0,-4061.78,8208.06,42,-4063.38,8209.22,41,0.2381,41.8843,Convergence/flat likelihood
10,SRV+Double+Triple,0.0742,0.0,-4061.78,8208.06,42,-4063.38,8209.22,41,0.2381,41.8841,Convergence/flat likelihood
