replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.2861,24.27,-4062.81,8202.02,38,-4063.38,8201.14,37,0.2921,0.0,Convergence/flat likelihood
2,SRV,0.2863,16.77,-4062.81,8202.02,38,-4063.38,8201.13,37,0.2921,0.0,Convergence/flat likelihood
3,SRV,0.2862,12.06,-4062.81,8202.02,38,-4063.38,8201.14,37,0.2921,0.0,Convergence/flat likelihood
4,SRV,0.2864,11.63,-4062.81,8202.02,38,-4063.38,8201.13,37,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.2864,31.86,-4062.81,8202.02,38,-4063.38,8201.14,37,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.286,18.0,-4062.81,8202.02,38,-4063.38,8201.14,37,0.2921,0.0,Convergence/flat likelihood
7,SRV,0.2862,12.17,-4062.81,8202.02,38,-4063.38,8201.13,37,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.2859,21.3,-4062.81,8202.01,38,-4063.38,8201.13,37,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.2864,13.59,-4062.81,8202.02,38,-4063.38,8201.13,37,0.2921,0.0,Convergence/flat likelihood
10,SRV,0.2865,11.93,-4062.81,8202.02,38,-4063.38,8201.14,37,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.2864,27.51,-4062.81,8206.06,40,-4063.38,8205.18,39,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.2865,23.18,-4062.81,8206.06,40,-4063.38,8205.18,39,0.2921,0.0,Convergence/flat likelihood
3,SRV+Double,0.2863,12.0,-4062.81,8206.06,40,-4063.38,8205.18,39,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.2864,24.52,-4062.81,8206.06,40,-4063.38,8205.18,39,0.2921,0.0,Convergence/flat likelihood
5,SRV+Double,0.2863,24.75,-4062.81,8206.06,40,-4063.38,8205.18,39,0.2921,0.0,Convergence/flat likelihood
6,SRV+Double,0.2863,28.75,-4062.81,8206.06,40,-4063.38,8205.18,39,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.2865,26.51,-4062.81,8206.06,40,-4063.38,8205.18,39,0.2921,0.0,Convergence/flat likelihood
8,SRV+Double,0.2867,25.26,-4062.81,8206.06,40,-4063.38,8205.18,39,0.2921,0.0,Convergence/flat likelihood
9,SRV+Double,0.286,12.52,-4062.81,8206.06,40,-4063.38,8205.18,39,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.2897,4.78,-4062.81,8208.09,41,-4063.37,8207.19,40,0.2921,0.0,Convergence/flat likelihood
1,SRV+Double+Triple,0.2865,23.47,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood
2,SRV+Double+Triple,0.2861,28.27,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.2863,16.44,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood
4,SRV+Double+Triple,0.2862,19.77,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.2864,14.29,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.2866,24.07,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.2864,24.94,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.2862,18.98,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.2861,14.51,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.2861,25.75,-4062.81,8210.11,42,-4063.38,8209.22,41,0.2921,0.0,Convergence/flat likelihood; Collapsed rate class
