model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.656,43.794,SRV,1
null,2,0.67,27.059,SRV,1
null,3,1.824,29.147,SRV,1
null,1,0.661,37.75,SRV,2
null,2,0.665,33.446,SRV,2
null,3,1.833,28.804,SRV,2
null,1,0.662,28.69,SRV,3
null,2,0.665,42.653,SRV,3
null,3,1.836,28.657,SRV,3
null,1,0.654,42.113,SRV,4
null,2,0.67,28.712,SRV,4
null,3,1.824,29.174,SRV,4
null,1,0.653,40.617,SRV,5
null,2,0.675,30.368,SRV,5
null,3,1.827,29.014,SRV,5
null,1,0.658,31.087,SRV,6
null,2,0.673,40.827,SRV,6
null,3,1.855,28.086,SRV,6
null,1,0.659,31.091,SRV,8
null,2,0.673,40.82,SRV,8
null,3,1.853,28.088,SRV,8
null,1,0.663,37.393,SRV,9
null,2,0.671,34.569,SRV,9
null,3,1.855,28.037,SRV,9
null,1,0.645,34.024,SRV,10
null,2,0.68,37.285,SRV,10
null,3,1.836,28.691,SRV,10
