replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.8397,1.18,-4725.42,9515.3,32,-4725.44,9513.31,31,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.8552,1.19,-4725.42,9515.31,32,-4725.44,9513.31,31,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.8427,1.18,-4725.42,9515.3,32,-4725.44,9513.31,31,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.8441,1.18,-4725.42,9515.3,32,-4725.44,9513.31,31,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.8572,1.18,-4725.43,9515.31,32,-4725.44,9513.32,31,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.8417,1.18,-4725.42,9515.3,32,-4725.44,9513.31,31,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.8422,1.18,-4725.42,9515.3,32,-4725.44,9513.31,31,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.8437,1.19,-4725.42,9515.3,32,-4725.44,9513.31,31,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.8419,1.19,-4725.42,9515.3,32,-4725.44,9513.31,31,0.2669,0.1996,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.8471,1.18,-4725.42,9515.3,32,-4725.44,9513.31,31,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.8422,1.18,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.8447,1.19,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.8423,1.19,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.8408,1.18,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.8447,1.19,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.8502,1.19,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.8407,1.18,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.841,1.18,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.8423,1.18,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.8419,1.18,-4725.42,9519.36,34,-4725.44,9517.37,33,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.8699,1.16,-4725.21,9523.0,36,-4725.23,9521.0,35,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.8617,1.16,-4725.21,9523.0,36,-4725.23,9521.0,35,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.8623,1.16,-4725.21,9523.0,36,-4725.23,9521.0,35,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.8695,1.16,-4725.21,9523.0,36,-4725.22,9521.0,35,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.8637,1.16,-4725.21,9523.0,36,-4725.22,9521.0,35,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.8653,1.16,-4725.2,9522.98,36,-4725.22,9520.98,35,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.8684,1.16,-4725.21,9523.0,36,-4725.23,9521.0,35,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.8617,1.16,-4725.21,9523.0,36,-4725.22,9521.0,35,0.2672,0.1999,Convergence/flat likelihood
9,SRV+Double+Triple,0.8655,1.16,-4725.21,9523.0,36,-4725.23,9521.0,35,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.8626,1.16,-4725.21,9523.0,36,-4725.22,9521.0,35,0.2672,0.1999,Convergence/flat likelihood; Collapsed rate class
