replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.7717,0.69,-4725.4,9515.26,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.7718,0.69,-4725.4,9515.26,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.7722,17.16,-4725.77,9516.0,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.7773,0.69,-4725.4,9515.26,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.7762,0.69,-4725.4,9515.26,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.7734,0.69,-4725.4,9515.26,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.7704,0.69,-4725.4,9515.25,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.7718,0.69,-4725.4,9515.25,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.7726,0.69,-4725.4,9515.26,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.7715,0.69,-4725.4,9515.25,32,-4725.44,9513.31,31,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.7731,0.69,-4725.4,9519.32,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.7706,0.69,-4725.4,9519.31,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.7707,0.69,-4725.4,9519.31,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.7706,0.69,-4725.4,9519.31,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.7706,0.69,-4725.4,9519.31,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.7729,0.69,-4725.4,9519.31,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.7712,0.69,-4725.4,9519.31,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.7757,0.69,-4725.4,9519.32,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.7728,0.69,-4725.4,9519.31,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.7717,0.69,-4725.4,9519.31,34,-4725.44,9517.37,33,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.7907,0.71,-4725.19,9522.97,36,-4725.23,9521.01,35,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.788,0.71,-4725.19,9522.96,36,-4725.23,9521.0,35,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.7876,0.71,-4725.19,9522.96,36,-4725.23,9521.01,35,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.7879,0.71,-4725.19,9522.96,36,-4725.23,9521.0,35,0.2646,0.3995,Convergence/flat likelihood
5,SRV+Double+Triple,0.7878,0.71,-4725.19,9522.96,36,-4725.23,9521.01,35,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.7903,0.71,-4725.19,9522.97,36,-4725.23,9521.0,35,0.2646,0.3995,Convergence/flat likelihood
7,SRV+Double+Triple,0.7888,0.71,-4725.19,9522.96,36,-4725.23,9521.0,35,0.2646,0.3995,Convergence/flat likelihood
8,SRV+Double+Triple,0.7894,0.71,-4725.19,9522.97,36,-4725.23,9521.01,35,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.7894,0.71,-4725.19,9522.97,36,-4725.23,9521.01,35,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.7878,0.71,-4725.19,9522.96,36,-4725.23,9521.0,35,0.2646,0.3995,Convergence/flat likelihood; Collapsed rate class
