model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.876,15.121,SRV,1
null,2,0.878,83.769,SRV,1
null,3,11.894,1.109,SRV,1
null,1,0.877,88.191,SRV,2
null,2,0.878,10.7,SRV,2
null,3,11.934,1.109,SRV,2
null,1,0.877,87.764,SRV,3
null,2,0.877,11.108,SRV,3
null,3,11.8,1.128,SRV,3
null,1,0.334,0.0,SRV,4
null,2,0.877,98.859,SRV,4
null,3,11.695,1.141,SRV,4
null,1,0.877,86.819,SRV,5
null,2,0.878,12.066,SRV,5
null,3,11.865,1.114,SRV,5
null,1,0.874,11.217,SRV,6
null,2,0.878,87.668,SRV,6
null,3,11.856,1.115,SRV,6
null,1,0.877,91.699,SRV,7
null,2,0.877,7.188,SRV,7
null,3,11.947,1.113,SRV,7
null,1,0.876,8.737,SRV,8
null,2,0.878,90.156,SRV,8
null,3,11.951,1.107,SRV,8
null,1,0.877,89.401,SRV,9
null,2,0.877,9.468,SRV,9
null,3,11.785,1.131,SRV,9
null,1,0.874,11.207,SRV,10
null,2,0.878,87.691,SRV,10
null,3,11.975,1.102,SRV,10
