model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,test,Diversifying selection,105.418,0.063,SRV+Double,10
alternative,test,Negative selection,0.171,29.326,SRV+Double,10
alternative,test,Negative selection,0.186,70.611,SRV+Double,10
alternative,test,Negative selection,0.207,29.326,SRV+Double,10
alternative,test,Negative selection,0.223,70.611,SRV+Double,10
null,reference,Diversifying selection,100.078,0.067,SRV+Double,10
null,reference,Negative selection,0.208,30.859,SRV+Double,10
null,reference,Negative selection,0.213,69.075,SRV+Double,10
null,test,Diversifying selection,100.078,0.067,SRV+Double,10
null,test,Negative selection,0.208,30.859,SRV+Double,10
null,test,Negative selection,0.213,69.075,SRV+Double,10
alternative,reference,Diversifying selection,2.053,0.0,SRV+Double+Triple,1
alternative,reference,Negative selection,0.213,3.848,SRV+Double+Triple,1
alternative,reference,Negative selection,0.224,96.152,SRV+Double+Triple,1
alternative,test,Diversifying selection,2.276,0.0,SRV+Double+Triple,1
alternative,test,Diversifying selection,2.053,0.0,SRV+Double+Triple,1
alternative,test,Negative selection,0.171,3.848,SRV+Double+Triple,1
alternative,test,Negative selection,0.181,96.152,SRV+Double+Triple,1
alternative,test,Negative selection,0.213,3.848,SRV+Double+Triple,1
alternative,test,Negative selection,0.224,96.152,SRV+Double+Triple,1
null,reference,Diversifying selection,4.422,0.0,SRV+Double+Triple,1
null,reference,Negative selection,0.213,69.102,SRV+Double+Triple,1
null,reference,Negative selection,0.22,30.898,SRV+Double+Triple,1
null,test,Diversifying selection,4.422,0.0,SRV+Double+Triple,1
null,test,Negative selection,0.213,69.102,SRV+Double+Triple,1
null,test,Negative selection,0.22,30.898,SRV+Double+Triple,1
alternative,reference,Diversifying selection,2.133,0.0,SRV+Double+Triple,2
alternative,reference,Negative selection,0.218,1.49,SRV+Double+Triple,2
alternative,reference,Negative selection,0.223,98.51,SRV+Double+Triple,2
alternative,test,Diversifying selection,2.375,0.0,SRV+Double+Triple,2
alternative,test,Diversifying selection,2.133,0.0,SRV+Double+Triple,2
alternative,test,Negative selection,0.176,1.49,SRV+Double+Triple,2
alternative,test,Negative selection,0.18,98.51,SRV+Double+Triple,2
alternative,test,Negative selection,0.218,1.49,SRV+Double+Triple,2
alternative,test,Negative selection,0.223,98.51,SRV+Double+Triple,2
null,reference,Diversifying selection,4.644,0.0,SRV+Double+Triple,2
null,reference,Negative selection,0.215,95.012,SRV+Double+Triple,2
null,reference,Negative selection,0.218,4.988,SRV+Double+Triple,2
null,test,Diversifying selection,4.644,0.0,SRV+Double+Triple,2
null,test,Negative selection,0.215,95.012,SRV+Double+Triple,2
null,test,Negative selection,0.218,4.988,SRV+Double+Triple,2
alternative,reference,Diversifying selection,2.582,0.0,SRV+Double+Triple,3
alternative,reference,Negative selection,0.205,11.867,SRV+Double+Triple,3
alternative,reference,Negative selection,0.226,88.133,SRV+Double+Triple,3
alternative,test,Diversifying selection,2.959,0.0,SRV+Double+Triple,3
alternative,test,Diversifying selection,2.582,0.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.164,11.867,SRV+Double+Triple,3
alternative,test,Negative selection,0.182,88.133,SRV+Double+Triple,3
alternative,test,Negative selection,0.205,11.867,SRV+Double+Triple,3
alternative,test,Negative selection,0.226,88.133,SRV+Double+Triple,3
null,reference,Diversifying selection,99.641,0.067,SRV+Double+Triple,3
null,reference,Negative selection,0.21,84.469,SRV+Double+Triple,3
null,reference,Negative selection,0.213,15.464,SRV+Double+Triple,3
null,test,Diversifying selection,99.641,0.067,SRV+Double+Triple,3
null,test,Negative selection,0.21,84.469,SRV+Double+Triple,3
null,test,Negative selection,0.213,15.464,SRV+Double+Triple,3
alternative,reference,Diversifying selection,106.146,0.062,SRV+Double+Triple,4
alternative,reference,Negative selection,0.214,59.73,SRV+Double+Triple,4
alternative,reference,Negative selection,0.223,40.207,SRV+Double+Triple,4
alternative,test,Diversifying selection,183.62,0.062,SRV+Double+Triple,4
alternative,test,Diversifying selection,106.146,0.062,SRV+Double+Triple,4
alternative,test,Negative selection,0.178,59.73,SRV+Double+Triple,4
alternative,test,Negative selection,0.187,40.207,SRV+Double+Triple,4
alternative,test,Negative selection,0.214,59.73,SRV+Double+Triple,4
alternative,test,Negative selection,0.223,40.207,SRV+Double+Triple,4
null,reference,Diversifying selection,101.556,0.066,SRV+Double+Triple,4
null,reference,Negative selection,0.208,36.434,SRV+Double+Triple,4
null,reference,Negative selection,0.212,63.5,SRV+Double+Triple,4
null,test,Diversifying selection,101.556,0.066,SRV+Double+Triple,4
null,test,Negative selection,0.208,36.434,SRV+Double+Triple,4
null,test,Negative selection,0.212,63.5,SRV+Double+Triple,4
alternative,reference,Diversifying selection,105.721,0.063,SRV+Double+Triple,5
alternative,reference,Negative selection,0.207,5.455,SRV+Double+Triple,5
alternative,reference,Negative selection,0.219,94.482,SRV+Double+Triple,5
alternative,test,Diversifying selection,185.532,0.063,SRV+Double+Triple,5
alternative,test,Diversifying selection,105.721,0.063,SRV+Double+Triple,5
alternative,test,Negative selection,0.172,5.455,SRV+Double+Triple,5
alternative,test,Negative selection,0.182,94.482,SRV+Double+Triple,5
alternative,test,Negative selection,0.207,5.455,SRV+Double+Triple,5
alternative,test,Negative selection,0.219,94.482,SRV+Double+Triple,5
null,reference,Diversifying selection,101.297,0.067,SRV+Double+Triple,5
null,reference,Negative selection,0.208,5.682,SRV+Double+Triple,5
null,reference,Negative selection,0.211,94.252,SRV+Double+Triple,5
null,test,Diversifying selection,101.297,0.067,SRV+Double+Triple,5
null,test,Negative selection,0.208,5.682,SRV+Double+Triple,5
null,test,Negative selection,0.211,94.252,SRV+Double+Triple,5
alternative,reference,Diversifying selection,2.241,0.0,SRV+Double+Triple,6
alternative,reference,Negative selection,0.136,0.0,SRV+Double+Triple,6
alternative,reference,Negative selection,0.223,100.0,SRV+Double+Triple,6
alternative,test,Diversifying selection,2.512,0.0,SRV+Double+Triple,6
alternative,test,Diversifying selection,2.241,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.103,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.18,100.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.136,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.223,100.0,SRV+Double+Triple,6
null,reference,Diversifying selection,4.545,0.0,SRV+Double+Triple,6
null,reference,Negative selection,0.173,0.0,SRV+Double+Triple,6
null,reference,Negative selection,0.215,100.0,SRV+Double+Triple,6
null,test,Diversifying selection,4.545,0.0,SRV+Double+Triple,6
null,test,Negative selection,0.173,0.0,SRV+Double+Triple,6
null,test,Negative selection,0.215,100.0,SRV+Double+Triple,6
alternative,reference,Diversifying selection,2.615,0.0,SRV+Double+Triple,7
alternative,reference,Negative selection,0.2,3.105,SRV+Double+Triple,7
alternative,reference,Negative selection,0.224,96.895,SRV+Double+Triple,7
alternative,test,Diversifying selection,2.997,0.0,SRV+Double+Triple,7
alternative,test,Diversifying selection,2.615,0.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.159,3.105,SRV+Double+Triple,7
alternative,test,Negative selection,0.181,96.895,SRV+Double+Triple,7
alternative,test,Negative selection,0.2,3.105,SRV+Double+Triple,7
alternative,test,Negative selection,0.224,96.895,SRV+Double+Triple,7
null,reference,Diversifying selection,99.608,0.067,SRV+Double+Triple,7
null,reference,Negative selection,0.209,5.17,SRV+Double+Triple,7
null,reference,Negative selection,0.211,94.763,SRV+Double+Triple,7
null,test,Diversifying selection,99.608,0.067,SRV+Double+Triple,7
null,test,Negative selection,0.209,5.17,SRV+Double+Triple,7
null,test,Negative selection,0.211,94.763,SRV+Double+Triple,7
alternative,reference,Diversifying selection,2.097,0.0,SRV+Double+Triple,8
alternative,reference,Negative selection,0.205,0.0,SRV+Double+Triple,8
alternative,reference,Negative selection,0.223,100.0,SRV+Double+Triple,8
alternative,test,Diversifying selection,2.328,0.0,SRV+Double+Triple,8
alternative,test,Diversifying selection,2.097,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.164,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.181,100.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.205,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.223,100.0,SRV+Double+Triple,8
null,reference,Diversifying selection,4.165,0.0,SRV+Double+Triple,8
null,reference,Negative selection,0.204,16.635,SRV+Double+Triple,8
null,reference,Negative selection,0.217,83.365,SRV+Double+Triple,8
null,test,Diversifying selection,4.165,0.0,SRV+Double+Triple,8
null,test,Negative selection,0.204,16.635,SRV+Double+Triple,8
null,test,Negative selection,0.217,83.365,SRV+Double+Triple,8
alternative,reference,Diversifying selection,105.68,0.063,SRV+Double+Triple,9
alternative,reference,Negative selection,0.212,10.995,SRV+Double+Triple,9
alternative,reference,Negative selection,0.219,88.942,SRV+Double+Triple,9
alternative,test,Diversifying selection,184.169,0.063,SRV+Double+Triple,9
alternative,test,Diversifying selection,105.68,0.063,SRV+Double+Triple,9
alternative,test,Negative selection,0.176,10.995,SRV+Double+Triple,9
alternative,test,Negative selection,0.182,88.942,SRV+Double+Triple,9
alternative,test,Negative selection,0.212,10.995,SRV+Double+Triple,9
alternative,test,Negative selection,0.219,88.942,SRV+Double+Triple,9
null,reference,Diversifying selection,101.43,0.067,SRV+Double+Triple,9
null,reference,Negative selection,0.203,11.493,SRV+Double+Triple,9
null,reference,Negative selection,0.212,88.441,SRV+Double+Triple,9
null,test,Diversifying selection,101.43,0.067,SRV+Double+Triple,9
null,test,Negative selection,0.203,11.493,SRV+Double+Triple,9
null,test,Negative selection,0.212,88.441,SRV+Double+Triple,9
alternative,reference,Diversifying selection,105.784,0.063,SRV+Double+Triple,10
alternative,reference,Negative selection,0.213,0.517,SRV+Double+Triple,10
alternative,reference,Negative selection,0.218,99.421,SRV+Double+Triple,10
alternative,test,Diversifying selection,182.584,0.063,SRV+Double+Triple,10
alternative,test,Diversifying selection,105.784,0.063,SRV+Double+Triple,10
alternative,test,Negative selection,0.178,0.517,SRV+Double+Triple,10
alternative,test,Negative selection,0.182,99.421,SRV+Double+Triple,10
alternative,test,Negative selection,0.213,0.517,SRV+Double+Triple,10
alternative,test,Negative selection,0.218,99.421,SRV+Double+Triple,10
null,reference,Diversifying selection,101.049,0.066,SRV+Double+Triple,10
null,reference,Negative selection,0.211,99.378,SRV+Double+Triple,10
null,reference,Negative selection,0.211,0.556,SRV+Double+Triple,10
null,test,Diversifying selection,101.049,0.066,SRV+Double+Triple,10
null,test,Negative selection,0.211,99.378,SRV+Double+Triple,10
null,test,Negative selection,0.211,0.556,SRV+Double+Triple,10
