replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.7879,1.06,-4729.37,9519.24,30,-4729.4,9517.28,29,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.946,1.06,-4730.26,9523.07,31,-4730.27,9521.04,30,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.7873,1.06,-4729.37,9519.24,30,-4729.4,9517.28,29,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.7642,1.07,-4730.26,9521.03,30,-4730.31,9519.09,29,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.7647,1.06,-4730.26,9521.03,30,-4730.31,9519.09,29,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.7632,1.07,-4730.26,9521.03,30,-4730.31,9519.09,29,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.7871,1.06,-4729.52,9519.54,30,-4729.55,9517.58,29,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.787,1.06,-4729.37,9519.24,30,-4729.41,9517.28,29,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.79,1.06,-4729.37,9519.24,30,-4729.4,9517.28,29,0.1863,0.1693,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.7876,1.06,-4729.37,9519.24,30,-4729.4,9517.28,29,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.7819,1.06,-4730.17,9524.9,32,-4730.2,9522.95,31,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.7819,1.06,-4730.17,9524.9,32,-4730.2,9522.95,31,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.7822,1.06,-4730.17,9524.9,32,-4730.2,9522.95,31,0.1862,0.1691,Convergence/flat likelihood
4,SRV+Double,0.7816,1.06,-4730.17,9524.9,32,-4730.2,9522.95,31,0.1863,0.1693,Convergence/flat likelihood
5,SRV+Double,0.7814,1.06,-4730.17,9524.9,32,-4730.2,9522.95,31,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.7816,1.06,-4730.16,9524.9,32,-4730.2,9522.95,31,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.782,1.06,-4730.17,9524.9,32,-4730.2,9522.95,31,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.7809,1.06,-4730.17,9524.9,32,-4730.2,9522.95,31,0.1863,0.1693,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.7815,1.06,-4730.16,9524.9,32,-4730.2,9522.95,31,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.7871,1.06,-4729.37,9523.31,32,-4729.4,9521.34,31,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.782,1.06,-4730.17,9528.98,34,-4730.2,9527.02,33,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.783,1.06,-4730.17,9528.98,34,-4730.2,9527.02,33,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.7888,1.06,-4729.37,9527.38,34,-4729.4,9525.42,33,0.1863,0.1693,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.782,1.06,-4730.17,9528.98,34,-4730.2,9527.02,33,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.7823,1.06,-4730.17,9528.98,34,-4730.2,9527.02,33,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.7811,1.06,-4730.17,9528.98,34,-4730.2,9527.02,33,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.7841,1.06,-4729.37,9527.38,34,-4729.41,9525.42,33,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.7813,1.06,-4730.16,9528.98,34,-4730.2,9527.02,33,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.7812,1.06,-4730.17,9528.98,34,-4730.2,9527.02,33,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.7813,1.06,-4730.17,9528.98,34,-4730.2,9527.02,33,0.1862,0.1691,Convergence/flat likelihood; Collapsed rate class
