model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.119,8.409,SRV,1
null,2,0.863,82.551,SRV,1
null,3,3.067,9.04,SRV,1
null,1,0.119,8.393,SRV,2
null,2,0.863,82.545,SRV,2
null,3,3.061,9.062,SRV,2
null,1,0.12,8.412,SRV,3
null,2,0.863,82.533,SRV,3
null,3,3.062,9.056,SRV,3
null,1,0.122,8.516,SRV,4
null,2,0.865,82.456,SRV,4
null,3,3.066,9.028,SRV,4
null,1,0.123,8.553,SRV,5
null,2,0.864,82.378,SRV,5
null,3,3.058,9.069,SRV,5
null,1,0.117,8.301,SRV,6
null,2,0.862,82.608,SRV,6
null,3,3.057,9.092,SRV,6
null,1,0.114,8.2,SRV,7
null,2,0.861,82.68,SRV,7
null,3,3.055,9.119,SRV,7
null,1,0.12,8.426,SRV,8
null,2,0.864,82.52,SRV,8
null,3,3.062,9.054,SRV,8
null,1,0.117,8.327,SRV,9
null,2,0.862,82.613,SRV,9
null,3,3.066,9.06,SRV,9
null,1,0.119,8.388,SRV,10
null,2,0.863,82.535,SRV,10
null,3,3.059,9.077,SRV,10
