replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.4825,1.51,-7154.95,14386.3,38.0,-7155.2,14384.77,37.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.4795,1.5,-7154.95,14386.3,38.0,-7155.2,14384.78,37.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.5946,1.33,-7155.14,14386.69,38.0,-7155.29,14384.95,37.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.4795,1.49,-7154.94,14386.29,38.0,-7155.19,14384.77,37.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.4803,1.5,-7154.95,14386.3,38.0,-7155.2,14384.77,37.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
6,SRV,,,,,,,,,0.2014,0.1611,
7,SRV,0.605,1.26,-7155.28,14386.96,38.0,-7155.41,14385.21,37.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
8,SRV,,,,,,,,,0.2014,0.1611,
9,SRV,0.5342,1.49,-7155.0,14386.41,38.0,-7155.2,14384.77,37.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.4832,0.0,-7156.57,14389.54,38.0,-7155.22,14384.81,37.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.5585,1.28,-7153.35,14387.15,40.0,-7153.52,14385.47,39.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.6033,1.17,-7153.7,14387.85,40.0,-7153.84,14386.1,39.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.6679,1.15,-7153.78,14388.0,40.0,-7153.87,14386.17,39.0,0.2014,0.1611,Convergence/flat likelihood
4,SRV+Double,0.6572,1.14,-7153.8,14388.05,40.0,-7153.9,14386.23,39.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.6541,1.13,-7153.87,14388.18,40.0,-7153.97,14386.36,39.0,0.2014,0.1611,Convergence/flat likelihood
6,SRV+Double,0.6843,1.12,-7153.88,14388.2,40.0,-7153.96,14386.34,39.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.6175,1.15,-7153.77,14387.99,40.0,-7153.9,14386.21,39.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.6871,1.12,-7153.85,14388.14,40.0,-7153.93,14386.28,39.0,0.2014,0.1611,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.6494,1.14,-7153.81,14388.06,40.0,-7153.91,14386.24,39.0,0.2014,0.1611,Convergence/flat likelihood
10,SRV+Double,0.6694,1.12,-7153.85,14388.14,40.0,-7153.94,14386.3,39.0,0.2014,0.1611,Convergence/flat likelihood
1,SRV+Double+Triple,0.6564,1.12,-7153.86,14392.2,42.0,-7153.96,14390.38,41.0,0.2014,0.1611,Convergence/flat likelihood
2,SRV+Double+Triple,0.5991,1.17,-7153.72,14391.94,42.0,-7153.86,14390.19,41.0,0.2014,0.1611,Convergence/flat likelihood
3,SRV+Double+Triple,0.64,1.13,-7153.79,14392.07,42.0,-7153.9,14390.26,41.0,0.2014,0.1611,Convergence/flat likelihood
4,SRV+Double+Triple,0.6617,1.11,-7153.93,14392.35,42.0,-7154.02,14390.52,41.0,0.2014,0.1611,Convergence/flat likelihood
5,SRV+Double+Triple,0.6839,1.11,-7153.92,14392.33,42.0,-7154.0,14390.48,41.0,0.2014,0.1611,Convergence/flat likelihood
6,SRV+Double+Triple,0.6297,1.16,-7153.75,14391.98,42.0,-7153.86,14390.19,41.0,0.2014,0.1611,Convergence/flat likelihood
7,SRV+Double+Triple,0.6469,1.12,-7153.8,14392.09,42.0,-7153.91,14390.28,41.0,0.2014,0.1611,Convergence/flat likelihood
8,SRV+Double+Triple,0.7526,0.82,-7153.69,14393.9,43.0,-7153.74,14391.98,42.0,0.2014,0.1611,Convergence/flat likelihood
9,SRV+Double+Triple,0.6481,1.13,-7153.84,14392.16,42.0,-7153.94,14390.35,41.0,0.2014,0.1611,Convergence/flat likelihood
10,SRV+Double+Triple,0.6438,1.14,-7153.78,14392.06,42.0,-7153.89,14390.25,41.0,0.2014,0.1611,Convergence/flat likelihood
