model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.004,0.0,SRV,1
alternative,reference,Negative selection,0.0,66.626,SRV,1
alternative,reference,Negative selection,0.598,33.374,SRV,1
alternative,test,Diversifying selection,1.006,0.0,SRV,1
alternative,test,Diversifying selection,1.004,0.0,SRV,1
alternative,test,Negative selection,0.0,66.626,SRV,1
alternative,test,Negative selection,0.461,33.374,SRV,1
alternative,test,Negative selection,0.0,66.626,SRV,1
alternative,test,Negative selection,0.598,33.374,SRV,1
null,reference,Diversifying selection,1.931,0.0,SRV,1
null,reference,Negative selection,0.0,65.896,SRV,1
null,reference,Negative selection,0.574,34.104,SRV,1
null,test,Diversifying selection,1.931,0.0,SRV,1
null,test,Negative selection,0.0,65.896,SRV,1
null,test,Negative selection,0.574,34.104,SRV,1
alternative,reference,Diversifying selection,1.006,0.0,SRV,2
alternative,reference,Negative selection,0.0,66.451,SRV,2
alternative,reference,Negative selection,0.594,33.549,SRV,2
alternative,test,Diversifying selection,1.009,0.0,SRV,2
alternative,test,Diversifying selection,1.006,0.0,SRV,2
alternative,test,Negative selection,0.0,66.451,SRV,2
alternative,test,Negative selection,0.459,33.549,SRV,2
alternative,test,Negative selection,0.0,66.451,SRV,2
alternative,test,Negative selection,0.594,33.549,SRV,2
null,reference,Diversifying selection,2.003,0.0,SRV,2
null,reference,Negative selection,0.0,66.174,SRV,2
null,reference,Negative selection,0.579,33.826,SRV,2
null,test,Diversifying selection,2.003,0.0,SRV,2
null,test,Negative selection,0.0,66.174,SRV,2
null,test,Negative selection,0.579,33.826,SRV,2
alternative,reference,Negative selection,0.0,57.034,SRV,3
alternative,reference,Negative selection,0.334,34.614,SRV,3
alternative,reference,Neutral evolution,1.0,8.352,SRV,3
alternative,test,Negative selection,0.0,57.034,SRV,3
alternative,test,Negative selection,0.234,34.614,SRV,3
alternative,test,Negative selection,0.0,57.034,SRV,3
alternative,test,Negative selection,0.334,34.614,SRV,3
alternative,test,Neutral evolution,1.0,8.352,SRV,3
alternative,test,Neutral evolution,1.0,8.352,SRV,3
null,reference,Negative selection,0.0,60.176,SRV,3
null,reference,Negative selection,0.39,33.11,SRV,3
null,reference,Neutral evolution,1.0,6.714,SRV,3
null,test,Negative selection,0.0,60.176,SRV,3
null,test,Negative selection,0.39,33.11,SRV,3
null,test,Neutral evolution,1.0,6.714,SRV,3
alternative,reference,Diversifying selection,1.011,0.0,SRV,4
alternative,reference,Negative selection,0.0,66.348,SRV,4
alternative,reference,Negative selection,0.592,33.652,SRV,4
alternative,test,Diversifying selection,1.017,0.0,SRV,4
alternative,test,Diversifying selection,1.011,0.0,SRV,4
alternative,test,Negative selection,0.0,66.348,SRV,4
alternative,test,Negative selection,0.458,33.652,SRV,4
alternative,test,Negative selection,0.0,66.348,SRV,4
alternative,test,Negative selection,0.592,33.652,SRV,4
null,reference,Diversifying selection,1.923,0.0,SRV,4
null,reference,Negative selection,0.0,65.868,SRV,4
null,reference,Negative selection,0.574,34.132,SRV,4
null,test,Diversifying selection,1.923,0.0,SRV,4
null,test,Negative selection,0.0,65.868,SRV,4
null,test,Negative selection,0.574,34.132,SRV,4
alternative,reference,Diversifying selection,1.007,0.0,SRV,5
alternative,reference,Negative selection,0.0,66.604,SRV,5
alternative,reference,Negative selection,0.597,33.396,SRV,5
alternative,test,Diversifying selection,1.011,0.0,SRV,5
alternative,test,Diversifying selection,1.007,0.0,SRV,5
alternative,test,Negative selection,0.0,66.604,SRV,5
alternative,test,Negative selection,0.461,33.396,SRV,5
alternative,test,Negative selection,0.0,66.604,SRV,5
alternative,test,Negative selection,0.597,33.396,SRV,5
null,reference,Diversifying selection,1.993,0.0,SRV,5
null,reference,Negative selection,0.0,65.963,SRV,5
null,reference,Negative selection,0.576,34.037,SRV,5
null,test,Diversifying selection,1.993,0.0,SRV,5
null,test,Negative selection,0.0,65.963,SRV,5
null,test,Negative selection,0.576,34.037,SRV,5
alternative,reference,Negative selection,0.0,40.136,SRV,7
alternative,reference,Negative selection,0.184,48.875,SRV,7
alternative,reference,Neutral evolution,1.0,10.99,SRV,7
alternative,test,Negative selection,0.0,40.136,SRV,7
alternative,test,Negative selection,0.12,48.875,SRV,7
alternative,test,Negative selection,0.0,40.136,SRV,7
alternative,test,Negative selection,0.184,48.875,SRV,7
alternative,test,Neutral evolution,1.0,10.99,SRV,7
alternative,test,Neutral evolution,1.0,10.99,SRV,7
null,reference,Negative selection,0.0,40.225,SRV,7
null,reference,Negative selection,0.181,48.897,SRV,7
null,reference,Neutral evolution,1.0,10.878,SRV,7
null,test,Negative selection,0.0,40.225,SRV,7
null,test,Negative selection,0.181,48.897,SRV,7
null,test,Neutral evolution,1.0,10.878,SRV,7
alternative,reference,Negative selection,0.0,65.893,SRV,9
alternative,reference,Negative selection,0.548,31.145,SRV,9
alternative,reference,Neutral evolution,1.0,2.962,SRV,9
alternative,test,Negative selection,0.0,65.893,SRV,9
alternative,test,Negative selection,0.409,31.145,SRV,9
alternative,test,Negative selection,0.0,65.893,SRV,9
alternative,test,Negative selection,0.548,31.145,SRV,9
alternative,test,Neutral evolution,1.0,2.962,SRV,9
alternative,test,Neutral evolution,1.0,2.962,SRV,9
null,reference,Negative selection,0.0,65.918,SRV,9
null,reference,Negative selection,0.57,33.754,SRV,9
null,reference,Neutral evolution,1.0,0.328,SRV,9
null,test,Negative selection,0.0,65.918,SRV,9
null,test,Negative selection,0.57,33.754,SRV,9
null,test,Neutral evolution,1.0,0.328,SRV,9
alternative,reference,Negative selection,0.0,51.587,SRV,10
alternative,reference,Negative selection,0.0,27.198,SRV,10
alternative,reference,Neutral evolution,1.0,21.216,SRV,10
alternative,test,Negative selection,0.0,51.587,SRV,10
alternative,test,Negative selection,0.0,27.198,SRV,10
alternative,test,Negative selection,0.0,51.587,SRV,10
alternative,test,Negative selection,0.0,27.198,SRV,10
alternative,test,Neutral evolution,1.0,21.216,SRV,10
alternative,test,Neutral evolution,1.0,21.216,SRV,10
null,reference,Diversifying selection,1.928,0.0,SRV,10
null,reference,Negative selection,0.0,66.04,SRV,10
null,reference,Negative selection,0.577,33.96,SRV,10
null,test,Diversifying selection,1.928,0.0,SRV,10
null,test,Negative selection,0.0,66.04,SRV,10
null,test,Negative selection,0.577,33.96,SRV,10
