replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.9484,0.97,-7155.43,14385.24,37,-7155.43,14383.22,36,0.194,0.2225,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.9613,0.97,-7155.43,14387.25,38,-7155.43,14385.24,37,0.1941,0.2225,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.9015,0.96,-7155.4,14385.18,37,-7155.41,14383.18,36,0.194,0.2225,Convergence/flat likelihood
4,SRV,0.5716,0.77,-7155.03,14384.44,37,-7155.19,14382.74,36,0.194,0.2225,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.5758,0.76,-7155.05,14386.51,38,-7155.21,14384.8,37,0.1941,0.2225,Convergence/flat likelihood
6,SRV,1.0,0.99,-7155.47,14387.34,38,-7155.47,14385.31,37,0.1941,0.2225,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.5731,0.76,-7155.04,14386.49,38,-7155.2,14384.78,37,0.1941,0.2225,Convergence/flat likelihood
8,SRV,1.0,0.99,-7155.47,14387.34,38,-7155.47,14385.31,37,0.1941,0.2225,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.3582,11.81,-7154.62,14387.66,39,-7155.04,14386.49,38,0.1941,0.2225,Convergence/flat likelihood
10,SRV,1.0,0.98,-7155.46,14387.32,38,-7155.45,14385.28,37,0.1941,0.2225,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,1.0,0.98,-7154.17,14388.78,40,-7154.15,14386.72,39,0.1941,0.2225,Convergence/flat likelihood
2,SRV+Double,1.0,0.99,-7154.2,14388.84,40,-7154.19,14386.8,39,0.1941,0.2225,Convergence/flat likelihood
3,SRV+Double,0.9833,0.99,-7154.19,14386.81,39,-7154.19,14384.79,38,0.194,0.2225,Convergence/flat likelihood
4,SRV+Double,0.9516,0.98,-7154.11,14388.66,40,-7154.11,14386.64,39,0.1941,0.2225,Convergence/flat likelihood
5,SRV+Double,1.0,0.99,-7154.12,14388.67,40,-7154.11,14386.65,39,0.1941,0.2225,Convergence/flat likelihood
6,SRV+Double,1.0,0.99,-7154.19,14388.82,40,-7154.18,14386.78,39,0.1941,0.2225,Convergence/flat likelihood
7,SRV+Double,1.0,0.99,-7154.34,14389.12,40,-7154.19,14386.81,39,0.1941,0.2225,Convergence/flat likelihood
8,SRV+Double,0.9326,0.99,-7154.11,14388.65,40,-7154.11,14386.64,39,0.1941,0.2225,Convergence/flat likelihood
9,SRV+Double,1.0,0.98,-7154.15,14388.74,40,-7154.15,14386.72,39,0.1941,0.2225,Convergence/flat likelihood
10,SRV+Double,0.9428,0.98,-7154.17,14388.79,40,-7154.17,14386.77,39,0.1941,0.2225,Convergence/flat likelihood
1,SRV+Double+Triple,0.9438,0.98,-7153.77,14392.02,42,-7153.77,14390.0,41,0.1939,0.2222,Convergence/flat likelihood
2,SRV+Double+Triple,1.0,0.98,-7153.84,14392.16,42,-7153.79,14390.06,41,0.1941,0.2225,Convergence/flat likelihood
3,SRV+Double+Triple,1.0,0.98,-7153.93,14392.36,42,-7153.91,14390.3,41,0.1941,0.2225,Convergence/flat likelihood
4,SRV+Double+Triple,0.9452,0.98,-7153.8,14392.09,42,-7153.8,14390.08,41,0.1941,0.2225,Convergence/flat likelihood
5,SRV+Double+Triple,1.0,0.98,-7153.85,14392.19,42,-7153.81,14390.09,41,0.1941,0.2225,Convergence/flat likelihood
6,SRV+Double+Triple,1.0,0.98,-7153.84,14392.17,42,-7153.82,14390.11,41,0.1941,0.2225,Convergence/flat likelihood
7,SRV+Double+Triple,0.9161,0.98,-7153.75,14391.99,42,-7153.76,14389.98,41,0.1941,0.2225,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,1.0,0.98,-7153.93,14392.34,42,-7153.9,14390.27,41,0.1941,0.2225,Convergence/flat likelihood
9,SRV+Double+Triple,0.8875,0.97,-7153.73,14391.94,42,-7153.74,14389.94,41,0.1941,0.2225,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.8931,0.97,-7153.73,14391.95,42,-7153.74,14389.94,41,0.1941,0.2225,Convergence/flat likelihood
