model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.048,25.639,SRV,1
null,2,0.965,50.277,SRV,1
null,3,2.086,24.084,SRV,1
null,1,0.132,32.093,SRV,2
null,2,0.996,38.738,SRV,2
null,3,1.961,29.169,SRV,2
null,1,0.0,19.749,SRV,3
null,2,0.757,46.826,SRV,3
null,3,1.932,33.425,SRV,3
null,1,0.052,25.93,SRV,4
null,2,0.971,50.038,SRV,4
null,3,2.084,24.033,SRV,4
null,1,0.0,21.418,SRV,5
null,2,0.862,50.682,SRV,5
null,3,2.019,27.9,SRV,5
null,1,0.071,27.564,SRV,6
null,2,0.999,48.657,SRV,6
null,3,2.079,23.779,SRV,6
null,1,0.0,20.814,SRV,7
null,2,0.82,49.059,SRV,7
null,3,1.984,30.128,SRV,7
null,1,0.047,25.619,SRV,8
null,2,0.968,50.476,SRV,8
null,3,2.089,23.905,SRV,8
null,1,0.0,21.204,SRV,9
null,2,0.848,50.217,SRV,9
null,3,2.01,28.579,SRV,9
null,1,0.232,36.022,SRV,10
null,2,0.347,11.206,SRV,10
null,3,1.663,52.771,SRV,10
