replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.1758,0.77,-4729.39,9519.29,30,-4730.31,9519.09,29,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.1482,0.75,-4728.36,9517.22,30,-4729.4,9517.28,29,0.1473,0.2374,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.1483,0.75,-4728.36,9517.22,30,-4729.4,9517.28,29,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.1458,0.75,-4728.34,9517.19,30,-4729.4,9517.28,29,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.148,0.75,-4728.51,9517.52,30,-4729.55,9517.58,29,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.1478,0.75,-4728.51,9517.52,30,-4729.55,9517.58,29,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.176,0.77,-4729.39,9519.29,30,-4730.31,9519.09,29,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.1485,0.75,-4728.36,9517.23,30,-4729.4,9517.28,29,0.1473,0.2374,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.1478,0.75,-4728.51,9517.52,30,-4729.55,9517.58,29,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.1758,0.77,-4729.39,9519.29,30,-4730.31,9519.09,29,0.1474,0.2373,Convergence/flat likelihood
1,SRV+Double,0.1511,0.76,-4728.91,9522.4,32,-4729.94,9522.42,31,0.1473,0.2374,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.1489,0.75,-4728.36,9521.3,32,-4729.4,9521.35,31,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.135,0.75,-4728.29,9521.14,32,-4729.4,9521.34,31,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.1453,0.75,-4728.34,9521.26,32,-4729.4,9521.34,31,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.151,0.76,-4728.91,9522.4,32,-4729.94,9522.42,31,0.1473,0.2374,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.1468,0.75,-4728.35,9521.27,32,-4729.4,9521.34,31,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.1511,0.76,-4728.91,9522.4,32,-4729.94,9522.42,31,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.1511,0.76,-4728.91,9522.4,32,-4729.94,9522.42,31,0.1473,0.2374,Convergence/flat likelihood
9,SRV+Double,0.151,0.76,-4728.91,9522.4,32,-4729.94,9522.42,31,0.1473,0.2374,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.151,0.76,-4728.91,9522.4,32,-4729.94,9522.42,31,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.1165,0.74,-4728.32,9525.29,34,-4729.55,9525.72,33,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.151,0.76,-4728.91,9526.47,34,-4729.94,9526.5,33,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.1511,0.76,-4728.91,9526.47,34,-4729.94,9526.49,33,0.1473,0.2374,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.1512,0.76,-4728.91,9526.47,34,-4729.94,9526.5,33,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.151,0.76,-4728.91,9526.47,34,-4729.94,9526.49,33,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.151,0.76,-4728.91,9526.47,34,-4729.94,9526.49,33,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.151,0.76,-4728.91,9526.47,34,-4729.94,9526.5,33,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.1512,0.76,-4728.91,9526.47,34,-4729.94,9526.49,33,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.146,0.75,-4728.35,9525.34,34,-4729.4,9525.42,33,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.1511,0.76,-4728.91,9526.47,34,-4729.94,9526.49,33,0.1474,0.2373,Convergence/flat likelihood; Collapsed rate class
