replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.1881,1.43,-4728.54,9517.58,30,-4729.4,9517.28,29,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.3421,1.47,-4728.95,9518.41,30,-4729.4,9517.28,29,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.0575,14.65,-4728.51,9517.52,30,-4730.31,9519.09,29,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.3423,1.46,-4728.95,9518.41,30,-4729.4,9517.28,29,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.3403,0.0,-4729.52,9521.59,31,-4729.98,9520.46,30,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.168,1.49,-4728.6,9517.71,30,-4729.55,9517.58,29,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.1691,1.49,-4728.61,9517.72,30,-4729.55,9517.58,29,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.0749,14.27,-4728.72,9517.95,30,-4730.31,9519.09,29,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.0573,17.0,-4728.5,9517.51,30,-4730.31,9519.09,29,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.4583,1.25,-4730.03,9520.57,30,-4730.31,9519.09,29,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.3347,1.35,-4728.72,9522.02,32,-4729.19,9520.91,31,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.3348,1.35,-4728.72,9522.02,32,-4729.19,9520.91,31,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.254,1.43,-4728.54,9521.65,32,-4729.19,9520.91,31,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.3348,1.35,-4728.72,9522.02,32,-4729.19,9520.91,31,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.3348,1.35,-4728.72,9522.02,32,-4729.19,9520.91,31,0.1892,0.1206,Convergence/flat likelihood
6,SRV+Double,0.3347,1.35,-4728.72,9522.02,32,-4729.19,9520.91,31,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.3347,1.35,-4728.72,9522.02,32,-4729.19,9520.91,31,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.3347,1.35,-4728.72,9522.02,32,-4729.19,9520.91,31,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.3347,1.35,-4728.72,9522.02,32,-4729.19,9520.91,31,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.3348,1.35,-4728.72,9522.02,32,-4729.19,9520.91,31,0.1893,0.1206,Convergence/flat likelihood
1,SRV+Double+Triple,0.3348,1.35,-4728.72,9526.09,34,-4729.19,9524.98,33,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.3347,1.35,-4728.72,9526.09,34,-4729.19,9524.99,33,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.3347,1.35,-4728.72,9526.09,34,-4729.19,9524.99,33,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.3348,1.35,-4728.72,9526.09,34,-4729.19,9524.99,33,0.1892,0.1204,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.3347,1.36,-4728.72,9526.09,34,-4729.19,9524.99,33,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.3347,1.35,-4728.72,9526.09,34,-4729.19,9524.99,33,0.1893,0.1206,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.3347,1.35,-4728.72,9526.09,34,-4729.19,9524.99,33,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.3347,1.35,-4728.72,9526.09,34,-4729.19,9524.98,33,0.1892,0.1206,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.2762,1.48,-4728.6,9525.84,34,-4729.19,9524.99,33,0.1892,0.1204,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.3346,1.35,-4728.72,9526.09,34,-4729.19,9524.99,33,0.1892,0.1206,Convergence/flat likelihood
