replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0344,0.56,-7153.18,14382.77,38,-7155.42,14385.22,37,0.1882,0.3264,Convergence/flat likelihood
2,SRV,0.0347,0.55,-7153.19,14382.78,38,-7155.42,14385.22,37,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.0328,0.57,-7153.19,14382.78,38,-7155.47,14385.31,37,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.0328,0.57,-7153.17,14382.74,38,-7155.45,14385.28,37,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.0355,0.53,-7153.19,14382.78,38,-7155.4,14385.18,37,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.0391,0.46,-7153.14,14382.68,38,-7155.27,14384.91,37,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.0327,0.57,-7153.19,14382.78,38,-7155.47,14385.32,37,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.0358,0.56,-7153.14,14382.69,38,-7155.35,14385.07,37,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.0386,0.52,-7153.06,14382.52,38,-7155.2,14384.77,37,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.0326,0.57,-7153.18,14382.77,38,-7155.47,14385.31,37,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.0263,0.63,-7151.19,14382.82,40,-7153.66,14385.73,39,0.1882,0.3264,Convergence/flat likelihood
2,SRV+Double,0.028,0.63,-7151.16,14382.76,40,-7153.57,14385.57,39,0.1882,0.3264,Convergence/flat likelihood
3,SRV+Double,0.0281,0.63,-7151.16,14382.76,40,-7153.57,14385.56,39,0.1882,0.3264,Convergence/flat likelihood
4,SRV+Double,0.0278,0.63,-7151.15,14382.75,40,-7153.57,14385.57,39,0.1882,0.3264,Convergence/flat likelihood
5,SRV+Double,0.0256,0.63,-7151.15,14382.75,40,-7153.64,14385.71,39,0.1882,0.3264,Convergence/flat likelihood
6,SRV+Double,0.0265,0.62,-7151.18,14382.81,40,-7153.64,14385.71,39,0.1882,0.3264,Convergence/flat likelihood
7,SRV+Double,0.0289,0.63,-7151.24,14382.92,40,-7153.63,14385.67,39,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.0281,0.63,-7151.16,14382.76,40,-7153.57,14385.56,39,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.0265,0.61,-7151.17,14382.79,40,-7153.63,14385.69,39,0.1882,0.3264,Convergence/flat likelihood
10,SRV+Double,0.0253,0.63,-7151.15,14382.75,40,-7153.66,14385.73,39,0.1882,0.3264,Convergence/flat likelihood
1,SRV+Double+Triple,0.0274,0.62,-7151.17,14386.83,42,-7153.6,14389.68,41,0.1882,0.3264,Convergence/flat likelihood
2,SRV+Double+Triple,0.0288,0.61,-7151.17,14386.82,42,-7153.56,14389.58,41,0.1882,0.3264,Convergence/flat likelihood
3,SRV+Double+Triple,0.0258,0.62,-7151.12,14386.73,42,-7153.6,14389.67,41,0.1882,0.3264,Convergence/flat likelihood
4,SRV+Double+Triple,0.0248,0.64,-7151.16,14386.81,42,-7153.68,14389.82,41,0.1882,0.3264,Convergence/flat likelihood
5,SRV+Double+Triple,0.0281,0.61,-7151.15,14386.78,42,-7153.56,14389.58,41,0.1882,0.3264,Convergence/flat likelihood
6,SRV+Double+Triple,0.0285,0.63,-7151.16,14386.8,42,-7153.56,14389.58,41,0.1882,0.3264,Convergence/flat likelihood
7,SRV+Double+Triple,0.0273,0.63,-7151.19,14386.86,42,-7153.62,14389.71,41,0.1882,0.3264,Convergence/flat likelihood
8,SRV+Double+Triple,0.0277,0.63,-7151.15,14386.79,42,-7153.58,14389.62,41,0.1882,0.3264,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.0264,0.63,-7151.15,14386.79,42,-7153.62,14389.7,41,0.1882,0.3264,Convergence/flat likelihood
10,SRV+Double+Triple,0.0255,0.63,-7151.15,14386.79,42,-7153.64,14389.75,41,0.1882,0.326,Convergence/flat likelihood
