model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.974,0.0,SRV,1
alternative,reference,Negative selection,0.0,19.997,SRV,1
alternative,reference,Negative selection,0.212,80.003,SRV,1
alternative,test,Diversifying selection,2.095,0.0,SRV,1
alternative,test,Diversifying selection,1.974,0.0,SRV,1
alternative,test,Negative selection,0.0,19.997,SRV,1
alternative,test,Negative selection,0.185,80.003,SRV,1
alternative,test,Negative selection,0.0,19.997,SRV,1
alternative,test,Negative selection,0.212,80.003,SRV,1
null,reference,Diversifying selection,4.163,0.0,SRV,1
null,reference,Negative selection,0.003,20.08,SRV,1
null,reference,Negative selection,0.21,79.92,SRV,1
null,test,Diversifying selection,4.163,0.0,SRV,1
null,test,Negative selection,0.003,20.08,SRV,1
null,test,Negative selection,0.21,79.92,SRV,1
alternative,reference,Diversifying selection,1.057,0.342,SRV,2
alternative,reference,Negative selection,0.0,12.289,SRV,2
alternative,reference,Negative selection,0.19,87.369,SRV,2
alternative,test,Diversifying selection,1.062,0.342,SRV,2
alternative,test,Diversifying selection,1.057,0.342,SRV,2
alternative,test,Negative selection,0.0,12.289,SRV,2
alternative,test,Negative selection,0.165,87.369,SRV,2
alternative,test,Negative selection,0.0,12.289,SRV,2
alternative,test,Negative selection,0.19,87.369,SRV,2
null,reference,Diversifying selection,1.066,0.342,SRV,2
null,reference,Negative selection,0.0,12.531,SRV,2
null,reference,Negative selection,0.19,87.127,SRV,2
null,test,Diversifying selection,1.066,0.342,SRV,2
null,test,Negative selection,0.0,12.531,SRV,2
null,test,Negative selection,0.19,87.127,SRV,2
alternative,reference,Negative selection,0.0,4.119,SRV,3
alternative,reference,Negative selection,0.168,94.882,SRV,3
alternative,reference,Neutral evolution,1.0,1.0,SRV,3
alternative,test,Negative selection,0.0,4.119,SRV,3
alternative,test,Negative selection,0.145,94.882,SRV,3
alternative,test,Negative selection,0.0,4.119,SRV,3
alternative,test,Negative selection,0.168,94.882,SRV,3
alternative,test,Neutral evolution,1.0,1.0,SRV,3
alternative,test,Neutral evolution,1.0,1.0,SRV,3
null,reference,Negative selection,0.0,4.11,SRV,3
null,reference,Negative selection,0.168,94.911,SRV,3
null,reference,Neutral evolution,1.0,0.979,SRV,3
null,test,Negative selection,0.0,4.11,SRV,3
null,test,Negative selection,0.168,94.911,SRV,3
null,test,Neutral evolution,1.0,0.979,SRV,3
alternative,reference,Diversifying selection,1.371,0.0,SRV,4
alternative,reference,Negative selection,0.138,90.22,SRV,4
alternative,reference,Negative selection,0.464,9.78,SRV,4
alternative,test,Diversifying selection,1.368,0.0,SRV,4
alternative,test,Diversifying selection,1.371,0.0,SRV,4
alternative,test,Negative selection,0.14,90.22,SRV,4
