run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,87.038,,0.039
SRV,1,alternative,reference,omega,Negative selection,0.061,,38.354
SRV,1,alternative,reference,omega,Negative selection,0.323,,61.607
SRV,1,alternative,test,omega,Diversifying selection,41.928,,0.039
SRV,1,alternative,test,omega,Diversifying selection,87.038,,0.039
SRV,1,alternative,test,omega,Negative selection,0.097,,38.354
SRV,1,alternative,test,omega,Negative selection,0.389,,61.607
SRV,1,alternative,test,omega,Negative selection,0.061,,38.354
SRV,1,alternative,test,omega,Negative selection,0.323,,61.607
SRV,1,null,reference,omega,Diversifying selection,88.222,,0.037
SRV,1,null,reference,omega,Negative selection,0.061,,38.451
SRV,1,null,reference,omega,Negative selection,0.325,,61.512
SRV,1,null,test,omega,Diversifying selection,88.222,,0.037
SRV,1,null,test,omega,Negative selection,0.061,,38.451
SRV,1,null,test,omega,Negative selection,0.325,,61.512
SRV,2,alternative,reference,omega,Diversifying selection,6.691,,0.428
SRV,2,alternative,reference,omega,Negative selection,0.202,,58.804
SRV,2,alternative,reference,omega,Negative selection,0.221,,40.768
SRV,2,alternative,test,omega,Diversifying selection,5.184,,0.428
SRV,2,alternative,test,omega,Diversifying selection,6.691,,0.428
SRV,2,alternative,test,omega,Negative selection,0.25,,58.804
SRV,2,alternative,test,omega,Negative selection,0.27,,40.768
SRV,2,alternative,test,omega,Negative selection,0.202,,58.804
SRV,2,alternative,test,omega,Negative selection,0.221,,40.768
SRV,2,null,reference,omega,Diversifying selection,6.399,,0.45
SRV,2,null,reference,omega,Negative selection,0.204,,60.75
SRV,2,null,reference,omega,Negative selection,0.217,,38.8
SRV,2,null,test,omega,Diversifying selection,6.399,,0.45
SRV,2,null,test,omega,Negative selection,0.204,,60.75
SRV,2,null,test,omega,Negative selection,0.217,,38.8
SRV,3,alternative,reference,omega,Diversifying selection,6.379,,0.454
SRV,3,alternative,reference,omega,Negative selection,0.208,,96.577
SRV,3,alternative,reference,omega,Negative selection,0.228,,2.969
SRV,3,alternative,test,omega,Diversifying selection,4.964,,0.454
SRV,3,alternative,test,omega,Diversifying selection,6.379,,0.454
SRV,3,alternative,test,omega,Negative selection,0.257,,96.577
SRV,3,alternative,test,omega,Negative selection,0.278,,2.969
SRV,3,alternative,test,omega,Negative selection,0.208,,96.577
SRV,3,alternative,test,omega,Negative selection,0.228,,2.969
SRV,3,null,reference,omega,Diversifying selection,6.43,,0.446
SRV,3,null,reference,omega,Negative selection,0.202,,3.036
SRV,3,null,reference,omega,Negative selection,0.209,,96.518
SRV,3,null,test,omega,Diversifying selection,6.43,,0.446
SRV,3,null,test,omega,Negative selection,0.202,,3.036
SRV,3,null,test,omega,Negative selection,0.209,,96.518
SRV,4,alternative,reference,omega,Diversifying selection,6.407,,0.452
SRV,4,alternative,reference,omega,Negative selection,0.208,,97.51
SRV,4,alternative,reference,omega,Negative selection,0.227,,2.038
SRV,4,alternative,test,omega,Diversifying selection,4.993,,0.452
SRV,4,alternative,test,omega,Diversifying selection,6.407,,0.452
SRV,4,alternative,test,omega,Negative selection,0.257,,97.51
SRV,4,alternative,test,omega,Negative selection,0.277,,2.038
SRV,4,alternative,test,omega,Negative selection,0.208,,97.51
SRV,4,alternative,test,omega,Negative selection,0.227,,2.038
SRV,4,null,reference,omega,Diversifying selection,6.476,,0.444
SRV,4,null,reference,omega,Negative selection,0.196,,1.958
SRV,4,null,reference,omega,Negative selection,0.21,,97.598
SRV,4,null,test,omega,Diversifying selection,6.476,,0.444
SRV,4,null,test,omega,Negative selection,0.196,,1.958
SRV,4,null,test,omega,Negative selection,0.21,,97.598
SRV,5,alternative,reference,omega,Diversifying selection,6.392,,0.453
SRV,5,alternative,reference,omega,Negative selection,0.208,,97.728
SRV,5,alternative,reference,omega,Negative selection,0.226,,1.819
SRV,5,alternative,test,omega,Diversifying selection,5.0,,0.453
SRV,5,alternative,test,omega,Diversifying selection,6.392,,0.453
SRV,5,alternative,test,omega,Negative selection,0.256,,97.728
